county,candidate,precinct,office,district,party,votes
Lake,Bruce Cuff,NO. CENTRAL LKVW.  P-20,Governor,,REP,0
Lake,Bruce Cuff,SO. CENTRAL LKVW.   P-21,Governor,,REP,0
Lake,Bruce Cuff,TOTAL,Governor,,REP,28
Lake,Sam Carpenter,SILVER LAKE P-1,Governor,,REP,19
Lake,Sam Carpenter,SUMMER LAKE P-2,Governor,,REP,13
Lake,Sam Carpenter,PAISLEY P-3,Governor,,REP,50
Lake,Sam Carpenter,CROOKED CREEK P-4,Governor,,REP,43
Lake,Sam Carpenter,NORTH WARNER P-5,Governor,,REP,13
Lake,Sam Carpenter,SOUTH WARNER P-6,Governor,,REP,16
Lake,Sam Carpenter,NORTH LAKEVIEW P-7,Governor,,REP,41
Lake,Sam Carpenter,SOUTH LAKEVIEW P-8,Governor,,REP,33
Lake,Sam Carpenter,FREMONT P-9,Governor,,REP,48
Lake,Sam Carpenter,GOOSE LAKE P-10,Governor,,REP,64
Lake,Sam Carpenter,COGSWELL CREEK P-11,Governor,,REP,45
Lake,Sam Carpenter,THOM.CRK. WESTSIDE P-12,Governor,,REP,77
Lake,Sam Carpenter,CHRISTMAS VALLEY P-13,Governor,,REP,114
Lake,Sam Carpenter,FORT ROCK P-14,Governor,,REP,23
Lake,Sam Carpenter,WEST LAKEVIEW P-15,Governor,,REP,18
Lake,Sam Carpenter,NEW PINE CREEK P-16,Governor,,REP,10
Lake,Sam Carpenter,VALLEY FALLS PREC.  P-18,Governor,,REP,15
Lake,Sam Carpenter,NO. CENTRAL LKVW.  P-20,Governor,,REP,36
Lake,Sam Carpenter,SO. CENTRAL LKVW.   P-21,Governor,,REP,35
Lake,Sam Carpenter,TOTAL,Governor,,REP,713
Lake,Write-In,SILVER LAKE P-1,Governor,,REP,0
Lake,Write-In,SUMMER LAKE P-2,Governor,,REP,0
Lake,Write-In,PAISLEY P-3,Governor,,REP,0
Lake,Write-In,CROOKED CREEK P-4,Governor,,REP,0
Lake,Write-In,NORTH WARNER P-5,Governor,,REP,0
Lake,Write-In,SOUTH WARNER P-6,Governor,,REP,0
Lake,Write-In,NORTH LAKEVIEW P-7,Governor,,REP,0
Lake,Write-In,SOUTH LAKEVIEW P-8,Governor,,REP,1
Lake,Write-In,FREMONT P-9,Governor,,REP,0
Lake,Write-In,GOOSE LAKE P-10,Governor,,REP,0
Lake,Write-In,COGSWELL CREEK P-11,Governor,,REP,0
Lake,Write-In,THOM.CRK. WESTSIDE P-12,Governor,,REP,0
Lake,Write-In,CHRISTMAS VALLEY P-13,Governor,,REP,0
Lake,Write-In,FORT ROCK P-14,Governor,,REP,0
Lake,Write-In,WEST LAKEVIEW P-15,Governor,,REP,0
Lake,Write-In,NEW PINE CREEK P-16,Governor,,REP,0
Lake,Write-In,VALLEY FALLS PREC.  P-18,Governor,,REP,0
Lake,Write-In,NO. CENTRAL LKVW.  P-20,Governor,,REP,0
Lake,Write-In,SO. CENTRAL LKVW.   P-21,Governor,,REP,1
Lake,Write-In,TOTAL,Governor,,REP,2
Lake,Over Votes,SILVER LAKE P-1,Governor,,REP,1
Lake,Over Votes,SUMMER LAKE P-2,Governor,,REP,0
Lake,Over Votes,PAISLEY P-3,Governor,,REP,0
Lake,Over Votes,CROOKED CREEK P-4,Governor,,REP,1
Lake,Over Votes,NORTH WARNER P-5,Governor,,REP,0
Lake,Over Votes,SOUTH WARNER P-6,Governor,,REP,0
Lake,Over Votes,NORTH LAKEVIEW P-7,Governor,,REP,2
Lake,Over Votes,SOUTH LAKEVIEW P-8,Governor,,REP,1
Lake,Over Votes,FREMONT P-9,Governor,,REP,1
Lake,Over Votes,GOOSE LAKE P-10,Governor,,REP,0
Lake,Over Votes,COGSWELL CREEK P-11,Governor,,REP,0
Lake,Over Votes,THOM.CRK. WESTSIDE P-12,Governor,,REP,3
Lake,Over Votes,CHRISTMAS VALLEY P-13,Governor,,REP,0
Lake,Over Votes,FORT ROCK P-14,Governor,,REP,0
Lake,Over Votes,WEST LAKEVIEW P-15,Governor,,REP,0
Lake,Over Votes,NEW PINE CREEK P-16,Governor,,REP,0
Lake,Over Votes,VALLEY FALLS PREC.  P-18,Governor,,REP,0
Lake,Over Votes,NO. CENTRAL LKVW.  P-20,Governor,,REP,0
Lake,Over Votes,SO. CENTRAL LKVW.   P-21,Governor,,REP,0
Lake,Over Votes,TOTAL,Governor,,REP,9
Lake,Under Votes,SILVER LAKE P-1,Governor,,REP,2
Lake,Under Votes,SUMMER LAKE P-2,Governor,,REP,1
Lake,Under Votes,PAISLEY P-3,Governor,,REP,2
Lake,Under Votes,CROOKED CREEK P-4,Governor,,REP,4
Lake,Under Votes,NORTH WARNER P-5,Governor,,REP,3
Lake,Under Votes,SOUTH WARNER P-6,Governor,,REP,0
Lake,Under Votes,NORTH LAKEVIEW P-7,Governor,,REP,2
Lake,Under Votes,SOUTH LAKEVIEW P-8,Governor,,REP,2
Lake,Under Votes,FREMONT P-9,Governor,,REP,3
Lake,Under Votes,GOOSE LAKE P-10,Governor,,REP,0
Lake,Under Votes,COGSWELL CREEK P-11,Governor,,REP,3
Lake,Under Votes,THOM.CRK. WESTSIDE P-12,Governor,,REP,11
Lake,Under Votes,CHRISTMAS VALLEY P-13,Governor,,REP,2
Lake,Under Votes,FORT ROCK P-14,Governor,,REP,0
Lake,Under Votes,WEST LAKEVIEW P-15,Governor,,REP,2
Lake,Under Votes,NEW PINE CREEK P-16,Governor,,REP,0
Lake,Under Votes,VALLEY FALLS PREC.  P-18,Governor,,REP,0
Lake,Under Votes,NO. CENTRAL LKVW.  P-20,Governor,,REP,1
Lake,Under Votes,SO. CENTRAL LKVW.   P-21,Governor,,REP,3
Lake,Under Votes,TOTAL,Governor,,REP,41
Lake,Cliff Bentz,CROOKED CREEK P-4,State House,30,REP,40
Lake,Cliff Bentz,NORTH WARNER P-5,State House,30,REP,20
Lake,Cliff Bentz,SOUTH WARNER P-6,State House,30,REP,28
Lake,Cliff Bentz,COGSWELL CREEK P-11,State House,30,REP,24
Lake,Cliff Bentz,NEW PINE CREEK P-16,State House,30,REP,21
Lake,Cliff Bentz,VALLEY FALLS PREC.  P-18,State House,30,REP,4
Lake,Cliff Bentz,TOTAL,State House,30,REP,137
Lake,Write-In,CROOKED CREEK P-4,State House,30,REP,0
Lake,Write-In,NORTH WARNER P-5,State House,30,REP,1
Lake,Write-In,SOUTH WARNER P-6,State House,30,REP,3
Lake,Write-In,COGSWELL CREEK P-11,State House,30,REP,0
Lake,Write-In,NEW PINE CREEK P-16,State House,30,REP,0
Lake,Write-In,VALLEY FALLS PREC.  P-18,State House,30,REP,0
Lake,Write-In,TOTAL,State House,30,REP,4
Lake,Over Votes,CROOKED CREEK P-4,State House,30,REP,0
Lake,Over Votes,NORTH WARNER P-5,State House,30,REP,0
Lake,Over Votes,SOUTH WARNER P-6,State House,30,REP,0
Lake,Over Votes,COGSWELL CREEK P-11,State House,30,REP,0
Lake,Over Votes,NEW PINE CREEK P-16,State House,30,REP,0
Lake,Over Votes,VALLEY FALLS PREC.  P-18,State House,30,REP,0
Lake,Over Votes,TOTAL,State House,30,REP,0
Lake,Under Votes,CROOKED CREEK P-4,State House,30,REP,16
Lake,Under Votes,NORTH WARNER P-5,State House,30,REP,7
Lake,Under Votes,SOUTH WARNER P-6,State House,30,REP,2
Lake,Under Votes,COGSWELL CREEK P-11,State House,30,REP,12
Lake,Under Votes,NEW PINE CREEK P-16,State House,30,REP,6
Lake,Under Votes,VALLEY FALLS PREC.  P-18,State House,30,REP,1
Lake,Under Votes,TOTAL,State House,30,REP,44
Lake,Mike Mclane,SILVER LAKE P-1,State House,55,REP,37
Lake,Mike Mclane,SUMMER LAKE P-2,State House,55,REP,26
Lake,Mike Mclane,PAISLEY P-3,State House,55,REP,63
Lake,Mike Mclane,CROOKED CREEK P-4,State House,55,REP,7
Lake,Mike Mclane,CHRISTMAS VALLEY P-13,State House,55,REP,187
Lake,Mike Mclane,FORT ROCK P-14,State House,55,REP,42
Lake,Mike Mclane,VALLEY FALLS PREC.  P-18,State House,55,REP,10
Lake,Mike Mclane,TOTAL,State House,55,REP,372
Lake,Write-In,SILVER LAKE P-1,State House,55,REP,0
Lake,Write-In,SUMMER LAKE P-2,State House,55,REP,0
Lake,Write-In,PAISLEY P-3,State House,55,REP,0
Lake,Write-In,CROOKED CREEK P-4,State House,55,REP,0
Lake,Write-In,CHRISTMAS VALLEY P-13,State House,55,REP,3
Lake,Write-In,FORT ROCK P-14,State House,55,REP,0
Lake,Write-In,VALLEY FALLS PREC.  P-18,State House,55,REP,0
Lake,Write-In,TOTAL,State House,55,REP,3
Lake,Over Votes,SILVER LAKE P-1,State House,55,REP,0
Lake,Over Votes,SUMMER LAKE P-2,State House,55,REP,0
Lake,Over Votes,PAISLEY P-3,State House,55,REP,0
Lake,Over Votes,CROOKED CREEK P-4,State House,55,REP,0
Lake,Over Votes,CHRISTMAS VALLEY P-13,State House,55,REP,0
Lake,Over Votes,FORT ROCK P-14,State House,55,REP,0
Lake,Over Votes,VALLEY FALLS PREC.  P-18,State House,55,REP,0
Lake,Over Votes,TOTAL,State House,55,REP,0
Lake,Under Votes,SILVER LAKE P-1,State House,55,REP,11
Lake,Under Votes,SUMMER LAKE P-2,State House,55,REP,9
Lake,Under Votes,PAISLEY P-3,State House,55,REP,42
Lake,Under Votes,CROOKED CREEK P-4,State House,55,REP,1
Lake,Under Votes,CHRISTMAS VALLEY P-13,State House,55,REP,58
Lake,Under Votes,FORT ROCK P-14,State House,55,REP,11
Lake,Under Votes,VALLEY FALLS PREC.  P-18,State House,55,REP,5
Lake,Under Votes,TOTAL,State House,55,REP,137
Lake,E Werener Reschke,CROOKED CREEK P-4,State House,56,REP,32
Lake,E Werener Reschke,NORTH LAKEVIEW P-7,State House,56,REP,56
Lake,E Werener Reschke,SOUTH LAKEVIEW P-8,State House,56,REP,56
Lake,E Werener Reschke,FREMONT P-9,State House,56,REP,84
Lake,E Werener Reschke,GOOSE LAKE P-10,State House,56,REP,69
Lake,E Werener Reschke,COGSWELL CREEK P-11,State House,56,REP,45
Lake,E Werener Reschke,THOM.CRK. WESTSIDE P-12,State House,56,REP,131
Lake,E Werener Reschke,WEST LAKEVIEW P-15,State House,56,REP,44
Lake,E Werener Reschke,NO. CENTRAL LKVW.  P-20,State House,56,REP,47
Lake,E Werener Reschke,SO. CENTRAL LKVW.   P-21,State House,56,REP,57
Lake,E Werener Reschke,TOTAL,State House,56,REP,621
Lake,Write-In,CROOKED CREEK P-4,State House,56,REP,0
Lake,Write-In,NORTH LAKEVIEW P-7,State House,56,REP,1
Lake,Write-In,SOUTH LAKEVIEW P-8,State House,56,REP,1
Lake,Write-In,FREMONT P-9,State House,56,REP,0
Lake,Write-In,GOOSE LAKE P-10,State House,56,REP,1
Lake,Write-In,COGSWELL CREEK P-11,State House,56,REP,3
Lake,Write-In,THOM.CRK. WESTSIDE P-12,State House,56,REP,1
Lake,Write-In,WEST LAKEVIEW P-15,State House,56,REP,1
Lake,Write-In,NO. CENTRAL LKVW.  P-20,State House,56,REP,0
Lake,Write-In,SO. CENTRAL LKVW.   P-21,State House,56,REP,2
Lake,Write-In,TOTAL,State House,56,REP,10
Lake,Over Votes,CROOKED CREEK P-4,State House,56,REP,0
Lake,Over Votes,NORTH LAKEVIEW P-7,State House,56,REP,0
Lake,Over Votes,SOUTH LAKEVIEW P-8,State House,56,REP,0
Lake,Over Votes,FREMONT P-9,State House,56,REP,0
Lake,Over Votes,GOOSE LAKE P-10,State House,56,REP,0
Lake,Over Votes,COGSWELL CREEK P-11,State House,56,REP,0
Lake,Over Votes,THOM.CRK. WESTSIDE P-12,State House,56,REP,0
Lake,Over Votes,WEST LAKEVIEW P-15,State House,56,REP,0
Lake,Over Votes,NO. CENTRAL LKVW.  P-20,State House,56,REP,0
Lake,Over Votes,SO. CENTRAL LKVW.   P-21,State House,56,REP,0
Lake,Over Votes,TOTAL,State House,56,REP,0
Lake,Under Votes,CROOKED CREEK P-4,State House,56,REP,24
Lake,Under Votes,NORTH LAKEVIEW P-7,State House,56,REP,30
Lake,Under Votes,SOUTH LAKEVIEW P-8,State House,56,REP,35
Lake,Under Votes,FREMONT P-9,State House,56,REP,44
Lake,Under Votes,GOOSE LAKE P-10,State House,56,REP,29
Lake,Under Votes,COGSWELL CREEK P-11,State House,56,REP,18
Lake,Under Votes,THOM.CRK. WESTSIDE P-12,State House,56,REP,79
Lake,Under Votes,WEST LAKEVIEW P-15,State House,56,REP,12
Lake,Under Votes,NO. CENTRAL LKVW.  P-20,State House,56,REP,16
Lake,Under Votes,SO. CENTRAL LKVW.   P-21,State House,56,REP,34
Lake,Under Votes,TOTAL,State House,56,REP,321
Lake,Lynn P Findley,CROOKED CREEK P-4,State House,60,REP,33
Lake,Lynn P Findley,NORTH WARNER P-5,State House,60,REP,17
Lake,Lynn P Findley,SOUTH WARNER P-6,State House,60,REP,26
Lake,Lynn P Findley,COGSWELL CREEK P-11,State House,60,REP,24
Lake,Lynn P Findley,NEW PINE CREEK P-16,State House,60,REP,21
Lake,Lynn P Findley,VALLEY FALLS PREC.  P-18,State House,60,REP,4
Lake,Lynn P Findley,TOTAL,State House,60,REP,125
Lake,Write-In,CROOKED CREEK P-4,State House,60,REP,0
Lake,Write-In,NORTH WARNER P-5,State House,60,REP,0
Lake,Write-In,SOUTH WARNER P-6,State House,60,REP,0
Lake,Write-In,COGSWELL CREEK P-11,State House,60,REP,0
Lake,Write-In,NEW PINE CREEK P-16,State House,60,REP,0
Lake,Write-In,VALLEY FALLS PREC.  P-18,State House,60,REP,0
Lake,Write-In,TOTAL,State House,60,REP,0
Lake,Over Votes,CROOKED CREEK P-4,State House,60,REP,0
Lake,Over Votes,NORTH WARNER P-5,State House,60,REP,0
Lake,Over Votes,SOUTH WARNER P-6,State House,60,REP,0
Lake,Over Votes,COGSWELL CREEK P-11,State House,60,REP,0
Lake,Over Votes,NEW PINE CREEK P-16,State House,60,REP,0
Lake,Over Votes,VALLEY FALLS PREC.  P-18,State House,60,REP,0
Lake,Over Votes,TOTAL,State House,60,REP,0
Lake,Under Votes,CROOKED CREEK P-4,State House,60,REP,23
Lake,Under Votes,NORTH WARNER P-5,State House,60,REP,11
Lake,Under Votes,SOUTH WARNER P-6,State House,60,REP,7
Lake,Under Votes,COGSWELL CREEK P-11,State House,60,REP,12
Lake,Under Votes,NEW PINE CREEK P-16,State House,60,REP,6
Lake,Under Votes,VALLEY FALLS PREC.  P-18,State House,60,REP,1
Lake,Under Votes,TOTAL,State House,60,REP,60
Lake,Mark P Roberts,SILVER LAKE P-1,U.S. House,2,IND,2
Lake,Mark P Roberts,SUMMER LAKE P-2,U.S. House,2,IND,2
Lake,Mark P Roberts,PAISLEY P-3,U.S. House,2,IND,2
Lake,Mark P Roberts,CROOKED CREEK P-4,U.S. House,2,IND,1
Lake,Mark P Roberts,NORTH WARNER P-5,U.S. House,2,IND,1
Lake,Mark P Roberts,SOUTH WARNER P-6,U.S. House,2,IND,1
Lake,Mark P Roberts,NORTH LAKEVIEW P-7,U.S. House,2,IND,3
Lake,Mark P Roberts,SOUTH LAKEVIEW P-8,U.S. House,2,IND,1
Lake,Mark P Roberts,FREMONT P-9,U.S. House,2,IND,4
Lake,Mark P Roberts,GOOSE LAKE P-10,U.S. House,2,IND,0
Lake,Mark P Roberts,COGSWELL CREEK P-11,U.S. House,2,IND,4
Lake,Mark P Roberts,THOM.CRK. WESTSIDE P-12,U.S. House,2,IND,3
Lake,Mark P Roberts,CHRISTMAS VALLEY P-13,U.S. House,2,IND,8
Lake,Mark P Roberts,FORT ROCK P-14,U.S. House,2,IND,4
Lake,Mark P Roberts,WEST LAKEVIEW P-15,U.S. House,2,IND,1
Lake,Mark P Roberts,NEW PINE CREEK P-16,U.S. House,2,IND,1
Lake,Mark P Roberts,VALLEY FALLS PREC.  P-18,U.S. House,2,IND,0
Lake,Mark P Roberts,NO. CENTRAL LKVW.  P-20,U.S. House,2,IND,3
Lake,Mark P Roberts,SO. CENTRAL LKVW.   P-21,U.S. House,2,IND,2
Lake,Mark P Roberts,TOTAL,U.S. House,2,IND,43
Lake,Write-In,SILVER LAKE P-1,U.S. House,2,IND,0
Lake,Write-In,SUMMER LAKE P-2,U.S. House,2,IND,3
Lake,Write-In,PAISLEY P-3,U.S. House,2,IND,0
Lake,Write-In,CROOKED CREEK P-4,U.S. House,2,IND,2
Lake,Write-In,NORTH WARNER P-5,U.S. House,2,IND,0
Lake,Write-In,SOUTH WARNER P-6,U.S. House,2,IND,0
Lake,Write-In,NORTH LAKEVIEW P-7,U.S. House,2,IND,0
Lake,Write-In,SOUTH LAKEVIEW P-8,U.S. House,2,IND,5
Lake,Write-In,FREMONT P-9,U.S. House,2,IND,1
Lake,Write-In,GOOSE LAKE P-10,U.S. House,2,IND,2
Lake,Write-In,COGSWELL CREEK P-11,U.S. House,2,IND,0
Lake,Write-In,THOM.CRK. WESTSIDE P-12,U.S. House,2,IND,5
Lake,Write-In,CHRISTMAS VALLEY P-13,U.S. House,2,IND,4
Lake,Write-In,FORT ROCK P-14,U.S. House,2,IND,0
Lake,Write-In,WEST LAKEVIEW P-15,U.S. House,2,IND,2
Lake,Write-In,NEW PINE CREEK P-16,U.S. House,2,IND,0
Lake,Write-In,VALLEY FALLS PREC.  P-18,U.S. House,2,IND,0
Lake,Write-In,NO. CENTRAL LKVW.  P-20,U.S. House,2,IND,0
Lake,Write-In,SO. CENTRAL LKVW.   P-21,U.S. House,2,IND,0
Lake,Write-In,TOTAL,U.S. House,2,IND,24
Lake,Over Votes,SILVER LAKE P-1,U.S. House,2,IND,0
Lake,Over Votes,SUMMER LAKE P-2,U.S. House,2,IND,0
Lake,Over Votes,PAISLEY P-3,U.S. House,2,IND,0
Lake,Over Votes,CROOKED CREEK P-4,U.S. House,2,IND,0
Lake,Over Votes,NORTH WARNER P-5,U.S. House,2,IND,0
Lake,Over Votes,SOUTH WARNER P-6,U.S. House,2,IND,0
Lake,Over Votes,NORTH LAKEVIEW P-7,U.S. House,2,IND,0
Lake,Over Votes,SOUTH LAKEVIEW P-8,U.S. House,2,IND,0
Lake,Over Votes,FREMONT P-9,U.S. House,2,IND,0
Lake,Over Votes,GOOSE LAKE P-10,U.S. House,2,IND,0
Lake,Over Votes,COGSWELL CREEK P-11,U.S. House,2,IND,0
Lake,Over Votes,THOM.CRK. WESTSIDE P-12,U.S. House,2,IND,0
Lake,Over Votes,CHRISTMAS VALLEY P-13,U.S. House,2,IND,0
Lake,Over Votes,FORT ROCK P-14,U.S. House,2,IND,0
Lake,Over Votes,WEST LAKEVIEW P-15,U.S. House,2,IND,0
Lake,Over Votes,NEW PINE CREEK P-16,U.S. House,2,IND,0
Lake,Over Votes,VALLEY FALLS PREC.  P-18,U.S. House,2,IND,0
Lake,Over Votes,NO. CENTRAL LKVW.  P-20,U.S. House,2,IND,0
Lake,Over Votes,SO. CENTRAL LKVW.   P-21,U.S. House,2,IND,0
Lake,Over Votes,TOTAL,U.S. House,2,IND,0
Lake,Under Votes,SILVER LAKE P-1,U.S. House,2,IND,2
Lake,Under Votes,SUMMER LAKE P-2,U.S. House,2,IND,0
Lake,Under Votes,PAISLEY P-3,U.S. House,2,IND,1
Lake,Under Votes,CROOKED CREEK P-4,U.S. House,2,IND,2
Lake,Under Votes,NORTH WARNER P-5,U.S. House,2,IND,1
Lake,Under Votes,SOUTH WARNER P-6,U.S. House,2,IND,1
Lake,Under Votes,NORTH LAKEVIEW P-7,U.S. House,2,IND,4
Lake,Under Votes,SOUTH LAKEVIEW P-8,U.S. House,2,IND,0
Lake,Under Votes,FREMONT P-9,U.S. House,2,IND,2
Lake,Under Votes,GOOSE LAKE P-10,U.S. House,2,IND,1
Lake,Under Votes,COGSWELL CREEK P-11,U.S. House,2,IND,1
Lake,Under Votes,THOM.CRK. WESTSIDE P-12,U.S. House,2,IND,5
Lake,Under Votes,CHRISTMAS VALLEY P-13,U.S. House,2,IND,8
Lake,Under Votes,FORT ROCK P-14,U.S. House,2,IND,0
Lake,Under Votes,WEST LAKEVIEW P-15,U.S. House,2,IND,1
Lake,Under Votes,NEW PINE CREEK P-16,U.S. House,2,IND,0
Lake,Under Votes,VALLEY FALLS PREC.  P-18,U.S. House,2,IND,1
Lake,Under Votes,NO. CENTRAL LKVW.  P-20,U.S. House,2,IND,0
Lake,Under Votes,SO. CENTRAL LKVW.   P-21,U.S. House,2,IND,3
Lake,Under Votes,TOTAL,U.S. House,2,IND,33
Lake,Dan (Mr P) Pistoresi,SILVER LAKE P-1,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,SUMMER LAKE P-2,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,PAISLEY P-3,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,CROOKED CREEK P-4,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,NORTH WARNER P-5,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,SOUTH WARNER P-6,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,NORTH LAKEVIEW P-7,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,SOUTH LAKEVIEW P-8,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,FREMONT P-9,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,GOOSE LAKE P-10,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,COGSWELL CREEK P-11,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,THOM.CRK. WESTSIDE P-12,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,CHRISTMAS VALLEY P-13,Governor,,IND,1
Lake,Dan (Mr P) Pistoresi,FORT ROCK P-14,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,WEST LAKEVIEW P-15,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,NEW PINE CREEK P-16,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,VALLEY FALLS PREC.  P-18,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,NO. CENTRAL LKVW.  P-20,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,SO. CENTRAL LKVW.   P-21,Governor,,IND,0
Lake,Dan (Mr P) Pistoresi,TOTAL,Governor,,IND,8
Lake,Skye J Allen,SILVER LAKE P-1,Governor,,IND,0
Lake,Skye J Allen,SUMMER LAKE P-2,Governor,,IND,0
Lake,Skye J Allen,PAISLEY P-3,Governor,,IND,0
Lake,Skye J Allen,CROOKED CREEK P-4,Governor,,IND,0
Lake,Skye J Allen,NORTH WARNER P-5,Governor,,IND,0
Lake,Skye J Allen,SOUTH WARNER P-6,Governor,,IND,0
Lake,Skye J Allen,NORTH LAKEVIEW P-7,Governor,,IND,1
Lake,Skye J Allen,SOUTH LAKEVIEW P-8,Governor,,IND,0
Lake,Skye J Allen,FREMONT P-9,Governor,,IND,0
Lake,Skye J Allen,GOOSE LAKE P-10,Governor,,IND,0
Lake,Skye J Allen,COGSWELL CREEK P-11,Governor,,IND,0
Lake,Skye J Allen,THOM.CRK. WESTSIDE P-12,Governor,,IND,0
Lake,Skye J Allen,CHRISTMAS VALLEY P-13,Governor,,IND,1
Lake,Skye J Allen,FORT ROCK P-14,Governor,,IND,0
Lake,Skye J Allen,WEST LAKEVIEW P-15,Governor,,IND,1
Lake,Skye J Allen,NEW PINE CREEK P-16,Governor,,IND,0
Lake,Skye J Allen,VALLEY FALLS PREC.  P-18,Governor,,IND,0
Lake,Skye J Allen,NO. CENTRAL LKVW.  P-20,Governor,,IND,0
Lake,Skye J Allen,SO. CENTRAL LKVW.   P-21,Governor,,IND,0
Lake,Skye J Allen,TOTAL,Governor,,IND,3
Lake,Patrick Starnes,SILVER LAKE P-1,Governor,,IND,1
Lake,Patrick Starnes,SUMMER LAKE P-2,Governor,,IND,0
Lake,Patrick Starnes,PAISLEY P-3,Governor,,IND,1
Lake,Patrick Starnes,CROOKED CREEK P-4,Governor,,IND,0
Lake,Patrick Starnes,NORTH WARNER P-5,Governor,,IND,0
Lake,Patrick Starnes,SOUTH WARNER P-6,Governor,,IND,0
Lake,Patrick Starnes,NORTH LAKEVIEW P-7,Governor,,IND,1
Lake,Patrick Starnes,SOUTH LAKEVIEW P-8,Governor,,IND,0
Lake,Patrick Starnes,FREMONT P-9,Governor,,IND,2
Lake,Patrick Starnes,GOOSE LAKE P-10,Governor,,IND,2
Lake,Patrick Starnes,COGSWELL CREEK P-11,Governor,,IND,2
Lake,Patrick Starnes,THOM.CRK. WESTSIDE P-12,Governor,,IND,1
Lake,Patrick Starnes,CHRISTMAS VALLEY P-13,Governor,,IND,5
Lake,Patrick Starnes,FORT ROCK P-14,Governor,,IND,1
Lake,Patrick Starnes,WEST LAKEVIEW P-15,Governor,,IND,1
Lake,Patrick Starnes,NEW PINE CREEK P-16,Governor,,IND,1
Lake,Patrick Starnes,VALLEY FALLS PREC.  P-18,Governor,,IND,1
Lake,Patrick Starnes,NO. CENTRAL LKVW.  P-20,Governor,,IND,2
Lake,Patrick Starnes,SO. CENTRAL LKVW.   P-21,Governor,,IND,1
Lake,Patrick Starnes,TOTAL,Governor,,IND,22
Lake,Knute Buehler,SILVER LAKE P-1,Governor,,IND,3
Lake,Knute Buehler,SUMMER LAKE P-2,Governor,,IND,2
Lake,Knute Buehler,PAISLEY P-3,Governor,,IND,1
Lake,Knute Buehler,CROOKED CREEK P-4,Governor,,IND,1
Lake,Knute Buehler,NORTH WARNER P-5,Governor,,IND,1
Lake,Knute Buehler,SOUTH WARNER P-6,Governor,,IND,0
Lake,Knute Buehler,NORTH LAKEVIEW P-7,Governor,,IND,2
Lake,Knute Buehler,SOUTH LAKEVIEW P-8,Governor,,IND,2
Lake,Knute Buehler,FREMONT P-9,Governor,,IND,1
Lake,Knute Buehler,GOOSE LAKE P-10,Governor,,IND,0
Lake,Knute Buehler,COGSWELL CREEK P-11,Governor,,IND,1
Lake,Knute Buehler,THOM.CRK. WESTSIDE P-12,Governor,,IND,6
Lake,Knute Buehler,CHRISTMAS VALLEY P-13,Governor,,IND,1
Lake,Knute Buehler,FORT ROCK P-14,Governor,,IND,1
Lake,Knute Buehler,WEST LAKEVIEW P-15,Governor,,IND,1
Lake,Knute Buehler,NEW PINE CREEK P-16,Governor,,IND,0
Lake,Knute Buehler,VALLEY FALLS PREC.  P-18,Governor,,IND,0
Lake,Knute Buehler,NO. CENTRAL LKVW.  P-20,Governor,,IND,0
Lake,Knute Buehler,SO. CENTRAL LKVW.   P-21,Governor,,IND,2
Lake,Knute Buehler,TOTAL,Governor,,IND,25
Lake,Sam Carpenter,SILVER LAKE P-1,Governor,,IND,0
Lake,Sam Carpenter,SUMMER LAKE P-2,Governor,,IND,2
Lake,Sam Carpenter,PAISLEY P-3,Governor,,IND,0
Lake,Sam Carpenter,CROOKED CREEK P-4,Governor,,IND,1
Lake,Sam Carpenter,NORTH WARNER P-5,Governor,,IND,0
Lake,Sam Carpenter,SOUTH WARNER P-6,Governor,,IND,0
Lake,Sam Carpenter,NORTH LAKEVIEW P-7,Governor,,IND,1
Lake,Sam Carpenter,SOUTH LAKEVIEW P-8,Governor,,IND,1
Lake,Sam Carpenter,FREMONT P-9,Governor,,IND,0
Lake,Sam Carpenter,GOOSE LAKE P-10,Governor,,IND,1
Lake,Sam Carpenter,COGSWELL CREEK P-11,Governor,,IND,0
Lake,Sam Carpenter,THOM.CRK. WESTSIDE P-12,Governor,,IND,3
Lake,Sam Carpenter,CHRISTMAS VALLEY P-13,Governor,,IND,5
Lake,Sam Carpenter,FORT ROCK P-14,Governor,,IND,0
Lake,Sam Carpenter,WEST LAKEVIEW P-15,Governor,,IND,0
Lake,Sam Carpenter,NEW PINE CREEK P-16,Governor,,IND,0
