county,office,district,party,candidate,precinct,votes
Marion,Governor,,REP,Jack W. Tacy,324,0
Marion,Governor,,REP,Jack W. Tacy,325,1
Marion,Governor,,REP,Jack W. Tacy,326,0
Marion,Governor,,REP,Jack W. Tacy,330,1
Marion,Governor,,REP,Jack W. Tacy,331,0
Marion,Governor,,REP,Jack W. Tacy,332,0
Marion,Governor,,REP,Jack W. Tacy,333,0
Marion,Governor,,REP,Jack W. Tacy,334,0
Marion,Governor,,REP,Jack W. Tacy,335,0
Marion,Governor,,REP,Jack W. Tacy,336,0
Marion,Governor,,REP,Jack W. Tacy,337,2
Marion,Governor,,REP,Jack W. Tacy,340,0
Marion,Governor,,REP,Jack W. Tacy,341,0
Marion,Governor,,REP,Jack W. Tacy,342,0
Marion,Governor,,REP,Jack W. Tacy,343,1
Marion,Governor,,REP,Jack W. Tacy,344,2
Marion,Governor,,REP,Jack W. Tacy,350,0
Marion,Governor,,REP,Jack W. Tacy,351,0
Marion,Governor,,REP,Jack W. Tacy,352,0
Marion,Governor,,REP,Jack W. Tacy,353,0
Marion,Governor,,REP,Jack W. Tacy,354,0
Marion,Governor,,REP,Jack W. Tacy,355,0
Marion,Governor,,REP,Jack W. Tacy,356,0
Marion,Governor,,REP,Jack W. Tacy,357,1
Marion,Governor,,REP,Jack W. Tacy,361,0
Marion,Governor,,REP,Jack W. Tacy,362,0
Marion,Governor,,REP,Jack W. Tacy,363,1
Marion,Governor,,REP,Jack W. Tacy,364,1
Marion,Governor,,REP,Jack W. Tacy,365,0
Marion,Governor,,REP,Jack W. Tacy,370,0
Marion,Governor,,REP,Jack W. Tacy,371,0
Marion,Governor,,REP,Jack W. Tacy,372,0
Marion,Governor,,REP,Jack W. Tacy,373,0
Marion,Governor,,REP,Jack W. Tacy,374,1
Marion,Governor,,REP,Jack W. Tacy,375,0
Marion,Governor,,REP,Jack W. Tacy,376,0
Marion,Governor,,REP,Jack W. Tacy,400,0
Marion,Governor,,REP,Jack W. Tacy,401,0
Marion,Governor,,REP,Jack W. Tacy,402,0
Marion,Governor,,REP,Jack W. Tacy,403,2
Marion,Governor,,REP,Jack W. Tacy,404,0
Marion,Governor,,REP,Jack W. Tacy,405,1
Marion,Governor,,REP,Jack W. Tacy,406,0
Marion,Governor,,REP,Jack W. Tacy,407,3
Marion,Governor,,REP,Jack W. Tacy,408,0
Marion,Governor,,REP,Jack W. Tacy,505,0
Marion,Governor,,REP,Jack W. Tacy,515,1
Marion,Governor,,REP,Jack W. Tacy,525,0
Marion,Governor,,REP,Jack W. Tacy,535,0
Marion,Governor,,REP,Jack W. Tacy,545,0
Marion,Governor,,REP,Jack W. Tacy,555,0
Marion,Governor,,REP,Jack W. Tacy,577,0
Marion,Governor,,REP,Jack W. Tacy,578,0
Marion,Governor,,REP,Jack W. Tacy,579,0
Marion,Governor,,REP,Jack W. Tacy,580,0
Marion,Governor,,REP,Jack W. Tacy,581,0
Marion,Governor,,REP,Jack W. Tacy,582,1
Marion,Governor,,REP,Jack W. Tacy,583,0
Marion,Governor,,REP,Jack W. Tacy,584,0
Marion,Governor,,REP,Jack W. Tacy,586,0
Marion,Governor,,REP,Jack W. Tacy,587,0
Marion,Governor,,REP,Jack W. Tacy,588,0
Marion,Governor,,REP,Jack W. Tacy,589,0
Marion,Governor,,REP,Jack W. Tacy,590,1
Marion,Governor,,REP,Jack W. Tacy,615,0
Marion,Governor,,REP,Jack W. Tacy,625,1
Marion,Governor,,REP,Jack W. Tacy,635,0
Marion,Governor,,REP,Jack W. Tacy,645,0
Marion,Governor,,REP,Jack W. Tacy,655,2
Marion,Governor,,REP,Jack W. Tacy,674,1
Marion,Governor,,REP,Jack W. Tacy,676,0
Marion,Governor,,REP,Jack W. Tacy,677,0
Marion,Governor,,REP,Jack W. Tacy,678,0
Marion,Governor,,REP,Jack W. Tacy,679,0
Marion,Governor,,REP,Jack W. Tacy,680,0
Marion,Governor,,REP,Jack W. Tacy,681,0
Marion,Governor,,REP,Jack W. Tacy,682,0
Marion,Governor,,REP,Jack W. Tacy,683,0
Marion,Governor,,REP,Jack W. Tacy,684,0
Marion,Governor,,REP,Jack W. Tacy,686,0
Marion,Governor,,REP,Jack W. Tacy,687,0
Marion,Governor,,REP,Jack W. Tacy,688,0
Marion,Governor,,REP,Jack W. Tacy,689,0
Marion,Governor,,REP,Jack W. Tacy,690,0
Marion,Governor,,REP,Jack W. Tacy,691,0
Marion,Governor,,REP,Jack W. Tacy,692,0
Marion,Governor,,REP,Jack W. Tacy,694,0
Marion,Governor,,REP,Jack W. Tacy,696,1
Marion,Governor,,REP,Jack W. Tacy,697,0
Marion,Governor,,REP,Jack W. Tacy,698,0
Marion,Governor,,REP,Jack W. Tacy,705,0
Marion,Governor,,REP,Jack W. Tacy,715,0
Marion,Governor,,REP,Jack W. Tacy,725,1
Marion,Governor,,REP,Jack W. Tacy,779,0
Marion,Governor,,REP,Jack W. Tacy,780,0
Marion,Governor,,REP,Jack W. Tacy,781,0
Marion,Governor,,REP,Jack W. Tacy,782,0
Marion,Governor,,REP,Jack W. Tacy,783,0
Marion,Governor,,REP,Jack W. Tacy,784,0
Marion,Governor,,REP,Jack W. Tacy,786,0
Marion,Governor,,REP,Jack W. Tacy,787,0
Marion,Governor,,REP,Jack W. Tacy,788,0
Marion,Governor,,REP,Jack W. Tacy,789,1
Marion,Governor,,REP,Jack W. Tacy,790,0
Marion,Governor,,REP,Jack W. Tacy,815,0
Marion,Governor,,REP,Jack W. Tacy,825,0
Marion,Governor,,REP,Jack W. Tacy,835,1
Marion,Governor,,REP,Jack W. Tacy,845,0
Marion,Governor,,REP,Jack W. Tacy,855,0
Marion,Governor,,REP,Jack W. Tacy,865,0
Marion,Governor,,REP,Jack W. Tacy,905,0
Marion,Governor,,REP,Jack W. Tacy,915,0
Marion,Governor,,REP,Jack W. Tacy,925,0
Marion,Governor,,REP,Jack W. Tacy,935,0
Marion,Governor,,REP,Jack W. Tacy,981,0
Marion,Governor,,REP,Jack W. Tacy,982,0
Marion,Governor,,REP,Brett Hyland,310,0
Marion,Governor,,REP,Brett Hyland,311,1
Marion,Governor,,REP,Brett Hyland,312,0
Marion,Governor,,REP,Brett Hyland,320,0
Marion,Governor,,REP,Brett Hyland,321,0
Marion,Governor,,REP,Brett Hyland,322,0
Marion,Governor,,REP,Brett Hyland,323,2
Marion,Governor,,REP,Brett Hyland,324,0
Marion,Governor,,REP,Brett Hyland,325,2
Marion,Governor,,REP,Brett Hyland,326,0
Marion,Governor,,REP,Brett Hyland,330,0
Marion,Governor,,REP,Brett Hyland,331,0
Marion,Governor,,REP,Brett Hyland,332,0
Marion,Governor,,REP,Brett Hyland,333,0
Marion,Governor,,REP,Brett Hyland,334,1
Marion,Governor,,REP,Brett Hyland,335,0
Marion,Governor,,REP,Brett Hyland,336,0
Marion,Governor,,REP,Brett Hyland,337,2
Marion,Governor,,REP,Brett Hyland,340,0
Marion,Governor,,REP,Brett Hyland,341,1
Marion,Governor,,REP,Brett Hyland,342,0
Marion,Governor,,REP,Brett Hyland,343,1
Marion,Governor,,REP,Brett Hyland,344,2
Marion,Governor,,REP,Brett Hyland,350,0
Marion,Governor,,REP,Brett Hyland,351,0
Marion,Governor,,REP,Brett Hyland,352,0
Marion,Governor,,REP,Brett Hyland,353,0
Marion,Governor,,REP,Brett Hyland,354,0
Marion,Governor,,REP,Brett Hyland,355,0
Marion,Governor,,REP,Brett Hyland,356,0
Marion,Governor,,REP,Brett Hyland,357,0
Marion,Governor,,REP,Brett Hyland,361,0
Marion,Governor,,REP,Brett Hyland,362,0
Marion,Governor,,REP,Brett Hyland,363,3
Marion,Governor,,REP,Brett Hyland,364,0
Marion,Governor,,REP,Brett Hyland,365,0
Marion,Governor,,REP,Brett Hyland,370,2
Marion,Governor,,REP,Brett Hyland,371,3
Marion,Governor,,REP,Brett Hyland,372,0
Marion,Governor,,REP,Brett Hyland,373,2
Marion,Governor,,REP,Brett Hyland,374,0
Marion,Governor,,REP,Brett Hyland,375,1
Marion,Governor,,REP,Brett Hyland,376,0
Marion,Governor,,REP,Brett Hyland,400,0
Marion,Governor,,REP,Brett Hyland,401,1
Marion,Governor,,REP,Brett Hyland,402,0
Marion,Governor,,REP,Brett Hyland,403,2
Marion,Governor,,REP,Brett Hyland,404,1
Marion,Governor,,REP,Brett Hyland,405,1
Marion,Governor,,REP,Brett Hyland,406,4
Marion,Governor,,REP,Brett Hyland,407,3
Marion,Governor,,REP,Brett Hyland,408,0
Marion,Governor,,REP,Brett Hyland,505,0
Marion,Governor,,REP,Brett Hyland,515,0
Marion,Governor,,REP,Brett Hyland,525,0
Marion,Governor,,REP,Brett Hyland,535,0
Marion,Governor,,REP,Brett Hyland,545,0
Marion,Governor,,REP,Brett Hyland,555,1
Marion,Governor,,REP,Brett Hyland,577,0
Marion,Governor,,REP,Brett Hyland,578,0
Marion,Governor,,REP,Brett Hyland,579,0
Marion,Governor,,REP,Brett Hyland,580,0
Marion,Governor,,REP,Brett Hyland,581,1
Marion,Governor,,REP,Brett Hyland,582,0
Marion,Governor,,REP,Brett Hyland,583,1
Marion,Governor,,REP,Brett Hyland,584,0
Marion,Governor,,REP,Brett Hyland,586,0
Marion,Governor,,REP,Brett Hyland,587,0
Marion,Governor,,REP,Brett Hyland,588,0
Marion,Governor,,REP,Brett Hyland,589,0
Marion,Governor,,REP,Brett Hyland,590,0
Marion,Governor,,REP,Brett Hyland,615,0
Marion,Governor,,REP,Brett Hyland,625,0
Marion,Governor,,REP,Brett Hyland,635,0
Marion,Governor,,REP,Brett Hyland,645,1
Marion,Governor,,REP,Brett Hyland,655,0
Marion,Governor,,REP,Brett Hyland,674,1
Marion,Governor,,REP,Brett Hyland,676,0
Marion,Governor,,REP,Brett Hyland,677,0
Marion,Governor,,REP,Brett Hyland,678,1
Marion,Governor,,REP,Brett Hyland,679,0
Marion,Governor,,REP,Brett Hyland,680,0
Marion,Governor,,REP,Brett Hyland,681,0
Marion,Governor,,REP,Brett Hyland,682,2
Marion,Governor,,REP,Brett Hyland,683,0
Marion,Governor,,REP,Brett Hyland,684,0
Marion,Governor,,REP,Brett Hyland,686,0
Marion,Governor,,REP,Brett Hyland,687,0
Marion,Governor,,REP,Brett Hyland,688,0
Marion,Governor,,REP,Brett Hyland,689,0
Marion,Governor,,REP,Brett Hyland,690,0
Marion,Governor,,REP,Brett Hyland,691,2
Marion,Governor,,REP,Brett Hyland,692,0
Marion,Governor,,REP,Brett Hyland,694,1
Marion,Governor,,REP,Brett Hyland,696,0
Marion,Governor,,REP,Brett Hyland,697,1
Marion,Governor,,REP,Brett Hyland,698,0
Marion,Governor,,REP,Brett Hyland,705,2
Marion,Governor,,REP,Brett Hyland,715,1
Marion,Governor,,REP,Brett Hyland,725,1
Marion,Governor,,REP,Brett Hyland,779,1
Marion,Governor,,REP,Brett Hyland,780,0
Marion,Governor,,REP,Brett Hyland,781,0
Marion,Governor,,REP,Brett Hyland,782,0
Marion,Governor,,REP,Brett Hyland,783,0
Marion,Governor,,REP,Brett Hyland,784,0
Marion,Governor,,REP,Brett Hyland,786,1
Marion,Governor,,REP,Brett Hyland,787,2
Marion,Governor,,REP,Brett Hyland,788,0
Marion,Governor,,REP,Brett Hyland,789,0
Marion,Governor,,REP,Brett Hyland,790,0
Marion,Governor,,REP,Brett Hyland,815,1
Marion,Governor,,REP,Brett Hyland,825,0
Marion,Governor,,REP,Brett Hyland,835,0
Marion,Governor,,REP,Brett Hyland,845,0
Marion,Governor,,REP,Brett Hyland,855,1
Marion,Governor,,REP,Brett Hyland,865,0
Marion,Governor,,REP,Brett Hyland,905,0
Marion,Governor,,REP,Brett Hyland,915,0
Marion,Governor,,REP,Brett Hyland,925,0
Marion,Governor,,REP,Brett Hyland,935,0
Marion,Governor,,REP,Brett Hyland,981,2
Marion,Governor,,REP,Brett Hyland,982,0
Marion,Governor,,REP,Bruce Cuff,310,2
Marion,Governor,,REP,Bruce Cuff,311,4
Marion,Governor,,REP,Bruce Cuff,312,6
Marion,Governor,,REP,Bruce Cuff,320,2
Marion,Governor,,REP,Bruce Cuff,321,1
Marion,Governor,,REP,Bruce Cuff,322,0
Marion,Governor,,REP,Bruce Cuff,323,7
Marion,Governor,,REP,Bruce Cuff,324,2
Marion,Governor,,REP,Bruce Cuff,325,7
Marion,Governor,,REP,Bruce Cuff,326,0
Marion,Governor,,REP,Bruce Cuff,330,11
Marion,Governor,,REP,Bruce Cuff,331,3
Marion,Governor,,REP,Bruce Cuff,332,2
Marion,Governor,,REP,Bruce Cuff,333,4
Marion,Governor,,REP,Bruce Cuff,334,0
Marion,Governor,,REP,Bruce Cuff,335,0
Marion,Governor,,REP,Bruce Cuff,336,0
Marion,Governor,,REP,Bruce Cuff,337,11
Marion,Governor,,REP,Bruce Cuff,340,7
Marion,Governor,,REP,Bruce Cuff,341,10
Marion,Governor,,REP,Bruce Cuff,342,0
Marion,Governor,,REP,Bruce Cuff,343,13
Marion,Governor,,REP,Bruce Cuff,344,14
Marion,Governor,,REP,Bruce Cuff,350,4
Marion,Governor,,REP,Bruce Cuff,351,4
Marion,Governor,,REP,Bruce Cuff,352,0
Marion,Governor,,REP,Bruce Cuff,353,10
Marion,Governor,,REP,Bruce Cuff,354,0
Marion,Governor,,REP,Bruce Cuff,355,0
Marion,Governor,,REP,Bruce Cuff,356,0
Marion,Governor,,REP,Bruce Cuff,357,9
Marion,Governor,,REP,Bruce Cuff,361,1
Marion,Governor,,REP,Bruce Cuff,362,2
Marion,Governor,,REP,Bruce Cuff,363,15
Marion,Governor,,REP,Bruce Cuff,364,15
Marion,Governor,,REP,Bruce Cuff,365,0
Marion,Governor,,REP,Bruce Cuff,370,4
Marion,Governor,,REP,Bruce Cuff,371,3
Marion,Governor,,REP,Bruce Cuff,372,7
Marion,Governor,,REP,Bruce Cuff,373,3
Marion,Governor,,REP,Bruce Cuff,374,2
Marion,Governor,,REP,Bruce Cuff,375,10
Marion,Governor,,REP,Bruce Cuff,376,0
Marion,Governor,,REP,Bruce Cuff,400,0
Marion,Governor,,REP,Bruce Cuff,401,19
Marion,Governor,,REP,Bruce Cuff,402,12
Marion,Governor,,REP,Bruce Cuff,403,20
Marion,Governor,,REP,Bruce Cuff,404,16
Marion,Governor,,REP,Bruce Cuff,405,6
Marion,Governor,,REP,Bruce Cuff,406,19
Marion,Governor,,REP,Bruce Cuff,407,12
Marion,Governor,,REP,Bruce Cuff,408,0
Marion,Governor,,REP,Bruce Cuff,505,0
Marion,Governor,,REP,Bruce Cuff,515,5
Marion,Governor,,REP,Bruce Cuff,525,3
Marion,Governor,,REP,Bruce Cuff,535,3
Marion,Governor,,REP,Bruce Cuff,545,2
Marion,Governor,,REP,Bruce Cuff,555,9
Marion,Governor,,REP,Bruce Cuff,577,4
Marion,Governor,,REP,Bruce Cuff,578,0
Marion,Governor,,REP,Bruce Cuff,579,2
Marion,Governor,,REP,Bruce Cuff,580,7
Marion,Governor,,REP,Bruce Cuff,581,3
Marion,Governor,,REP,Bruce Cuff,582,2
Marion,Governor,,REP,Bruce Cuff,583,10
Marion,Governor,,REP,Bruce Cuff,584,1
Marion,Governor,,REP,Bruce Cuff,586,7
Marion,Governor,,REP,Bruce Cuff,587,0
Marion,Governor,,REP,Bruce Cuff,588,0
Marion,Governor,,REP,Bruce Cuff,589,0
Marion,Governor,,REP,Bruce Cuff,590,5
Marion,Governor,,REP,Bruce Cuff,615,0
Marion,Governor,,REP,Bruce Cuff,625,9
Marion,Governor,,REP,Bruce Cuff,635,11
Marion,Governor,,REP,Bruce Cuff,645,19
Marion,Governor,,REP,Bruce Cuff,655,24
Marion,Governor,,REP,Bruce Cuff,674,15
Marion,Governor,,REP,Bruce Cuff,676,7
Marion,Governor,,REP,Bruce Cuff,677,1
Marion,Governor,,REP,Bruce Cuff,678,9
Marion,Governor,,REP,Bruce Cuff,679,13
Marion,Governor,,REP,Bruce Cuff,680,2
Marion,Governor,,REP,Bruce Cuff,681,2
Marion,Governor,,REP,Bruce Cuff,682,10
Marion,Governor,,REP,Bruce Cuff,683,2
Marion,Governor,,REP,Bruce Cuff,684,1
Marion,Governor,,REP,Bruce Cuff,686,4
Marion,Governor,,REP,Bruce Cuff,687,0
Marion,Governor,,REP,Bruce Cuff,688,1
Marion,Governor,,REP,Bruce Cuff,689,0
Marion,Governor,,REP,Bruce Cuff,690,17
Marion,Governor,,REP,Bruce Cuff,691,16
Marion,Governor,,REP,Bruce Cuff,692,1
Marion,Governor,,REP,Bruce Cuff,694,4
Marion,Governor,,REP,Bruce Cuff,696,2
Marion,Governor,,REP,Bruce Cuff,697,8
Marion,Governor,,REP,Bruce Cuff,698,4
Marion,Governor,,REP,Bruce Cuff,705,13
Marion,Governor,,REP,Bruce Cuff,715,14
Marion,Governor,,REP,Bruce Cuff,725,5
Marion,Governor,,REP,Bruce Cuff,779,1
Marion,Governor,,REP,Bruce Cuff,780,4
Marion,Governor,,REP,Bruce Cuff,781,3
Marion,Governor,,REP,Bruce Cuff,782,3
Marion,Governor,,REP,Bruce Cuff,783,1
Marion,Governor,,REP,Bruce Cuff,784,0
Marion,Governor,,REP,Bruce Cuff,786,4
Marion,Governor,,REP,Bruce Cuff,787,22
Marion,Governor,,REP,Bruce Cuff,788,4
Marion,Governor,,REP,Bruce Cuff,789,10
Marion,Governor,,REP,Bruce Cuff,790,0
Marion,Governor,,REP,Bruce Cuff,815,7
Marion,Governor,,REP,Bruce Cuff,825,5
Marion,Governor,,REP,Bruce Cuff,835,3
Marion,Governor,,REP,Bruce Cuff,845,10
Marion,Governor,,REP,Bruce Cuff,855,4
Marion,Governor,,REP,Bruce Cuff,865,0
Marion,Governor,,REP,Bruce Cuff,905,0
Marion,Governor,,REP,Bruce Cuff,915,4
Marion,Governor,,REP,Bruce Cuff,925,0
Marion,Governor,,REP,Bruce Cuff,935,1
Marion,Governor,,REP,Bruce Cuff,981,7
Marion,Governor,,REP,Bruce Cuff,982,0
Marion,Governor,,REP,Sam Carpenter,310,49
Marion,Governor,,REP,Sam Carpenter,311,115
Marion,Governor,,REP,Sam Carpenter,312,50
Marion,Governor,,REP,Sam Carpenter,320,30
Marion,Governor,,REP,Sam Carpenter,321,20
Marion,Governor,,REP,Sam Carpenter,322,2
Marion,Governor,,REP,Sam Carpenter,323,55
Marion,Governor,,REP,Sam Carpenter,324,0
Marion,Governor,,REP,Sam Carpenter,325,54
Marion,Governor,,REP,Sam Carpenter,326,2
Marion,Governor,,REP,Sam Carpenter,330,81
Marion,Governor,,REP,Sam Carpenter,331,45
Marion,Governor,,REP,Sam Carpenter,332,33
Marion,Governor,,REP,Sam Carpenter,333,54
Marion,Governor,,REP,Sam Carpenter,334,4
Marion,Governor,,REP,Sam Carpenter,335,0
Marion,Governor,,REP,Sam Carpenter,336,0
Marion,Governor,,REP,Sam Carpenter,337,156
Marion,Governor,,REP,Sam Carpenter,340,120
Marion,Governor,,REP,Sam Carpenter,341,126
Marion,Governor,,REP,Sam Carpenter,342,0
Marion,Governor,,REP,Sam Carpenter,343,145
Marion,Governor,,REP,Sam Carpenter,344,194
Marion,Governor,,REP,Sam Carpenter,350,56
Marion,Governor,,REP,Sam Carpenter,351,27
Marion,Governor,,REP,Sam Carpenter,352,19
Marion,Governor,,REP,Sam Carpenter,353,67
Marion,Governor,,REP,Sam Carpenter,354,9
Marion,Governor,,REP,Sam Carpenter,355,0
Marion,Governor,,REP,Sam Carpenter,356,1
Marion,Governor,,REP,Sam Carpenter,357,61
Marion,Governor,,REP,Sam Carpenter,361,6
Marion,Governor,,REP,Sam Carpenter,362,27
Marion,Governor,,REP,Sam Carpenter,363,127
Marion,Governor,,REP,Sam Carpenter,364,69
Marion,Governor,,REP,Sam Carpenter,365,0
Marion,Governor,,REP,Sam Carpenter,370,22
Marion,Governor,,REP,Sam Carpenter,371,97
Marion,Governor,,REP,Sam Carpenter,372,32
Marion,Governor,,REP,Sam Carpenter,373,109
Marion,Governor,,REP,Sam Carpenter,374,52
Marion,Governor,,REP,Sam Carpenter,375,76
Marion,Governor,,REP,Sam Carpenter,376,0
Marion,Governor,,REP,Sam Carpenter,400,0
Marion,Governor,,REP,Sam Carpenter,401,132
Marion,Governor,,REP,Sam Carpenter,402,159
Marion,Governor,,REP,Sam Carpenter,403,159
Marion,Governor,,REP,Sam Carpenter,404,94
Marion,Governor,,REP,Sam Carpenter,405,97
Marion,Governor,,REP,Sam Carpenter,406,213
Marion,Governor,,REP,Sam Carpenter,407,97
Marion,Governor,,REP,Sam Carpenter,408,1
Marion,Governor,,REP,Sam Carpenter,505,14
Marion,Governor,,REP,Sam Carpenter,515,33
Marion,Governor,,REP,Sam Carpenter,525,41
Marion,Governor,,REP,Sam Carpenter,535,48
Marion,Governor,,REP,Sam Carpenter,545,20
Marion,Governor,,REP,Sam Carpenter,555,79
Marion,Governor,,REP,Sam Carpenter,577,34
Marion,Governor,,REP,Sam Carpenter,578,2
Marion,Governor,,REP,Sam Carpenter,579,14
Marion,Governor,,REP,Sam Carpenter,580,90
Marion,Governor,,REP,Sam Carpenter,581,185
Marion,Governor,,REP,Sam Carpenter,582,60
Marion,Governor,,REP,Sam Carpenter,583,62
Marion,Governor,,REP,Sam Carpenter,584,5
Marion,Governor,,REP,Sam Carpenter,586,59
Marion,Governor,,REP,Sam Carpenter,587,11
Marion,Governor,,REP,Sam Carpenter,588,4
Marion,Governor,,REP,Sam Carpenter,589,6
Marion,Governor,,REP,Sam Carpenter,590,39
Marion,Governor,,REP,Sam Carpenter,615,14
Marion,Governor,,REP,Sam Carpenter,625,95
Marion,Governor,,REP,Sam Carpenter,635,127
Marion,Governor,,REP,Sam Carpenter,645,99
Marion,Governor,,REP,Sam Carpenter,655,258
Marion,Governor,,REP,Sam Carpenter,674,75
Marion,Governor,,REP,Sam Carpenter,676,66
Marion,Governor,,REP,Sam Carpenter,677,21
Marion,Governor,,REP,Sam Carpenter,678,84
Marion,Governor,,REP,Sam Carpenter,679,87
Marion,Governor,,REP,Sam Carpenter,680,27
Marion,Governor,,REP,Sam Carpenter,681,60
Marion,Governor,,REP,Sam Carpenter,682,200
Marion,Governor,,REP,Sam Carpenter,683,33
Marion,Governor,,REP,Sam Carpenter,684,57
Marion,Governor,,REP,Sam Carpenter,686,10
Marion,Governor,,REP,Sam Carpenter,687,10
Marion,Governor,,REP,Sam Carpenter,688,23
Marion,Governor,,REP,Sam Carpenter,689,1
Marion,Governor,,REP,Sam Carpenter,690,81
Marion,Governor,,REP,Sam Carpenter,691,212
Marion,Governor,,REP,Sam Carpenter,692,1
Marion,Governor,,REP,Sam Carpenter,694,56
Marion,Governor,,REP,Sam Carpenter,696,88
Marion,Governor,,REP,Sam Carpenter,697,89
Marion,Governor,,REP,Sam Carpenter,698,68
Marion,Governor,,REP,Sam Carpenter,705,86
Marion,Governor,,REP,Sam Carpenter,715,118
Marion,Governor,,REP,Sam Carpenter,725,97
Marion,Governor,,REP,Sam Carpenter,779,70
Marion,Governor,,REP,Sam Carpenter,780,61
Marion,Governor,,REP,Sam Carpenter,781,32
Marion,Governor,,REP,Sam Carpenter,782,40
Marion,Governor,,REP,Sam Carpenter,783,40
Marion,Governor,,REP,Sam Carpenter,784,15
Marion,Governor,,REP,Sam Carpenter,786,18
Marion,Governor,,REP,Sam Carpenter,787,184
Marion,Governor,,REP,Sam Carpenter,788,119
Marion,Governor,,REP,Sam Carpenter,789,133
Marion,Governor,,REP,Sam Carpenter,790,19
Marion,Governor,,REP,Sam Carpenter,815,53
Marion,Governor,,REP,Sam Carpenter,825,24
Marion,Governor,,REP,Sam Carpenter,835,51
Marion,Governor,,REP,Sam Carpenter,845,118
Marion,Governor,,REP,Sam Carpenter,855,76
Marion,Governor,,REP,Sam Carpenter,865,36
Marion,Governor,,REP,Sam Carpenter,905,5
Marion,Governor,,REP,Sam Carpenter,915,16
Marion,Governor,,REP,Sam Carpenter,925,3
Marion,Governor,,REP,Sam Carpenter,935,2
Marion,Governor,,REP,Sam Carpenter,981,15
Marion,Governor,,REP,Sam Carpenter,982,0
Marion,Governor,,REP,Under Votes,310,9
Marion,Governor,,REP,Under Votes,311,18
Marion,Governor,,REP,Under Votes,312,11
Marion,Governor,,REP,Under Votes,320,12
Marion,Governor,,REP,Under Votes,321,4
Marion,Governor,,REP,Under Votes,322,0
Marion,Governor,,REP,Under Votes,323,12
Marion,Governor,,REP,Under Votes,324,0
Marion,Governor,,REP,Under Votes,325,6
Marion,Governor,,REP,Under Votes,326,0
Marion,Governor,,REP,Under Votes,330,33
Marion,Governor,,REP,Under Votes,331,4
Marion,Governor,,REP,Under Votes,332,3
Marion,Governor,,REP,Under Votes,333,4
Marion,Governor,,REP,Under Votes,334,1
Marion,Governor,,REP,Under Votes,335,0
Marion,Governor,,REP,Under Votes,336,0
Marion,Governor,,REP,Under Votes,337,41
Marion,Governor,,REP,Under Votes,340,31
Marion,Governor,,REP,Under Votes,341,24
Marion,Governor,,REP,Under Votes,342,0
Marion,Governor,,REP,Under Votes,343,41
Marion,Governor,,REP,Under Votes,344,43
Marion,Governor,,REP,Under Votes,350,11
Marion,Governor,,REP,Under Votes,351,0
Marion,Governor,,REP,Under Votes,352,1
Marion,Governor,,REP,Under Votes,353,12
Marion,Governor,,REP,Under Votes,354,0
Marion,Governor,,REP,Under Votes,355,0
Marion,Governor,,REP,Under Votes,356,0
Marion,Governor,,REP,Under Votes,357,3
Marion,Governor,,REP,Under Votes,361,1
Marion,Governor,,REP,Under Votes,362,5
Marion,Governor,,REP,Under Votes,363,13
Marion,Governor,,REP,Under Votes,364,3
Marion,Governor,,REP,Under Votes,365,0
Marion,Governor,,REP,Under Votes,370,23
Marion,Governor,,REP,Under Votes,371,63
Marion,Governor,,REP,Under Votes,372,7
Marion,Governor,,REP,Under Votes,373,39
Marion,Governor,,REP,Under Votes,374,10
Marion,Governor,,REP,Under Votes,375,15
Marion,Governor,,REP,Under Votes,376,0
Marion,Governor,,REP,Under Votes,400,0
Marion,Governor,,REP,Under Votes,401,51
Marion,Governor,,REP,Under Votes,402,30
Marion,Governor,,REP,Under Votes,403,41
Marion,Governor,,REP,Under Votes,404,23
Marion,Governor,,REP,Under Votes,405,20
Marion,Governor,,REP,Under Votes,406,36
Marion,Governor,,REP,Under Votes,407,18
Marion,Governor,,REP,Under Votes,408,0
Marion,Governor,,REP,Under Votes,505,2
Marion,Governor,,REP,Under Votes,515,8
Marion,Governor,,REP,Under Votes,525,5
Marion,Governor,,REP,Under Votes,535,1
Marion,Governor,,REP,Under Votes,545,0
Marion,Governor,,REP,Under Votes,555,5
Marion,Governor,,REP,Under Votes,577,4
Marion,Governor,,REP,Under Votes,578,0
Marion,Governor,,REP,Under Votes,579,1
Marion,Governor,,REP,Under Votes,580,4
Marion,Governor,,REP,Under Votes,581,10
Marion,Governor,,REP,Under Votes,582,1
Marion,Governor,,REP,Under Votes,583,1
Marion,Governor,,REP,Under Votes,584,0
Marion,Governor,,REP,Under Votes,586,5
Marion,Governor,,REP,Under Votes,587,3
Marion,Governor,,REP,Under Votes,588,0
Marion,Governor,,REP,Under Votes,589,0
Marion,Governor,,REP,Under Votes,590,2
Marion,Governor,,REP,Under Votes,615,0
Marion,Governor,,REP,Under Votes,625,8
Marion,Governor,,REP,Under Votes,635,13
Marion,Governor,,REP,Under Votes,645,10
Marion,Governor,,REP,Under Votes,655,22
Marion,Governor,,REP,Under Votes,674,0
Marion,Governor,,REP,Under Votes,676,3
Marion,Governor,,REP,Under Votes,677,2
Marion,Governor,,REP,Under Votes,678,7
Marion,Governor,,REP,Under Votes,679,7
Marion,Governor,,REP,Under Votes,680,3
Marion,Governor,,REP,Under Votes,681,5
Marion,Governor,,REP,Under Votes,682,30
