county,precinct,office,district,candidate,votes
clackamas,372,President,,Write-ins,4
clackamas,372,President,,Over Votes,0
clackamas,372,President,,Under Votes,7
clackamas,373,President,,Barack Obama,1497
clackamas,373,President,,Jill Stein,39
clackamas,373,President,,Ross C. (Rocky) Anderson,7
clackamas,373,President,,Gary Johnson,32
clackamas,373,President,,Mitt Romney,1127
clackamas,373,President,,Will Christensen,6
clackamas,373,President,,Write-ins,16
clackamas,373,President,,Over Votes,1
clackamas,373,President,,Under Votes,20
clackamas,400,President,,Barack Obama,542
clackamas,400,President,,Jill Stein,11
clackamas,400,President,,Ross C. (Rocky) Anderson,1
clackamas,400,President,,Gary Johnson,14
clackamas,400,President,,Mitt Romney,696
clackamas,400,President,,Will Christensen,1
clackamas,400,President,,Write-ins,3
clackamas,400,President,,Over Votes,1
clackamas,400,President,,Under Votes,11
clackamas,401,President,,Barack Obama,512
clackamas,401,President,,Jill Stein,7
clackamas,401,President,,Ross C. (Rocky) Anderson,3
clackamas,401,President,,Gary Johnson,7
clackamas,401,President,,Mitt Romney,633
clackamas,401,President,,Will Christensen,2
clackamas,401,President,,Write-ins,6
clackamas,401,President,,Over Votes,0
clackamas,401,President,,Under Votes,8
clackamas,402,President,,Barack Obama,473
clackamas,402,President,,Jill Stein,7
clackamas,402,President,,Ross C. (Rocky) Anderson,2
clackamas,402,President,,Gary Johnson,12
clackamas,402,President,,Mitt Romney,725
clackamas,402,President,,Will Christensen,1
clackamas,402,President,,Write-ins,11
clackamas,402,President,,Over Votes,0
clackamas,402,President,,Under Votes,10
clackamas,403,President,,Barack Obama,430
clackamas,403,President,,Jill Stein,8
clackamas,403,President,,Ross C. (Rocky) Anderson,2
clackamas,403,President,,Gary Johnson,15
clackamas,403,President,,Mitt Romney,622
clackamas,403,President,,Will Christensen,0
clackamas,403,President,,Write-ins,6
clackamas,403,President,,Over Votes,1
clackamas,403,President,,Under Votes,9
clackamas,404,President,,Barack Obama,840
clackamas,404,President,,Jill Stein,8
clackamas,404,President,,Ross C. (Rocky) Anderson,0
clackamas,404,President,,Gary Johnson,20
clackamas,404,President,,Mitt Romney,1294
clackamas,404,President,,Will Christensen,5
clackamas,404,President,,Write-ins,18
clackamas,404,President,,Over Votes,1
clackamas,404,President,,Under Votes,22
clackamas,405,President,,Barack Obama,342
clackamas,405,President,,Jill Stein,8
clackamas,405,President,,Ross C. (Rocky) Anderson,0
clackamas,405,President,,Gary Johnson,14
clackamas,405,President,,Mitt Romney,546
clackamas,405,President,,Will Christensen,0
clackamas,405,President,,Write-ins,7
clackamas,405,President,,Over Votes,0
clackamas,405,President,,Under Votes,9
clackamas,406,President,,Barack Obama,278
clackamas,406,President,,Jill Stein,6
clackamas,406,President,,Ross C. (Rocky) Anderson,0
clackamas,406,President,,Gary Johnson,11
clackamas,406,President,,Mitt Romney,410
clackamas,406,President,,Will Christensen,4
clackamas,406,President,,Write-ins,14
clackamas,406,President,,Over Votes,0
clackamas,406,President,,Under Votes,12
clackamas,410,President,,Barack Obama,668
clackamas,410,President,,Jill Stein,14
clackamas,410,President,,Ross C. (Rocky) Anderson,2
clackamas,410,President,,Gary Johnson,9
clackamas,410,President,,Mitt Romney,596
clackamas,410,President,,Will Christensen,2
clackamas,410,President,,Write-ins,4
clackamas,410,President,,Over Votes,0
clackamas,410,President,,Under Votes,10
clackamas,411,President,,Barack Obama,1292
clackamas,411,President,,Jill Stein,13
clackamas,411,President,,Ross C. (Rocky) Anderson,1
clackamas,411,President,,Gary Johnson,25
clackamas,411,President,,Mitt Romney,1155
clackamas,411,President,,Will Christensen,5
clackamas,411,President,,Write-ins,19
clackamas,411,President,,Over Votes,0
clackamas,411,President,,Under Votes,28
clackamas,412,President,,Barack Obama,732
clackamas,412,President,,Jill Stein,5
clackamas,412,President,,Ross C. (Rocky) Anderson,2
clackamas,412,President,,Gary Johnson,15
clackamas,412,President,,Mitt Romney,936
clackamas,412,President,,Will Christensen,5
clackamas,412,President,,Write-ins,11
clackamas,412,President,,Over Votes,0
clackamas,412,President,,Under Votes,23
clackamas,413,President,,Barack Obama,831
clackamas,413,President,,Jill Stein,17
clackamas,413,President,,Ross C. (Rocky) Anderson,2
clackamas,413,President,,Gary Johnson,23
clackamas,413,President,,Mitt Romney,674
clackamas,413,President,,Will Christensen,6
clackamas,413,President,,Write-ins,8
clackamas,413,President,,Over Votes,1
clackamas,413,President,,Under Votes,13
clackamas,414,President,,Barack Obama,308
clackamas,414,President,,Jill Stein,6
clackamas,414,President,,Ross C. (Rocky) Anderson,0
clackamas,414,President,,Gary Johnson,8
clackamas,414,President,,Mitt Romney,379
clackamas,414,President,,Will Christensen,2
clackamas,414,President,,Write-ins,4
clackamas,414,President,,Over Votes,0
clackamas,414,President,,Under Votes,5
clackamas,415,President,,Barack Obama,83
clackamas,415,President,,Jill Stein,1
clackamas,415,President,,Ross C. (Rocky) Anderson,0
clackamas,415,President,,Gary Johnson,1
clackamas,415,President,,Mitt Romney,94
clackamas,415,President,,Will Christensen,0
clackamas,415,President,,Write-ins,1
clackamas,415,President,,Over Votes,0
clackamas,415,President,,Under Votes,1
clackamas,416,President,,Barack Obama,1344
clackamas,416,President,,Jill Stein,15
clackamas,416,President,,Ross C. (Rocky) Anderson,2
clackamas,416,President,,Gary Johnson,20
clackamas,416,President,,Mitt Romney,1153
clackamas,416,President,,Will Christensen,7
clackamas,416,President,,Write-ins,12
clackamas,416,President,,Over Votes,1
clackamas,416,President,,Under Votes,31
clackamas,417,President,,Barack Obama,25
clackamas,417,President,,Jill Stein,1
clackamas,417,President,,Ross C. (Rocky) Anderson,0
clackamas,417,President,,Gary Johnson,1
clackamas,417,President,,Mitt Romney,12
clackamas,417,President,,Will Christensen,0
clackamas,417,President,,Write-ins,0
clackamas,417,President,,Over Votes,0
clackamas,417,President,,Under Votes,0
clackamas,418,President,,Barack Obama,1757
clackamas,418,President,,Jill Stein,32
clackamas,418,President,,Ross C. (Rocky) Anderson,2
clackamas,418,President,,Gary Johnson,37
clackamas,418,President,,Mitt Romney,1247
clackamas,418,President,,Will Christensen,4
clackamas,418,President,,Write-ins,24
clackamas,418,President,,Over Votes,1
clackamas,418,President,,Under Votes,31
clackamas,419,President,,Barack Obama,360
clackamas,419,President,,Jill Stein,11
clackamas,419,President,,Ross C. (Rocky) Anderson,0
clackamas,419,President,,Gary Johnson,12
clackamas,419,President,,Mitt Romney,270
clackamas,419,President,,Will Christensen,1
clackamas,419,President,,Write-ins,10
clackamas,419,President,,Over Votes,1
clackamas,419,President,,Under Votes,5
clackamas,420,President,,Barack Obama,328
clackamas,420,President,,Jill Stein,9
clackamas,420,President,,Ross C. (Rocky) Anderson,1
clackamas,420,President,,Gary Johnson,5
clackamas,420,President,,Mitt Romney,161
clackamas,420,President,,Will Christensen,2
clackamas,420,President,,Write-ins,4
clackamas,420,President,,Over Votes,1
clackamas,420,President,,Under Votes,7
clackamas,421,President,,Barack Obama,1237
clackamas,421,President,,Jill Stein,10
clackamas,421,President,,Ross C. (Rocky) Anderson,3
clackamas,421,President,,Gary Johnson,30
clackamas,421,President,,Mitt Romney,940
clackamas,421,President,,Will Christensen,4
clackamas,421,President,,Write-ins,9
clackamas,421,President,,Over Votes,1
clackamas,421,President,,Under Votes,29
clackamas,422,President,,Barack Obama,1811
clackamas,422,President,,Jill Stein,34
clackamas,422,President,,Ross C. (Rocky) Anderson,6
clackamas,422,President,,Gary Johnson,54
clackamas,422,President,,Mitt Romney,966
clackamas,422,President,,Will Christensen,5
clackamas,422,President,,Write-ins,22
clackamas,422,President,,Over Votes,2
clackamas,422,President,,Under Votes,31
clackamas,423,President,,Barack Obama,3
clackamas,423,President,,Jill Stein,0
clackamas,423,President,,Ross C. (Rocky) Anderson,0
clackamas,423,President,,Gary Johnson,0
clackamas,423,President,,Mitt Romney,14
clackamas,423,President,,Will Christensen,0
clackamas,423,President,,Write-ins,0
clackamas,423,President,,Over Votes,0
clackamas,423,President,,Under Votes,0
clackamas,500,President,,Barack Obama,1607
clackamas,500,President,,Jill Stein,22
clackamas,500,President,,Ross C. (Rocky) Anderson,3
clackamas,500,President,,Gary Johnson,31
clackamas,500,President,,Mitt Romney,1160
clackamas,500,President,,Will Christensen,7
clackamas,500,President,,Write-ins,14
clackamas,500,President,,Over Votes,2
clackamas,500,President,,Under Votes,23
clackamas,501,President,,Barack Obama,1575
clackamas,501,President,,Jill Stein,29
clackamas,501,President,,Ross C. (Rocky) Anderson,8
clackamas,501,President,,Gary Johnson,32
clackamas,501,President,,Mitt Romney,757
clackamas,501,President,,Will Christensen,7
clackamas,501,President,,Write-ins,13
clackamas,501,President,,Over Votes,2
clackamas,501,President,,Under Votes,18
clackamas,502,President,,Barack Obama,1883
clackamas,502,President,,Jill Stein,32
clackamas,502,President,,Ross C. (Rocky) Anderson,2
clackamas,502,President,,Gary Johnson,27
clackamas,502,President,,Mitt Romney,1110
clackamas,502,President,,Will Christensen,7
clackamas,502,President,,Write-ins,19
clackamas,502,President,,Over Votes,1
clackamas,502,President,,Under Votes,31
clackamas,503,President,,Barack Obama,1695
clackamas,503,President,,Jill Stein,14
clackamas,503,President,,Ross C. (Rocky) Anderson,6
clackamas,503,President,,Gary Johnson,35
clackamas,503,President,,Mitt Romney,1321
clackamas,503,President,,Will Christensen,3
clackamas,503,President,,Write-ins,16
clackamas,503,President,,Over Votes,1
clackamas,503,President,,Under Votes,21
clackamas,504,President,,Barack Obama,1046
clackamas,504,President,,Jill Stein,15
clackamas,504,President,,Ross C. (Rocky) Anderson,2
clackamas,504,President,,Gary Johnson,27
clackamas,504,President,,Mitt Romney,694
clackamas,504,President,,Will Christensen,10
clackamas,504,President,,Write-ins,8
clackamas,504,President,,Over Votes,1
clackamas,504,President,,Under Votes,12
clackamas,505,President,,Barack Obama,861
clackamas,505,President,,Jill Stein,14
clackamas,505,President,,Ross C. (Rocky) Anderson,1
clackamas,505,President,,Gary Johnson,22
clackamas,505,President,,Mitt Romney,594
clackamas,505,President,,Will Christensen,9
clackamas,505,President,,Write-ins,21
clackamas,505,President,,Over Votes,1
clackamas,505,President,,Under Votes,19
clackamas,506,President,,Barack Obama,1136
clackamas,506,President,,Jill Stein,12
clackamas,506,President,,Ross C. (Rocky) Anderson,1
clackamas,506,President,,Gary Johnson,34
clackamas,506,President,,Mitt Romney,874
clackamas,506,President,,Will Christensen,5
clackamas,506,President,,Write-ins,16
clackamas,506,President,,Over Votes,1
clackamas,506,President,,Under Votes,16
clackamas,510,President,,Barack Obama,389
clackamas,510,President,,Jill Stein,8
clackamas,510,President,,Ross C. (Rocky) Anderson,0
clackamas,510,President,,Gary Johnson,12
clackamas,510,President,,Mitt Romney,420
clackamas,510,President,,Will Christensen,0
clackamas,510,President,,Write-ins,6
clackamas,510,President,,Over Votes,0
clackamas,510,President,,Under Votes,10
clackamas,511,President,,Barack Obama,835
clackamas,511,President,,Jill Stein,10
clackamas,511,President,,Ross C. (Rocky) Anderson,3
clackamas,511,President,,Gary Johnson,21
clackamas,511,President,,Mitt Romney,1177
clackamas,511,President,,Will Christensen,7
clackamas,511,President,,Write-ins,9
clackamas,511,President,,Over Votes,0
clackamas,511,President,,Under Votes,27
clackamas,512,President,,Barack Obama,594
clackamas,512,President,,Jill Stein,9
clackamas,512,President,,Ross C. (Rocky) Anderson,2
clackamas,512,President,,Gary Johnson,19
clackamas,512,President,,Mitt Romney,513
clackamas,512,President,,Will Christensen,4
clackamas,512,President,,Write-ins,6
clackamas,512,President,,Over Votes,2
clackamas,512,President,,Under Votes,19
clackamas,513,President,,Barack Obama,807
clackamas,513,President,,Jill Stein,13
clackamas,513,President,,Ross C. (Rocky) Anderson,1
clackamas,513,President,,Gary Johnson,23
clackamas,513,President,,Mitt Romney,1000
clackamas,513,President,,Will Christensen,3
clackamas,513,President,,Write-ins,8
clackamas,513,President,,Over Votes,0
clackamas,513,President,,Under Votes,11
clackamas,514,President,,Barack Obama,1310
clackamas,514,President,,Jill Stein,24
clackamas,514,President,,Ross C. (Rocky) Anderson,3
clackamas,514,President,,Gary Johnson,46
clackamas,514,President,,Mitt Romney,1754
clackamas,514,President,,Will Christensen,4
clackamas,514,President,,Write-ins,17
clackamas,514,President,,Over Votes,1
clackamas,514,President,,Under Votes,35
clackamas,515,President,,Barack Obama,438
clackamas,515,President,,Jill Stein,8
clackamas,515,President,,Ross C. (Rocky) Anderson,1
clackamas,515,President,,Gary Johnson,8
clackamas,515,President,,Mitt Romney,422
clackamas,515,President,,Will Christensen,0
clackamas,515,President,,Write-ins,6
clackamas,515,President,,Over Votes,1
clackamas,515,President,,Under Votes,9
clackamas,516,President,,Barack Obama,325
clackamas,516,President,,Jill Stein,5
clackamas,516,President,,Ross C. (Rocky) Anderson,0
clackamas,516,President,,Gary Johnson,12
clackamas,516,President,,Mitt Romney,447
clackamas,516,President,,Will Christensen,1
clackamas,516,President,,Write-ins,6
clackamas,516,President,,Over Votes,0
clackamas,516,President,,Under Votes,5
clackamas,517,President,,Barack Obama,775
clackamas,517,President,,Jill Stein,11
clackamas,517,President,,Ross C. (Rocky) Anderson,2
clackamas,517,President,,Gary Johnson,25
clackamas,517,President,,Mitt Romney,936
clackamas,517,President,,Will Christensen,0
clackamas,517,President,,Write-ins,9
clackamas,517,President,,Over Votes,0
clackamas,517,President,,Under Votes,21
clackamas,518,President,,Barack Obama,698
clackamas,518,President,,Jill Stein,15
clackamas,518,President,,Ross C. (Rocky) Anderson,0
clackamas,518,President,,Gary Johnson,20
clackamas,518,President,,Mitt Romney,937
clackamas,518,President,,Will Christensen,4
clackamas,518,President,,Write-ins,10
clackamas,518,President,,Over Votes,0
clackamas,518,President,,Under Votes,26
clackamas,519,President,,Barack Obama,280
clackamas,519,President,,Jill Stein,4
clackamas,519,President,,Ross C. (Rocky) Anderson,1
clackamas,519,President,,Gary Johnson,6
clackamas,519,President,,Mitt Romney,384
clackamas,519,President,,Will Christensen,0
clackamas,519,President,,Write-ins,10
clackamas,519,President,,Over Votes,0
clackamas,519,President,,Under Votes,9
clackamas,520,President,,Barack Obama,168
clackamas,520,President,,Jill Stein,4
clackamas,520,President,,Ross C. (Rocky) Anderson,0
clackamas,520,President,,Gary Johnson,4
clackamas,520,President,,Mitt Romney,179
clackamas,520,President,,Will Christensen,0
clackamas,520,President,,Write-ins,0
clackamas,520,President,,Over Votes,0
clackamas,520,President,,Under Votes,3
clackamas,010,U.S. House,3,Earl Blumenauer,5
clackamas,010,U.S. House,3,Woodrow Broadnax,1
clackamas,010,U.S. House,3,Michael Cline,0
clackamas,010,U.S. House,3,Ronald Green,7
clackamas,010,U.S. House,3,Write-ins,0
clackamas,010,U.S. House,3,Over Votes,0
clackamas,010,U.S. House,3,Under Votes,1
clackamas,100,U.S. House,3,Earl Blumenauer,165
clackamas,100,U.S. House,3,Woodrow Broadnax,3
clackamas,100,U.S. House,3,Michael Cline,2
clackamas,100,U.S. House,3,Ronald Green,160
clackamas,100,U.S. House,3,Write-ins,0
clackamas,100,U.S. House,3,Over Votes,0
clackamas,100,U.S. House,3,Under Votes,33
clackamas,101,U.S. House,3,Earl Blumenauer,1472
clackamas,101,U.S. House,3,Woodrow Broadnax,33
clackamas,101,U.S. House,3,Michael Cline,49
clackamas,101,U.S. House,3,Ronald Green,1156
clackamas,101,U.S. House,3,Write-ins,2
clackamas,101,U.S. House,3,Over Votes,1
