county,precinct,office,district,candidate,party,votes,,
Lincoln,14 Agate Beach,Attorney General,,Lars D.H. Hedbor,LBT,18,,
Lincoln,14 Agate Beach,Attorney General,,Michael Cross,REP,431,,
Lincoln,14 Agate Beach,Attorney General,,Write-In,,0,,
Lincoln,14 Agate Beach,Attorney General,,Over Votes,,0,,
Lincoln,14 Agate Beach,Attorney General,,Under Votes,,39,,
Lincoln,14 Agate Beach,State Senate,5,Dick Anderson,REP,459,,
Lincoln,14 Agate Beach,State Senate,5,Shauleen Higgins,PGP,29,,
Lincoln,14 Agate Beach,State Senate,5,Melissa T. Cribbins,DEM,591,,
Lincoln,14 Agate Beach,State Senate,5,Write-In,,0,,
Lincoln,14 Agate Beach,State Senate,5,Over Votes,,0,,
Lincoln,14 Agate Beach,State Senate,5,Under Votes,,38,,
Lincoln,14 Agate Beach,State House,9,Cal Mukumoto,DEM,,,
Lincoln,14 Agate Beach,State House,9,Boomer Wright,REP,,,
Lincoln,14 Agate Beach,State House,9,Write-In,,,,
Lincoln,14 Agate Beach,State House,9,Over Votes,,,,
Lincoln,14 Agate Beach,State House,9,Under Votes,,,,
Lincoln,14 Agate Beach,State House,10,David Gomberg,DEM,620,,
Lincoln,14 Agate Beach,State House,10,Max Sherman,REP,450,,
Lincoln,14 Agate Beach,State House,10,Write-In,,0,,
Lincoln,14 Agate Beach,State House,10,Over Votes,,0,,
Lincoln,14 Agate Beach,State House,10,Under Votes,,47,,
Lincoln,15 Otter Rock,Registered Voters,,,,382,,
Lincoln,15 Otter Rock,Ballots Cast,,,,348,,
Lincoln,15 Otter Rock,Ballots Cast Blank,,,,0,,
Lincoln,15 Otter Rock,President,,Donald J. Trump,REP,120,,
Lincoln,15 Otter Rock,President,,Joseph R. Biden,DEM,222,,
Lincoln,15 Otter Rock,President,,Jo Jorgensen,LBT,2,,
Lincoln,15 Otter Rock,President,,Howie Hawkins,PGP,0,,
Lincoln,15 Otter Rock,President,,Dario Hunter,PRO,1,,
Lincoln,15 Otter Rock,President,,Write-In,,2,,
Lincoln,15 Otter Rock,President,,Over Votes,,0,,
Lincoln,15 Otter Rock,President,,Under Votes,,1,,
Lincoln,15 Otter Rock,U.S. Senate,,Jo Rae Perkins,REP,122,,
Lincoln,15 Otter Rock,U.S. Senate,,Jeff Merkley,DEM,216,,
Lincoln,15 Otter Rock,U.S. Senate,,Ibrahim A. Taher,PGP,4,,
Lincoln,15 Otter Rock,U.S. Senate,,Gary Dye,LBT,0,,
Lincoln,15 Otter Rock,U.S. Senate,,Write-In,,0,,
Lincoln,15 Otter Rock,U.S. Senate,,Over Votes,,0,,
Lincoln,15 Otter Rock,U.S. Senate,,Under Votes,,6,,
Lincoln,15 Otter Rock,U.S. House,5,Matthew James Rix,LBT,3,,
Lincoln,15 Otter Rock,U.S. House,5,Amy Ryan Courser,REP,124,,
Lincoln,15 Otter Rock,U.S. House,5,Kurt Schrader,DEM,218,,
Lincoln,15 Otter Rock,U.S. House,5,Write-In,,1,,
Lincoln,15 Otter Rock,U.S. House,5,Over Votes,,0,,
Lincoln,15 Otter Rock,U.S. House,5,Under Votes,,2,,
Lincoln,15 Otter Rock,Secretary of State,,Nathalie Paravicini,PGP,7,,
Lincoln,15 Otter Rock,Secretary of State,,Kyle Markley,LBT,4,,
Lincoln,15 Otter Rock,Secretary of State,,Kim Thatcher,REP,131,,
Lincoln,15 Otter Rock,Secretary of State,,Shemia Fagan,DEM,197,,
Lincoln,15 Otter Rock,Secretary of State,,Write-In,,0,,
Lincoln,15 Otter Rock,Secretary of State,,Over Votes,,0,,
Lincoln,15 Otter Rock,Secretary of State,,Under Votes,,9,,
Lincoln,15 Otter Rock,State Treasurer,,Michael P. Marsh,CON,1,,
Lincoln,15 Otter Rock,State Treasurer,,Tobias Read,DEM,194,,
Lincoln,15 Otter Rock,State Treasurer,,Chris Henry,IND,10,,
Lincoln,15 Otter Rock,State Treasurer,,Jeff Gudman,REP,132,,
Lincoln,15 Otter Rock,State Treasurer,,Write-In,,2,,
Lincoln,15 Otter Rock,State Treasurer,,Over Votes,,0,,
Lincoln,15 Otter Rock,State Treasurer,,Under Votes,,9,,
Lincoln,15 Otter Rock,Attorney General,,Ellen Rosenblum,DEM,209,,
Lincoln,15 Otter Rock,Attorney General,,Lars D.H. Hedbor,LBT,5,,
Lincoln,15 Otter Rock,Attorney General,,Michael Cross,REP,127,,
Lincoln,15 Otter Rock,Attorney General,,Write-In,,0,,
Lincoln,15 Otter Rock,Attorney General,,Over Votes,,0,,
Lincoln,15 Otter Rock,Attorney General,,Under Votes,,7,,
Lincoln,15 Otter Rock,State Senate,5,Dick Anderson,REP,134,,
Lincoln,15 Otter Rock,State Senate,5,Shauleen Higgins,PGP,12,,
Lincoln,15 Otter Rock,State Senate,5,Melissa T. Cribbins,DEM,192,,
Lincoln,15 Otter Rock,State Senate,5,Write-In,,0,,
Lincoln,15 Otter Rock,State Senate,5,Over Votes,,0,,
Lincoln,15 Otter Rock,State Senate,5,Under Votes,,10,,
Lincoln,15 Otter Rock,State House,9,Cal Mukumoto,DEM,,,
Lincoln,15 Otter Rock,State House,9,Boomer Wright,REP,,,
Lincoln,15 Otter Rock,State House,9,Write-In,,,,
Lincoln,15 Otter Rock,State House,9,Over Votes,,,,
Lincoln,15 Otter Rock,State House,9,Under Votes,,,,
Lincoln,15 Otter Rock,State House,10,David Gomberg,DEM,204,,
Lincoln,15 Otter Rock,State House,10,Max Sherman,REP,134,,
Lincoln,15 Otter Rock,State House,10,Write-In,,1,,
Lincoln,15 Otter Rock,State House,10,Over Votes,,0,,
Lincoln,15 Otter Rock,State House,10,Under Votes,,9,,
Lincoln,16 Depoe Bay,Registered Voters,,,,1288,,
Lincoln,16 Depoe Bay,Ballots Cast,,,,1120,,
Lincoln,16 Depoe Bay,Ballots Cast Blank,,,,1,,
Lincoln,16 Depoe Bay,President,,Donald J. Trump,REP,451,,
Lincoln,16 Depoe Bay,President,,Joseph R. Biden,DEM,631,,
Lincoln,16 Depoe Bay,President,,Jo Jorgensen,LBT,23,,
Lincoln,16 Depoe Bay,President,,Howie Hawkins,PGP,1,,
Lincoln,16 Depoe Bay,President,,Dario Hunter,PRO,2,,
Lincoln,16 Depoe Bay,President,,Write-In,,3,,
Lincoln,16 Depoe Bay,President,,Over Votes,,1,,
Lincoln,16 Depoe Bay,President,,Under Votes,,8,,
Lincoln,16 Depoe Bay,U.S. Senate,,Jo Rae Perkins,REP,427,,
Lincoln,16 Depoe Bay,U.S. Senate,,Jeff Merkley,DEM,637,,
Lincoln,16 Depoe Bay,U.S. Senate,,Ibrahim A. Taher,PGP,13,,
Lincoln,16 Depoe Bay,U.S. Senate,,Gary Dye,LBT,24,,
Lincoln,16 Depoe Bay,U.S. Senate,,Write-In,,0,,
Lincoln,16 Depoe Bay,U.S. Senate,,Over Votes,,1,,
Lincoln,16 Depoe Bay,U.S. Senate,,Under Votes,,18,,
Lincoln,16 Depoe Bay,U.S. House,5,Matthew James Rix,LBT,34,,
Lincoln,16 Depoe Bay,U.S. House,5,Amy Ryan Courser,REP,454,,
Lincoln,16 Depoe Bay,U.S. House,5,Kurt Schrader,DEM,608,,
Lincoln,16 Depoe Bay,U.S. House,5,Write-In,,0,,
Lincoln,16 Depoe Bay,U.S. House,5,Over Votes,,1,,
Lincoln,16 Depoe Bay,U.S. House,5,Under Votes,,23,,
Lincoln,16 Depoe Bay,Secretary of State,,Nathalie Paravicini,PGP,22,,
Lincoln,16 Depoe Bay,Secretary of State,,Kyle Markley,LBT,32,,
Lincoln,16 Depoe Bay,Secretary of State,,Kim Thatcher,REP,468,,
Lincoln,16 Depoe Bay,Secretary of State,,Shemia Fagan,DEM,556,,
Lincoln,16 Depoe Bay,Secretary of State,,Write-In,,0,,
Lincoln,16 Depoe Bay,Secretary of State,,Over Votes,,2,,
Lincoln,16 Depoe Bay,Secretary of State,,Under Votes,,40,,
Lincoln,16 Depoe Bay,State Treasurer,,Michael P. Marsh,CON,27,,
Lincoln,16 Depoe Bay,State Treasurer,,Tobias Read,DEM,575,,
Lincoln,16 Depoe Bay,State Treasurer,,Chris Henry,IND,48,,
Lincoln,16 Depoe Bay,State Treasurer,,Jeff Gudman,REP,429,,
Lincoln,16 Depoe Bay,State Treasurer,,Write-In,,0,,
Lincoln,16 Depoe Bay,State Treasurer,,Over Votes,,1,,
Lincoln,16 Depoe Bay,State Treasurer,,Under Votes,,40,,
Lincoln,16 Depoe Bay,Attorney General,,Ellen Rosenblum,DEM,609,,
Lincoln,16 Depoe Bay,Attorney General,,Lars D.H. Hedbor,LBT,27,,
Lincoln,16 Depoe Bay,Attorney General,,Michael Cross,REP,448,,
Lincoln,16 Depoe Bay,Attorney General,,Write-In,,3,,
Lincoln,16 Depoe Bay,Attorney General,,Over Votes,,0,,
Lincoln,16 Depoe Bay,Attorney General,,Under Votes,,33,,
Lincoln,16 Depoe Bay,State Senate,5,Dick Anderson,REP,471,,
Lincoln,16 Depoe Bay,State Senate,5,Shauleen Higgins,PGP,37,,
Lincoln,16 Depoe Bay,State Senate,5,Melissa T. Cribbins,DEM,561,,
Lincoln,16 Depoe Bay,State Senate,5,Write-In,,0,,
Lincoln,16 Depoe Bay,State Senate,5,Over Votes,,0,,
Lincoln,16 Depoe Bay,State Senate,5,Under Votes,,51,,
Lincoln,16 Depoe Bay,State House,9,Cal Mukumoto,DEM,,,
Lincoln,16 Depoe Bay,State House,9,Boomer Wright,REP,,,
Lincoln,16 Depoe Bay,State House,9,Write-In,,,,
Lincoln,16 Depoe Bay,State House,9,Over Votes,,,,
Lincoln,16 Depoe Bay,State House,9,Under Votes,,,,
Lincoln,16 Depoe Bay,State House,10,David Gomberg,DEM,619,,
Lincoln,16 Depoe Bay,State House,10,Max Sherman,REP,452,,
Lincoln,16 Depoe Bay,State House,10,Write-In,,1,,
Lincoln,16 Depoe Bay,State House,10,Over Votes,,0,,
Lincoln,16 Depoe Bay,State House,10,Under Votes,,48,,
Lincoln,17 Fogarty Creek,Registered Voters,,,,1404,,
Lincoln,17 Fogarty Creek,Ballots Cast,,,,1173,,
Lincoln,17 Fogarty Creek,Ballots Cast Blank,,,,1,,
Lincoln,17 Fogarty Creek,President,,Donald J. Trump,REP,471,,
Lincoln,17 Fogarty Creek,President,,Joseph R. Biden,DEM,666,,
Lincoln,17 Fogarty Creek,President,,Jo Jorgensen,LBT,9,,
Lincoln,17 Fogarty Creek,President,,Howie Hawkins,PGP,8,,
Lincoln,17 Fogarty Creek,President,,Dario Hunter,PRO,2,,
Lincoln,17 Fogarty Creek,President,,Write-In,,7,,
Lincoln,17 Fogarty Creek,President,,Over Votes,,1,,
Lincoln,17 Fogarty Creek,President,,Under Votes,,9,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Jo Rae Perkins,REP,431,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Jeff Merkley,DEM,683,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Ibrahim A. Taher,PGP,11,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Gary Dye,LBT,19,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Write-In,,0,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Over Votes,,1,,
Lincoln,17 Fogarty Creek,U.S. Senate,,Under Votes,,28,,
Lincoln,17 Fogarty Creek,U.S. House,5,Matthew James Rix,LBT,18,,
Lincoln,17 Fogarty Creek,U.S. House,5,Amy Ryan Courser,REP,452,,
Lincoln,17 Fogarty Creek,U.S. House,5,Kurt Schrader,DEM,659,,
Lincoln,17 Fogarty Creek,U.S. House,5,Write-In,,1,,
Lincoln,17 Fogarty Creek,U.S. House,5,Over Votes,,0,,
Lincoln,17 Fogarty Creek,U.S. House,5,Under Votes,,43,,
Lincoln,17 Fogarty Creek,Secretary of State,,Nathalie Paravicini,PGP,25,,
Lincoln,17 Fogarty Creek,Secretary of State,,Kyle Markley,LBT,28,,
Lincoln,17 Fogarty Creek,Secretary of State,,Kim Thatcher,REP,442,,
Lincoln,17 Fogarty Creek,Secretary of State,,Shemia Fagan,DEM,620,,
Lincoln,17 Fogarty Creek,Secretary of State,,Write-In,,0,,
Lincoln,17 Fogarty Creek,Secretary of State,,Over Votes,,1,,
Lincoln,17 Fogarty Creek,Secretary of State,,Under Votes,,57,,
Lincoln,17 Fogarty Creek,State Treasurer,,Michael P. Marsh,CON,24,,
Lincoln,17 Fogarty Creek,State Treasurer,,Tobias Read,DEM,618,,
Lincoln,17 Fogarty Creek,State Treasurer,,Chris Henry,IND,42,,
Lincoln,17 Fogarty Creek,State Treasurer,,Jeff Gudman,REP,424,,
Lincoln,17 Fogarty Creek,State Treasurer,,Write-In,,2,,
Lincoln,17 Fogarty Creek,State Treasurer,,Over Votes,,0,,
Lincoln,17 Fogarty Creek,State Treasurer,,Under Votes,,63,,
Lincoln,17 Fogarty Creek,Attorney General,,Ellen Rosenblum,DEM,656,,
Lincoln,17 Fogarty Creek,Attorney General,,Lars D.H. Hedbor,LBT,14,,
Lincoln,17 Fogarty Creek,Attorney General,,Michael Cross,REP,440,,
Lincoln,17 Fogarty Creek,Attorney General,,Write-In,,0,,
Lincoln,17 Fogarty Creek,Attorney General,,Over Votes,,0,,
Lincoln,17 Fogarty Creek,Attorney General,,Under Votes,,63,,
Lincoln,17 Fogarty Creek,State Senate,5,Dick Anderson,REP,474,,
Lincoln,17 Fogarty Creek,State Senate,5,Shauleen Higgins,PGP,27,,
Lincoln,17 Fogarty Creek,State Senate,5,Melissa T. Cribbins,DEM,621,,
Lincoln,17 Fogarty Creek,State Senate,5,Write-In,,1,,
Lincoln,17 Fogarty Creek,State Senate,5,Over Votes,,0,,
Lincoln,17 Fogarty Creek,State Senate,5,Under Votes,,50,,
Lincoln,17 Fogarty Creek,State House,9,Cal Mukumoto,DEM,,,
Lincoln,17 Fogarty Creek,State House,9,Boomer Wright,REP,,,
Lincoln,17 Fogarty Creek,State House,9,Write-In,,,,
Lincoln,17 Fogarty Creek,State House,9,Over Votes,,,,
Lincoln,17 Fogarty Creek,State House,9,Under Votes,,,,
Lincoln,17 Fogarty Creek,State House,10,David Gomberg,DEM,654,,
Lincoln,17 Fogarty Creek,State House,10,Max Sherman,REP,454,,
Lincoln,17 Fogarty Creek,State House,10,Write-In,,2,,
Lincoln,17 Fogarty Creek,State House,10,Over Votes,,0,,
Lincoln,17 Fogarty Creek,State House,10,Under Votes,,63,,
Lincoln,18 Kern,Registered Voters,,,,1332,,
Lincoln,18 Kern,Ballots Cast,,,,1101,,
Lincoln,18 Kern,Ballots Cast Blank,,,,1,,
Lincoln,18 Kern,President,,Donald J. Trump,REP,350,,
Lincoln,18 Kern,President,,Joseph R. Biden,DEM,708,,
Lincoln,18 Kern,President,,Jo Jorgensen,LBT,14,,
Lincoln,18 Kern,President,,Howie Hawkins,PGP,9,,
Lincoln,18 Kern,President,,Dario Hunter,PRO,2,,
Lincoln,18 Kern,President,,Write-In,,9,,
Lincoln,18 Kern,President,,Over Votes,,0,,
Lincoln,18 Kern,President,,Under Votes,,9,,
Lincoln,18 Kern,U.S. Senate,,Jo Rae Perkins,REP,345,,
Lincoln,18 Kern,U.S. Senate,,Jeff Merkley,DEM,703,,
Lincoln,18 Kern,U.S. Senate,,Ibrahim A. Taher,PGP,11,,
Lincoln,18 Kern,U.S. Senate,,Gary Dye,LBT,19,,
Lincoln,18 Kern,U.S. Senate,,Write-In,,2,,
Lincoln,18 Kern,U.S. Senate,,Over Votes,,0,,
Lincoln,18 Kern,U.S. Senate,,Under Votes,,21,,
Lincoln,18 Kern,U.S. House,5,Matthew James Rix,LBT,37,,
Lincoln,18 Kern,U.S. House,5,Amy Ryan Courser,REP,342,,
Lincoln,18 Kern,U.S. House,5,Kurt Schrader,DEM,693,,
Lincoln,18 Kern,U.S. House,5,Write-In,,0,,
Lincoln,18 Kern,U.S. House,5,Over Votes,,0,,
Lincoln,18 Kern,U.S. House,5,Under Votes,,29,,
Lincoln,18 Kern,Secretary of State,,Nathalie Paravicini,PGP,27,,
Lincoln,18 Kern,Secretary of State,,Kyle Markley,LBT,34,,
Lincoln,18 Kern,Secretary of State,,Kim Thatcher,REP,373,,
Lincoln,18 Kern,Secretary of State,,Shemia Fagan,DEM,629,,
Lincoln,18 Kern,Secretary of State,,Write-In,,0,,
Lincoln,18 Kern,Secretary of State,,Over Votes,,0,,
Lincoln,18 Kern,Secretary of State,,Under Votes,,38,,
Lincoln,18 Kern,State Treasurer,,Michael P. Marsh,CON,24,,
Lincoln,18 Kern,State Treasurer,,Tobias Read,DEM,653,,
Lincoln,18 Kern,State Treasurer,,Chris Henry,IND,45,,
Lincoln,18 Kern,State Treasurer,,Jeff Gudman,REP,341,,
Lincoln,18 Kern,State Treasurer,,Write-In,,0,,
Lincoln,18 Kern,State Treasurer,,Over Votes,,0,,
Lincoln,18 Kern,State Treasurer,,Under Votes,,38,,
Lincoln,18 Kern,Attorney General,,Ellen Rosenblum,DEM,668,,
Lincoln,18 Kern,Attorney General,,Lars D.H. Hedbor,LBT,38,,
Lincoln,18 Kern,Attorney General,,Michael Cross,REP,357,,
Lincoln,18 Kern,Attorney General,,Write-In,,3,,
Lincoln,18 Kern,Attorney General,,Over Votes,,0,,
Lincoln,18 Kern,Attorney General,,Under Votes,,35,,
Lincoln,18 Kern,State Senate,5,Dick Anderson,REP,401,,
Lincoln,18 Kern,State Senate,5,Shauleen Higgins,PGP,28,,
Lincoln,18 Kern,State Senate,5,Melissa T. Cribbins,DEM,637,,
Lincoln,18 Kern,State Senate,5,Write-In,,3,,
Lincoln,18 Kern,State Senate,5,Over Votes,,0,,
Lincoln,18 Kern,State Senate,5,Under Votes,,32,,
Lincoln,18 Kern,State House,9,Cal Mukumoto,DEM,,,
Lincoln,18 Kern,State House,9,Boomer Wright,REP,,,
Lincoln,18 Kern,State House,9,Write-In,,,,
Lincoln,18 Kern,State House,9,Over Votes,,,,
Lincoln,18 Kern,State House,9,Under Votes,,,,
Lincoln,18 Kern,State House,10,David Gomberg,DEM,684,,
Lincoln,18 Kern,State House,10,Max Sherman,REP,365,,
Lincoln,18 Kern,State House,10,Write-In,,0,,
Lincoln,18 Kern,State House,10,Over Votes,,0,,
Lincoln,18 Kern,State House,10,Under Votes,,52,,
Lincoln,19 Schooner Creek,Registered Voters,,,,1902,,
Lincoln,19 Schooner Creek,Ballots Cast,,,,1500,,
Lincoln,19 Schooner Creek,Ballots Cast Blank,,,,0,,
Lincoln,19 Schooner Creek,President,,Donald J. Trump,REP,616,,
Lincoln,19 Schooner Creek,President,,Joseph R. Biden,DEM,819,,
Lincoln,19 Schooner Creek,President,,Jo Jorgensen,LBT,24,,
Lincoln,19 Schooner Creek,President,,Howie Hawkins,PGP,12,,
Lincoln,19 Schooner Creek,President,,Dario Hunter,PRO,3,,
Lincoln,19 Schooner Creek,President,,Write-In,,11,,
Lincoln,19 Schooner Creek,President,,Over Votes,,1,,
Lincoln,19 Schooner Creek,President,,Under Votes,,14,,
Lincoln,19 Schooner Creek,U.S. Senate,,Jo Rae Perkins,REP,593,,
Lincoln,19 Schooner Creek,U.S. Senate,,Jeff Merkley,DEM,827,,
Lincoln,19 Schooner Creek,U.S. Senate,,Ibrahim A. Taher,PGP,26,,
Lincoln,19 Schooner Creek,U.S. Senate,,Gary Dye,LBT,23,,
Lincoln,19 Schooner Creek,U.S. Senate,,Write-In,,2,,
Lincoln,19 Schooner Creek,U.S. Senate,,Over Votes,,0,,
Lincoln,19 Schooner Creek,U.S. Senate,,Under Votes,,29,,
Lincoln,19 Schooner Creek,U.S. House,5,Matthew James Rix,LBT,43,,
Lincoln,19 Schooner Creek,U.S. House,5,Amy Ryan Courser,REP,620,,
Lincoln,19 Schooner Creek,U.S. House,5,Kurt Schrader,DEM,788,,
Lincoln,19 Schooner Creek,U.S. House,5,Write-In,,2,,
Lincoln,19 Schooner Creek,U.S. House,5,Over Votes,,0,,
Lincoln,19 Schooner Creek,U.S. House,5,Under Votes,,47,,
Lincoln,19 Schooner Creek,Secretary of State,,Nathalie Paravicini,PGP,56,,
Lincoln,19 Schooner Creek,Secretary of State,,Kyle Markley,LBT,51,,
Lincoln,19 Schooner Creek,Secretary of State,,Kim Thatcher,REP,632,,
Lincoln,19 Schooner Creek,Secretary of State,,Shemia Fagan,DEM,702,,
Lincoln,19 Schooner Creek,Secretary of State,,Write-In,,1,,
Lincoln,19 Schooner Creek,Secretary of State,,Over Votes,,1,,
Lincoln,19 Schooner Creek,Secretary of State,,Under Votes,,57,,
Lincoln,19 Schooner Creek,State Treasurer,,Michael P. Marsh,CON,29,,
Lincoln,19 Schooner Creek,State Treasurer,,Tobias Read,DEM,738,,
Lincoln,19 Schooner Creek,State Treasurer,,Chris Henry,IND,78,,
Lincoln,19 Schooner Creek,State Treasurer,,Jeff Gudman,REP,583,,
Lincoln,19 Schooner Creek,State Treasurer,,Write-In,,2,,
Lincoln,19 Schooner Creek,State Treasurer,,Over Votes,,0,,
Lincoln,19 Schooner Creek,State Treasurer,,Under Votes,,70,,
Lincoln,19 Schooner Creek,Attorney General,,Ellen Rosenblum,DEM,793,,
Lincoln,19 Schooner Creek,Attorney General,,Lars D.H. Hedbor,LBT,33,,
Lincoln,19 Schooner Creek,Attorney General,,Michael Cross,REP,604,,
Lincoln,19 Schooner Creek,Attorney General,,Write-In,,2,,
Lincoln,19 Schooner Creek,Attorney General,,Over Votes,,0,,
Lincoln,19 Schooner Creek,Attorney General,,Under Votes,,68,,
Lincoln,19 Schooner Creek,State Senate,5,Dick Anderson,REP,598,,
Lincoln,19 Schooner Creek,State Senate,5,Shauleen Higgins,PGP,69,,
Lincoln,19 Schooner Creek,State Senate,5,Melissa T. Cribbins,DEM,780,,
Lincoln,19 Schooner Creek,State Senate,5,Write-In,,1,,
Lincoln,19 Schooner Creek,State Senate,5,Over Votes,,0,,
Lincoln,19 Schooner Creek,State Senate,5,Under Votes,,52,,
Lincoln,19 Schooner Creek,State House,9,Cal Mukumoto,DEM,,,
Lincoln,19 Schooner Creek,State House,9,Boomer Wright,REP,,,
Lincoln,19 Schooner Creek,State House,9,Write-In,,,,
Lincoln,19 Schooner Creek,State House,9,Over Votes,,,,
Lincoln,19 Schooner Creek,State House,9,Under Votes,,,,
Lincoln,19 Schooner Creek,State House,10,David Gomberg,DEM,797,,
Lincoln,19 Schooner Creek,State House,10,Max Sherman,REP,624,,
Lincoln,19 Schooner Creek,State House,10,Write-In,,1,,
Lincoln,19 Schooner Creek,State House,10,Over Votes,,0,,
Lincoln,19 Schooner Creek,State House,10,Under Votes,,78,,
Lincoln,20 Delake,Registered Voters,,,,2186,,
Lincoln,20 Delake,Ballots Cast,,,,1667,,
Lincoln,20 Delake,Ballots Cast Blank,,,,1,,
Lincoln,20 Delake,President,,Donald J. Trump,REP,574,,
Lincoln,20 Delake,President,,Joseph R. Biden,DEM,1036,,
Lincoln,20 Delake,President,,Jo Jorgensen,LBT,24,,
Lincoln,20 Delake,President,,Howie Hawkins,PGP,17,,
Lincoln,20 Delake,President,,Dario Hunter,PRO,6,,
Lincoln,20 Delake,President,,Write-In,,4,,
Lincoln,20 Delake,President,,Over Votes,,1,,
Lincoln,20 Delake,President,,Under Votes,,5,,
Lincoln,20 Delake,U.S. Senate,,Jo Rae Perkins,REP,534,,
Lincoln,20 Delake,U.S. Senate,,Jeff Merkley,DEM,1013,,
Lincoln,20 Delake,U.S. Senate,,Ibrahim A. Taher,PGP,37,,
Lincoln,20 Delake,U.S. Senate,,Gary Dye,LBT,30,,
Lincoln,20 Delake,U.S. Senate,,Write-In,,3,,
Lincoln,20 Delake,U.S. Senate,,Over Votes,,0,,
Lincoln,20 Delake,U.S. Senate,,Under Votes,,50,,
Lincoln,20 Delake,U.S. House,5,Matthew James Rix,LBT,55,,
Lincoln,20 Delake,U.S. House,5,Amy Ryan Courser,REP,575,,
Lincoln,20 Delake,U.S. House,5,Kurt Schrader,DEM,980,,
Lincoln,20 Delake,U.S. House,5,Write-In,,2,,
Lincoln,20 Delake,U.S. House,5,Over Votes,,0,,
Lincoln,20 Delake,U.S. House,5,Under Votes,,55,,
Lincoln,20 Delake,Secretary of State,,Nathalie Paravicini,PGP,90,,
Lincoln,20 Delake,Secretary of State,,Kyle Markley,LBT,40,,
Lincoln,20 Delake,Secretary of State,,Kim Thatcher,REP,592,,
Lincoln,20 Delake,Secretary of State,,Shemia Fagan,DEM,875,,
Lincoln,20 Delake,Secretary of State,,Write-In,,2,,
Lincoln,20 Delake,Secretary of State,,Over Votes,,0,,
Lincoln,20 Delake,Secretary of State,,Under Votes,,68,,
Lincoln,20 Delake,State Treasurer,,Michael P. Marsh,CON,35,,
Lincoln,20 Delake,State Treasurer,,Tobias Read,DEM,916,,
Lincoln,20 Delake,State Treasurer,,Chris Henry,IND,100,,
Lincoln,20 Delake,State Treasurer,,Jeff Gudman,REP,547,,
Lincoln,20 Delake,State Treasurer,,Write-In,,2,,
Lincoln,20 Delake,State Treasurer,,Over Votes,,0,,
Lincoln,20 Delake,State Treasurer,,Under Votes,,67,,
Lincoln,20 Delake,Attorney General,,Ellen Rosenblum,DEM,1002,,
Lincoln,20 Delake,Attorney General,,Lars D.H. Hedbor,LBT,40,,
Lincoln,20 Delake,Attorney General,,Michael Cross,REP,549,,
Lincoln,20 Delake,Attorney General,,Write-In,,0,,
Lincoln,20 Delake,Attorney General,,Over Votes,,0,,
Lincoln,20 Delake,Attorney General,,Under Votes,,76,,
Lincoln,20 Delake,State Senate,5,Dick Anderson,REP,542,,
Lincoln,20 Delake,State Senate,5,Shauleen Higgins,PGP,81,,
Lincoln,20 Delake,State Senate,5,Melissa T. Cribbins,DEM,981,,
Lincoln,20 Delake,State Senate,5,Write-In,,4,,
Lincoln,20 Delake,State Senate,5,Over Votes,,0,,
Lincoln,20 Delake,State Senate,5,Under Votes,,59,,
Lincoln,20 Delake,State House,9,Cal Mukumoto,DEM,,,
Lincoln,20 Delake,State House,9,Boomer Wright,REP,,,
Lincoln,20 Delake,State House,9,Write-In,,,,
Lincoln,20 Delake,State House,9,Over Votes,,,,
Lincoln,20 Delake,State House,9,Under Votes,,,,
Lincoln,20 Delake,State House,10,David Gomberg,DEM,1009,,
Lincoln,20 Delake,State House,10,Max Sherman,REP,569,,
Lincoln,20 Delake,State House,10,Write-In,,4,,
Lincoln,20 Delake,State House,10,Over Votes,,0,,
Lincoln,20 Delake,State House,10,Under Votes,,85,,
Lincoln,21 Oceanlake,Registered Voters,,,,1820,,
Lincoln,21 Oceanlake,Ballots Cast,,,,1410,,
Lincoln,21 Oceanlake,Ballots Cast Blank,,,,0,,
Lincoln,21 Oceanlake,President,,Donald J. Trump,REP,504,,
Lincoln,21 Oceanlake,President,,Joseph R. Biden,DEM,845,,
Lincoln,21 Oceanlake,President,,Jo Jorgensen,LBT,30,,
Lincoln,21 Oceanlake,President,,Howie Hawkins,PGP,4,,
Lincoln,21 Oceanlake,President,,Dario Hunter,PRO,6,,
Lincoln,21 Oceanlake,President,,Write-In,,12,,
Lincoln,21 Oceanlake,President,,Over Votes,,0,,
Lincoln,21 Oceanlake,President,,Under Votes,,9,,
Lincoln,21 Oceanlake,U.S. Senate,,Jo Rae Perkins,REP,478,,
Lincoln,21 Oceanlake,U.S. Senate,,Jeff Merkley,DEM,836,,
Lincoln,21 Oceanlake,U.S. Senate,,Ibrahim A. Taher,PGP,28,,
Lincoln,21 Oceanlake,U.S. Senate,,Gary Dye,LBT,27,,
Lincoln,21 Oceanlake,U.S. Senate,,Write-In,,1,,
Lincoln,21 Oceanlake,U.S. Senate,,Over Votes,,0,,
Lincoln,21 Oceanlake,U.S. Senate,,Under Votes,,40,,
Lincoln,21 Oceanlake,U.S. House,5,Matthew James Rix,LBT,41,,
