county,precinct,office,district,party,candidate,votes,notes
Lane,0050 3 EUGENE 223,Attorney General,,REP,Paul Connolly,475,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,Attorney General,,DEM,Hardy Myers,2078,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,Attorney General,,LIB,Donald G. Smith Jr.,89,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,Attorney General,,,Over Votes,0,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,Attorney General,,,Under Votes,194,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0055 7 EUGENE 317,Attorney General,,CON,Richard D. Hake,11,
Lane,0055 7 EUGENE 317,Attorney General,,REP,Paul Connolly,310,
Lane,0055 7 EUGENE 317,Attorney General,,DEM,Hardy Myers,2584,
Lane,0055 7 EUGENE 317,Attorney General,,LIB,Donald G. Smith Jr.,127,
Lane,0055 7 EUGENE 317,Attorney General,,,Over Votes,1,
Lane,0055 7 EUGENE 317,Attorney General,,,Under Votes,241,
Lane,0074 5 EUGENE 805,Attorney General,,CON,Richard D. Hake,13,
Lane,0074 5 EUGENE 805,Attorney General,,REP,Paul Connolly,630,
Lane,0074 5 EUGENE 805,Attorney General,,DEM,Hardy Myers,1011,
Lane,0074 5 EUGENE 805,Attorney General,,LIB,Donald G. Smith Jr.,87,
Lane,0074 5 EUGENE 805,Attorney General,,,Over Votes,0,
Lane,0074 5 EUGENE 805,Attorney General,,,Under Votes,132,
Lane,0039 2 FLORENCE 2,Attorney General,,CON,Richard D. Hake,18,
Lane,0039 2 FLORENCE 2,Attorney General,,REP,Paul Connolly,1068,
Lane,0039 2 FLORENCE 2,Attorney General,,DEM,Hardy Myers,1196,
Lane,0039 2 FLORENCE 2,Attorney General,,LIB,Donald G. Smith Jr.,46,
Lane,0039 2 FLORENCE 2,Attorney General,,,Over Votes,2,
Lane,0039 2 FLORENCE 2,Attorney General,,,Under Votes,136,
Lane,0029 8 SANTA CLARA 8,Attorney General,,CON,Richard D. Hake,22,
Lane,0029 8 SANTA CLARA 8,Attorney General,,REP,Paul Connolly,740,
Lane,0029 8 SANTA CLARA 8,Attorney General,,DEM,Hardy Myers,1322,
Lane,0029 8 SANTA CLARA 8,Attorney General,,LIB,Donald G. Smith Jr.,92,
Lane,0029 8 SANTA CLARA 8,Attorney General,,,Over Votes,0,
Lane,0029 8 SANTA CLARA 8,Attorney General,,,Under Votes,171,
Lane,0076 9 EUGENE 809,Attorney General,,CON,Richard D. Hake,9,
Lane,0076 9 EUGENE 809,Attorney General,,REP,Paul Connolly,358,
Lane,0076 9 EUGENE 809,Attorney General,,DEM,Hardy Myers,768,
Lane,0076 9 EUGENE 809,Attorney General,,LIB,Donald G. Smith Jr.,82,
Lane,0076 9 EUGENE 809,Attorney General,,,Over Votes,1,
Lane,0076 9 EUGENE 809,Attorney General,,,Under Votes,118,
Lane,0060 5 EUGENE 505,Attorney General,,CON,Richard D. Hake,6,
Lane,0060 5 EUGENE 505,Attorney General,,REP,Paul Connolly,321,
Lane,0060 5 EUGENE 505,Attorney General,,DEM,Hardy Myers,314,
Lane,0060 5 EUGENE 505,Attorney General,,LIB,Donald G. Smith Jr.,15,
Lane,0060 5 EUGENE 505,Attorney General,,,Over Votes,1,
Lane,0060 5 EUGENE 505,Attorney General,,,Under Votes,78,
Lane,0046 7 EUGENE 107,Attorney General,,CON,Richard D. Hake,12,
Lane,0046 7 EUGENE 107,Attorney General,,REP,Paul Connolly,71,
Lane,0046 7 EUGENE 107,Attorney General,,DEM,Hardy Myers,705,
Lane,0046 7 EUGENE 107,Attorney General,,LIB,Donald G. Smith Jr.,67,
Lane,0046 7 EUGENE 107,Attorney General,,,Over Votes,0,
Lane,0046 7 EUGENE 107,Attorney General,,,Under Votes,71,
Lane,0008 2 CHESHIRE,Attorney General,,CON,Richard D. Hake,28,
Lane,0008 2 CHESHIRE,Attorney General,,REP,Paul Connolly,1486,
Lane,0008 2 CHESHIRE,Attorney General,,DEM,Hardy Myers,1301,
Lane,0008 2 CHESHIRE,Attorney General,,LIB,Donald G. Smith Jr.,86,
Lane,0008 2 CHESHIRE,Attorney General,,,Over Votes,1,
Lane,0008 2 CHESHIRE,Attorney General,,,Under Votes,236,
Lane,0027 1 SANTA CLARA 1,Attorney General,,CON,Richard D. Hake,7,
Lane,0027 1 SANTA CLARA 1,Attorney General,,REP,Paul Connolly,500,
Lane,0027 1 SANTA CLARA 1,Attorney General,,DEM,Hardy Myers,696,
Lane,0027 1 SANTA CLARA 1,Attorney General,,LIB,Donald G. Smith Jr.,66,
Lane,0027 1 SANTA CLARA 1,Attorney General,,,Over Votes,0,
Lane,0027 1 SANTA CLARA 1,Attorney General,,,Under Votes,120,
Lane,0067 1 EUGENE 711,Attorney General,,CON,Richard D. Hake,9,
Lane,0067 1 EUGENE 711,Attorney General,,REP,Paul Connolly,201,
Lane,0067 1 EUGENE 711,Attorney General,,DEM,Hardy Myers,659,
Lane,0067 1 EUGENE 711,Attorney General,,LIB,Donald G. Smith Jr.,73,
Lane,0067 1 EUGENE 711,Attorney General,,,Over Votes,0,
Lane,0067 1 EUGENE 711,Attorney General,,,Under Votes,77,
Lane,0058 5 EUGENE 435,Attorney General,,CON,Richard D. Hake,18,
Lane,0058 5 EUGENE 435,Attorney General,,REP,Paul Connolly,1044,
Lane,0058 5 EUGENE 435,Attorney General,,DEM,Hardy Myers,1653,
Lane,0058 5 EUGENE 435,Attorney General,,LIB,Donald G. Smith Jr.,86,
Lane,0058 5 EUGENE 435,Attorney General,,,Over Votes,0,
Lane,0058 5 EUGENE 435,Attorney General,,,Under Votes,214,
Lane,0014 0 GOSHEN,Attorney General,,CON,Richard D. Hake,20,
Lane,0014 0 GOSHEN,Attorney General,,REP,Paul Connolly,739,
Lane,0014 0 GOSHEN,Attorney General,,DEM,Hardy Myers,1151,
Lane,0014 0 GOSHEN,Attorney General,,LIB,Donald G. Smith Jr.,68,
Lane,0014 0 GOSHEN,Attorney General,,,Over Votes,0,
Lane,0014 0 GOSHEN,Attorney General,,,Under Votes,151,
Lane,0018 0 LORANE,Attorney General,,CON,Richard D. Hake,15,
Lane,0018 0 LORANE,Attorney General,,REP,Paul Connolly,542,
Lane,0018 0 LORANE,Attorney General,,DEM,Hardy Myers,678,
Lane,0018 0 LORANE,Attorney General,,LIB,Donald G. Smith Jr.,46,
Lane,0018 0 LORANE,Attorney General,,,Over Votes,0,
Lane,0018 0 LORANE,Attorney General,,,Under Votes,80,
Lane,0003 4 BAILEY,Attorney General,,CON,Richard D. Hake,4,
Lane,0003 4 BAILEY,Attorney General,,REP,Paul Connolly,575,
Lane,0003 4 BAILEY,Attorney General,,DEM,Hardy Myers,828,
Lane,0003 4 BAILEY,Attorney General,,LIB,Donald G. Smith Jr.,59,
Lane,0003 4 BAILEY,Attorney General,,,Over Votes,0,
Lane,0003 4 BAILEY,Attorney General,,,Under Votes,102,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,CON,Richard D. Hake,12,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,REP,Paul Connolly,746,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,DEM,Hardy Myers,636,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,LIB,Donald G. Smith Jr.,50,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,,Over Votes,0,
Lane,0083 8 SPRINGFIELD 608,Attorney General,,,Under Votes,120,
Lane,0011 4 FOX HOLLOW,Attorney General,,CON,Richard D. Hake,5,
Lane,0011 4 FOX HOLLOW,Attorney General,,REP,Paul Connolly,394,
Lane,0011 4 FOX HOLLOW,Attorney General,,DEM,Hardy Myers,847,
Lane,0011 4 FOX HOLLOW,Attorney General,,LIB,Donald G. Smith Jr.,47,
Lane,0011 4 FOX HOLLOW,Attorney General,,,Over Votes,0,
Lane,0011 4 FOX HOLLOW,Attorney General,,,Under Votes,85,
Lane,0059 9 EUGENE 439,Attorney General,,CON,Richard D. Hake,16,
Lane,0059 9 EUGENE 439,Attorney General,,REP,Paul Connolly,1418,
Lane,0059 9 EUGENE 439,Attorney General,,DEM,Hardy Myers,1782,
Lane,0059 9 EUGENE 439,Attorney General,,LIB,Donald G. Smith Jr.,65,
Lane,0059 9 EUGENE 439,Attorney General,,,Over Votes,0,
Lane,0059 9 EUGENE 439,Attorney General,,,Under Votes,282,
Lane,0061 7 EUGENE 507,Attorney General,,CON,Richard D. Hake,11,
Lane,0061 7 EUGENE 507,Attorney General,,REP,Paul Connolly,939,
Lane,0061 7 EUGENE 507,Attorney General,,DEM,Hardy Myers,1398,
Lane,0061 7 EUGENE 507,Attorney General,,LIB,Donald G. Smith Jr.,84,
Lane,0061 7 EUGENE 507,Attorney General,,,Over Votes,0,
Lane,0061 7 EUGENE 507,Attorney General,,,Under Votes,217,
Lane,0034 0 COBURG,Attorney General,,CON,Richard D. Hake,8,
Lane,0034 0 COBURG,Attorney General,,REP,Paul Connolly,230,
Lane,0034 0 COBURG,Attorney General,,DEM,Hardy Myers,291,
Lane,0034 0 COBURG,Attorney General,,LIB,Donald G. Smith Jr.,18,
Lane,0034 0 COBURG,Attorney General,,,Over Votes,0,
Lane,0034 0 COBURG,Attorney General,,,Under Votes,51,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,CON,Richard D. Hake,31,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,REP,Paul Connolly,1284,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,DEM,Hardy Myers,2034,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,LIB,Donald G. Smith Jr.,139,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,,Over Votes,3,
Lane,0077 2 SPRINGFIELD 102,Attorney General,,,Under Votes,271,
Lane,0038 1 FLORENCE 1,Attorney General,,CON,Richard D. Hake,16,
Lane,0038 1 FLORENCE 1,Attorney General,,REP,Paul Connolly,829,
Lane,0038 1 FLORENCE 1,Attorney General,,DEM,Hardy Myers,1121,
Lane,0038 1 FLORENCE 1,Attorney General,,LIB,Donald G. Smith Jr.,76,
Lane,0038 1 FLORENCE 1,Attorney General,,,Over Votes,0,
Lane,0038 1 FLORENCE 1,Attorney General,,,Under Votes,142,
Lane,0049 5 EUGENE 215,Attorney General,,CON,Richard D. Hake,11,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,Attorney General,,REP,Paul Connolly,773,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,Attorney General,,DEM,Hardy Myers,3100,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,Attorney General,,LIB,Donald G. Smith Jr.,132,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,Attorney General,,,Over Votes,0,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,Attorney General,,,Under Votes,264,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0016 5 GATEWAY,Attorney General,,CON,Richard D. Hake,9,
Lane,0016 5 GATEWAY,Attorney General,,REP,Paul Connolly,312,
Lane,0016 5 GATEWAY,Attorney General,,DEM,Hardy Myers,525,
Lane,0016 5 GATEWAY,Attorney General,,LIB,Donald G. Smith Jr.,35,
Lane,0016 5 GATEWAY,Attorney General,,,Over Votes,0,
Lane,0016 5 GATEWAY,Attorney General,,,Under Votes,60,
Lane,0021 5 MARCOLA,Attorney General,,CON,Richard D. Hake,11,
Lane,0021 5 MARCOLA,Attorney General,,REP,Paul Connolly,402,
Lane,0021 5 MARCOLA,Attorney General,,DEM,Hardy Myers,585,
Lane,0021 5 MARCOLA,Attorney General,,LIB,Donald G. Smith Jr.,43,
Lane,0021 5 MARCOLA,Attorney General,,,Over Votes,0,
Lane,0021 5 MARCOLA,Attorney General,,,Under Votes,95,
Lane,0051 5 EUGENE 235,Attorney General,,CON,Richard D. Hake,14,
Lane,0051 5 EUGENE 235,Attorney General,,REP,Paul Connolly,270,
Lane,0051 5 EUGENE 235,Attorney General,,DEM,Hardy Myers,2078,
Lane,0051 5 EUGENE 235,Attorney General,,LIB,Donald G. Smith Jr.,113,
Lane,0051 5 EUGENE 235,Attorney General,,,Over Votes,1,
Lane,0051 5 EUGENE 235,Attorney General,,,Under Votes,173,
Lane,0019 2 LOWELL,Attorney General,,CON,Richard D. Hake,15,
Lane,0019 2 LOWELL,Attorney General,,REP,Paul Connolly,519,
Lane,0019 2 LOWELL,Attorney General,,DEM,Hardy Myers,601,
Lane,0019 2 LOWELL,Attorney General,,LIB,Donald G. Smith Jr.,66,
Lane,0019 2 LOWELL,Attorney General,,,Over Votes,0,
Lane,0019 2 LOWELL,Attorney General,,,Under Votes,92,
Lane,0017 7 LATHAM,Attorney General,,CON,Richard D. Hake,20,
Lane,0017 7 LATHAM,Attorney General,,REP,Paul Connolly,841,
Lane,0017 7 LATHAM,Attorney General,,DEM,Hardy Myers,853,
Lane,0017 7 LATHAM,Attorney General,,LIB,Donald G. Smith Jr.,99,
Lane,0017 7 LATHAM,Attorney General,,,Over Votes,0,
Lane,0017 7 LATHAM,Attorney General,,,Under Votes,171,
Lane,0053 3 EUGENE 313,Attorney General,,CON,Richard D. Hake,17,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,Attorney General,,REP,Paul Connolly,478,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,Attorney General,,DEM,Hardy Myers,2345,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,Attorney General,,LIB,Donald G. Smith Jr.,216,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,Attorney General,,,Over Votes,1,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,Attorney General,,,Under Votes,569,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0071 9 EUGENE 719,Attorney General,,CON,Richard D. Hake,2,
Lane,0071 9 EUGENE 719,Attorney General,,REP,Paul Connolly,94,
Lane,0071 9 EUGENE 719,Attorney General,,DEM,Hardy Myers,173,
Lane,0071 9 EUGENE 719,Attorney General,,LIB,Donald G. Smith Jr.,8,
Lane,0071 9 EUGENE 719,Attorney General,,,Over Votes,0,
Lane,0071 9 EUGENE 719,Attorney General,,,Under Votes,38,
Lane,0048 7 EUGENE 117,Attorney General,,CON,Richard D. Hake,5,
Lane,0048 7 EUGENE 117,Attorney General,,REP,Paul Connolly,70,
Lane,0048 7 EUGENE 117,Attorney General,,DEM,Hardy Myers,880,
Lane,0048 7 EUGENE 117,Attorney General,,LIB,Donald G. Smith Jr.,71,
Lane,0048 7 EUGENE 117,Attorney General,,,Over Votes,0,
Lane,0048 7 EUGENE 117,Attorney General,,,Under Votes,59,
Lane,0072 3 EUGENE 723,Attorney General,,CON,Richard D. Hake,40,
Lane,0072 3 EUGENE 723,Attorney General,,REP,Paul Connolly,733,
Lane,0072 3 EUGENE 723,Attorney General,,DEM,Hardy Myers,3387,
Lane,0072 3 EUGENE 723,Attorney General,,LIB,Donald G. Smith Jr.,328,
Lane,0072 3 EUGENE 723,Attorney General,,,Over Votes,3,
Lane,0072 3 EUGENE 723,Attorney General,,,Under Votes,361,
Lane,0006 8 COAST FORK,Attorney General,,CON,Richard D. Hake,18,
Lane,0006 8 COAST FORK,Attorney General,,REP,Paul Connolly,797,
Lane,0006 8 COAST FORK,Attorney General,,DEM,Hardy Myers,773,
Lane,0006 8 COAST FORK,Attorney General,,LIB,Donald G. Smith Jr.,53,
Lane,0006 8 COAST FORK,Attorney General,,,Over Votes,0,
Lane,0006 8 COAST FORK,Attorney General,,,Under Votes,110,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,CON,Richard D. Hake,17,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,REP,Paul Connolly,1493,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,DEM,Hardy Myers,1564,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,LIB,Donald G. Smith Jr.,110,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,,Over Votes,0,
Lane,0023 1 PLEASANT HILL 1,Attorney General,,,Under Votes,293,
Lane,0009 0 ELMIRA,Attorney General,,CON,Richard D. Hake,23,
Lane,0009 0 ELMIRA,Attorney General,,REP,Paul Connolly,951,
Lane,0009 0 ELMIRA,Attorney General,,DEM,Hardy Myers,1090,
Lane,0009 0 ELMIRA,Attorney General,,LIB,Donald G. Smith Jr.,110,
Lane,0009 0 ELMIRA,Attorney General,,,Over Votes,0,
Lane,0009 0 ELMIRA,Attorney General,,,Under Votes,175,
Lane,0025 6 RIVER ROAD,Attorney General,,CON,Richard D. Hake,37,
Lane,0025 6 RIVER ROAD,Attorney General,,REP,Paul Connolly,1094,
Lane,0025 6 RIVER ROAD,Attorney General,,DEM,Hardy Myers,2958,
Lane,0025 6 RIVER ROAD,Attorney General,,LIB,Donald G. Smith Jr.,172,
Lane,0025 6 RIVER ROAD,Attorney General,,,Over Votes,1,
Lane,0025 6 RIVER ROAD,Attorney General,,,Under Votes,345,
Lane,0066 3 EUGENE 623,Attorney General,,CON,Richard D. Hake,34,
Lane,0066 3 EUGENE 623,Attorney General,,REP,Paul Connolly,1237,
Lane,0066 3 EUGENE 623,Attorney General,,DEM,Hardy Myers,1638,
Lane,0066 3 EUGENE 623,Attorney General,,LIB,Donald G. Smith Jr.,105,
Lane,0066 3 EUGENE 623,Attorney General,,,Over Votes,0,
Lane,0066 3 EUGENE 623,Attorney General,,,Under Votes,280,
Lane,0022 7 MOSBY,Attorney General,,CON,Richard D. Hake,28,
Lane,0022 7 MOSBY,Attorney General,,REP,Paul Connolly,1457,
Lane,0022 7 MOSBY,Attorney General,,DEM,Hardy Myers,1386,
Lane,0022 7 MOSBY,Attorney General,,LIB,Donald G. Smith Jr.,120,
Lane,0022 7 MOSBY,Attorney General,,,Over Votes,1,
Lane,0022 7 MOSBY,Attorney General,,,Under Votes,239,
Lane,0054 5 EUGENE 315,Attorney General,,CON,Richard D. Hake,20,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,Attorney General,,REP,Paul Connolly,439,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,Attorney General,,DEM,Hardy Myers,2972,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,Attorney General,,LIB,Donald G. Smith Jr.,176,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,Attorney General,,,Over Votes,0,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,Attorney General,,,Under Votes,382,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0020 3 MAPLETON,Attorney General,,CON,Richard D. Hake,9,
Lane,0020 3 MAPLETON,Attorney General,,REP,Paul Connolly,324,
Lane,0020 3 MAPLETON,Attorney General,,DEM,Hardy Myers,450,
Lane,0020 3 MAPLETON,Attorney General,,LIB,Donald G. Smith Jr.,33,
Lane,0020 3 MAPLETON,Attorney General,,,Over Votes,0,
Lane,0020 3 MAPLETON,Attorney General,,,Under Votes,73,
Lane,0001 1 ALVADORE,Attorney General,,CON,Richard D. Hake,13,
Lane,0001 1 ALVADORE,Attorney General,,REP,Paul Connolly,681,
Lane,0001 1 ALVADORE,Attorney General,,DEM,Hardy Myers,753,
Lane,0001 1 ALVADORE,Attorney General,,LIB,Donald G. Smith Jr.,61,
Lane,0001 1 ALVADORE,Attorney General,,,Over Votes,0,
Lane,0001 1 ALVADORE,Attorney General,,,Under Votes,122,
Lane,0056 1 EUGENE 431,Attorney General,,CON,Richard D. Hake,10,
Lane,0056 1 EUGENE 431,Attorney General,,REP,Paul Connolly,415,
Lane,0056 1 EUGENE 431,Attorney General,,DEM,Hardy Myers,974,
Lane,0056 1 EUGENE 431,Attorney General,,LIB,Donald G. Smith Jr.,78,
Lane,0056 1 EUGENE 431,Attorney General,,,Over Votes,0,
Lane,0056 1 EUGENE 431,Attorney General,,,Under Votes,204,
Lane,0047 9 EUGENE 109,Attorney General,,CON,Richard D. Hake,2,
Lane,0047 9 EUGENE 109,Attorney General,,REP,Paul Connolly,14,
Lane,0047 9 EUGENE 109,Attorney General,,DEM,Hardy Myers,73,
Lane,0047 9 EUGENE 109,Attorney General,,LIB,Donald G. Smith Jr.,5,
Lane,0047 9 EUGENE 109,Attorney General,,,Over Votes,0,
Lane,0047 9 EUGENE 109,Attorney General,,,Under Votes,10,
Lane,0015 1 GROVEDALE,Attorney General,,CON,Richard D. Hake,8,
Lane,0015 1 GROVEDALE,Attorney General,,REP,Paul Connolly,361,
Lane,0015 1 GROVEDALE,Attorney General,,DEM,Hardy Myers,588,
Lane,0015 1 GROVEDALE,Attorney General,,LIB,Donald G. Smith Jr.,28,
Lane,0015 1 GROVEDALE,Attorney General,,,Over Votes,0,
Lane,0015 1 GROVEDALE,Attorney General,,,Under Votes,62,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,CON,Richard D. Hake,31,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,REP,Paul Connolly,1375,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,DEM,Hardy Myers,1931,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,LIB,Donald G. Smith Jr.,154,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,,Over Votes,2,
Lane,0081 4 SPRINGFIELD 504,Attorney General,,,Under Votes,318,
Lane,0068 3 EUGENE 713,Attorney General,,CON,Richard D. Hake,7,
Lane,0068 3 EUGENE 713,Attorney General,,REP,Paul Connolly,1124,
Lane,0068 3 EUGENE 713,Attorney General,,DEM,Hardy Myers,1073,
Lane,0068 3 EUGENE 713,Attorney General,,LIB,Donald G. Smith Jr.,39,
Lane,0068 3 EUGENE 713,Attorney General,,,Over Votes,0,
Lane,0068 3 EUGENE 713,Attorney General,,,Under Votes,204,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,CON,Richard D. Hake,26,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,REP,Paul Connolly,1398,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,DEM,Hardy Myers,1572,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,LIB,Donald G. Smith Jr.,92,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,,Over Votes,0,
Lane,0082 6 SPRINGFIELD 606,Attorney General,,,Under Votes,302,
Lane,0043 1 EUGENE 101,Attorney General,,CON,Richard D. Hake,23,
Lane,0043 1 EUGENE 101,Attorney General,,REP,Paul Connolly,827,
Lane,0043 1 EUGENE 101,Attorney General,,DEM,Hardy Myers,2922,
Lane,0043 1 EUGENE 101,Attorney General,,LIB,Donald G. Smith Jr.,163,
Lane,0043 1 EUGENE 101,Attorney General,,,Over Votes,0,
Lane,0043 1 EUGENE 101,Attorney General,,,Under Votes,304,
Lane,0005 7 BLUE RIVER,Attorney General,,CON,Richard D. Hake,13,
Lane,0005 7 BLUE RIVER,Attorney General,,REP,Paul Connolly,524,
Lane,0005 7 BLUE RIVER,Attorney General,,DEM,Hardy Myers,755,
Lane,0005 7 BLUE RIVER,Attorney General,,LIB,Donald G. Smith Jr.,47,
Lane,0005 7 BLUE RIVER,Attorney General,,,Over Votes,0,
Lane,0005 7 BLUE RIVER,Attorney General,,,Under Votes,86,
Lane,0007 9 CAMAS,Attorney General,,CON,Richard D. Hake,3,
Lane,0007 9 CAMAS,Attorney General,,REP,Paul Connolly,194,
Lane,0007 9 CAMAS,Attorney General,,DEM,Hardy Myers,205,
Lane,0007 9 CAMAS,Attorney General,,LIB,Donald G. Smith Jr.,12,
Lane,0007 9 CAMAS,Attorney General,,,Over Votes,0,
Lane,0007 9 CAMAS,Attorney General,,,Under Votes,33,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,CON,Richard D. Hake,42,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,REP,Paul Connolly,1179,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,DEM,Hardy Myers,2274,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,LIB,Donald G. Smith Jr.,187,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,,Over Votes,1,
Lane,0079 4 SPRINGFIELD 304,Attorney General,,,Under Votes,297,
Lane,0036 0 CRESWELL,Attorney General,,CON,Richard D. Hake,17,
Lane,0036 0 CRESWELL,Attorney General,,REP,Paul Connolly,880,
Lane,0036 0 CRESWELL,Attorney General,,DEM,Hardy Myers,809,
Lane,0036 0 CRESWELL,Attorney General,,LIB,Donald G. Smith Jr.,54,
Lane,0036 0 CRESWELL,Attorney General,,,Over Votes,2,
Lane,0036 0 CRESWELL,Attorney General,,,Under Votes,143,
Lane,0012 6 GARDEN WAY,Attorney General,,CON,Richard D. Hake,5,
Lane,0012 6 GARDEN WAY,Attorney General,,REP,Paul Connolly,91,
Lane,0012 6 GARDEN WAY,Attorney General,,DEM,Hardy Myers,249,
Lane,0012 6 GARDEN WAY,Attorney General,,LIB,Donald G. Smith Jr.,27,
Lane,0012 6 GARDEN WAY,Attorney General,,,Over Votes,0,
Lane,0012 6 GARDEN WAY,Attorney General,,,Under Votes,27,
Lane,0032 3 WILKINS,Attorney General,,CON,Richard D. Hake,4,
Lane,0032 3 WILKINS,Attorney General,,REP,Paul Connolly,634,
Lane,0032 3 WILKINS,Attorney General,,DEM,Hardy Myers,782,
Lane,0032 3 WILKINS,Attorney General,,LIB,Donald G. Smith Jr.,50,
Lane,0032 3 WILKINS,Attorney General,,,Over Votes,0,
Lane,0032 3 WILKINS,Attorney General,,,Under Votes,112,
Lane,0040 0 JUNCTION CITY,Attorney General,,CON,Richard D. Hake,27,
Lane,0040 0 JUNCTION CITY,Attorney General,,REP,Paul Connolly,1006,
Lane,0040 0 JUNCTION CITY,Attorney General,,DEM,Hardy Myers,912,
Lane,0040 0 JUNCTION CITY,Attorney General,,LIB,Donald G. Smith Jr.,51,
Lane,0040 0 JUNCTION CITY,Attorney General,,,Over Votes,0,
Lane,0040 0 JUNCTION CITY,Attorney General,,,Under Votes,148,
Lane,0057 3 EUGENE 433,Attorney General,,CON,Richard D. Hake,12,
Lane,0057 3 EUGENE 433,Attorney General,,REP,Paul Connolly,628,
Lane,0057 3 EUGENE 433,Attorney General,,DEM,Hardy Myers,1314,
Lane,0057 3 EUGENE 433,Attorney General,,LIB,Donald G. Smith Jr.,90,
Lane,0057 3 EUGENE 433,Attorney General,,,Over Votes,0,
