county,precinct,office,district,party,candidate,votes,,,
Linn,35,U.S. Senate,,REP,Write-ins,1,,,
Linn,36,U.S. Senate,,REP,Write-ins,0,,,
Linn,37,U.S. Senate,,REP,Write-ins,0,,,
Linn,38,U.S. Senate,,REP,Write-ins,0,,,
Linn,39,U.S. Senate,,REP,Write-ins,0,,,
Linn,41,U.S. Senate,,REP,Write-ins,0,,,
Linn,42,U.S. Senate,,REP,Write-ins,0,,,
Linn,43,U.S. Senate,,REP,Write-ins,0,,,
Linn,44,U.S. Senate,,REP,Write-ins,0,,,
Linn,45,U.S. Senate,,REP,Write-ins,0,,,
Linn,46,U.S. Senate,,REP,Write-ins,1,,,
Linn,47,U.S. Senate,,REP,Write-ins,0,,,
Linn,48,U.S. Senate,,REP,Write-ins,0,,,
Linn,49,U.S. Senate,,REP,Write-ins,0,,,
Linn,50,U.S. Senate,,REP,Write-ins,0,,,
Linn,51,U.S. Senate,,REP,Write-ins,0,,,
Linn,52,U.S. Senate,,REP,Write-ins,0,,,
Linn,53,U.S. Senate,,REP,Write-ins,0,,,
Linn,54,U.S. Senate,,REP,Write-ins,0,,,
Linn,55,U.S. Senate,,REP,Write-ins,1,,,
Linn,56,U.S. Senate,,REP,Write-ins,1,,,
Linn,57,U.S. Senate,,REP,Write-ins,0,,,
Linn,58,U.S. Senate,,REP,Write-ins,0,,,
Linn,59,U.S. Senate,,REP,Write-ins,0,,,
Linn,60,U.S. Senate,,REP,Write-ins,0,,,
Linn,61,U.S. Senate,,REP,Write-ins,0,,,
Linn,62,U.S. Senate,,REP,Write-ins,1,,,
Linn,63,U.S. Senate,,REP,Write-ins,1,,,
Linn,65,U.S. Senate,,REP,Write-ins,0,,,
Linn,66,U.S. Senate,,REP,Write-ins,0,,,
Linn,67,U.S. Senate,,REP,Write-ins,0,,,
Linn,68,U.S. Senate,,REP,Write-ins,0,,,
Linn,70,U.S. Senate,,REP,Write-ins,0,,,
Linn,71,U.S. Senate,,REP,Write-ins,0,,,
Linn,73,U.S. Senate,,REP,Write-ins,1,,,
Linn,74,U.S. Senate,,REP,Write-ins,0,,,
Linn,75,U.S. Senate,,REP,Write-ins,0,,,
Linn,76,U.S. Senate,,REP,Write-ins,1,,,
Linn,77,U.S. Senate,,REP,Write-ins,0,,,
Linn,78,U.S. Senate,,REP,Write-ins,0,,,
Linn,79,U.S. Senate,,REP,Write-ins,0,,,
Linn,80,U.S. Senate,,REP,Write-ins,0,,,
Linn,82,U.S. Senate,,REP,Write-ins,0,,,
Linn,83,U.S. Senate,,REP,Write-ins,0,,,
Linn,84,U.S. Senate,,REP,Write-ins,0,,,
Linn,86,U.S. Senate,,REP,Write-ins,2,,,
Linn,87,U.S. Senate,,REP,Write-ins,1,,,
Linn,88,U.S. Senate,,REP,Write-ins,0,,,
Linn,89,U.S. Senate,,REP,Write-ins,0,,,
Linn,91,U.S. Senate,,REP,Write-ins,0,,,
Linn,92,U.S. Senate,,REP,Write-ins,1,,,
Linn,93,U.S. Senate,,REP,Write-ins,0,,,
Linn,94,U.S. Senate,,REP,Write-ins,1,,,
Linn,95,U.S. Senate,,REP,Write-ins,1,,,
Linn,96,U.S. Senate,,REP,Write-ins,1,,,
Linn,97,U.S. Senate,,REP,Write-ins,0,,,
Linn,99,U.S. Senate,,REP,Write-ins,0,,,
Linn,100,U.S. Senate,,REP,Write-ins,2,,,
Linn,101,U.S. Senate,,REP,Write-ins,1,,,
Linn,102,U.S. Senate,,REP,Write-ins,1,,,
Linn,103,U.S. Senate,,REP,Write-ins,0,,,
Linn,104,U.S. Senate,,REP,Write-ins,0,,,
Linn,105,U.S. Senate,,REP,Write-ins,0,,,
Linn,106,U.S. Senate,,REP,Write-ins,1,,,
Linn,107,U.S. Senate,,REP,Write-ins,2,,,
Linn,108,U.S. Senate,,REP,Write-ins,1,,,
Linn,1,U.S. Senate,,REP,Over Votes,1,,,
Linn,3,U.S. Senate,,REP,Over Votes,0,,,
Linn,5,U.S. Senate,,REP,Over Votes,0,,,
Linn,8,U.S. Senate,,REP,Over Votes,0,,,
Linn,11,U.S. Senate,,REP,Over Votes,0,,,
Linn,14,U.S. Senate,,REP,Over Votes,0,,,
Linn,15,U.S. Senate,,REP,Over Votes,0,,,
Linn,16,U.S. Senate,,REP,Over Votes,0,,,
Linn,18,U.S. Senate,,REP,Over Votes,0,,,
Linn,19,U.S. Senate,,REP,Over Votes,0,,,
Linn,20,U.S. Senate,,REP,Over Votes,0,,,
Linn,21,U.S. Senate,,REP,Over Votes,0,,,
Linn,22,U.S. Senate,,REP,Over Votes,0,,,
Linn,23,U.S. Senate,,REP,Over Votes,0,,,
Linn,25,U.S. Senate,,REP,Over Votes,0,,,
Linn,26,U.S. Senate,,REP,Over Votes,0,,,
Linn,27,U.S. Senate,,REP,Over Votes,0,,,
Linn,28,U.S. Senate,,REP,Over Votes,0,,,
Linn,29,U.S. Senate,,REP,Over Votes,0,,,
Linn,30,U.S. Senate,,REP,Over Votes,0,,,
Linn,31,U.S. Senate,,REP,Over Votes,0,,,
Linn,32,U.S. Senate,,REP,Over Votes,0,,,
Linn,33,U.S. Senate,,REP,Over Votes,0,,,
Linn,34,U.S. Senate,,REP,Over Votes,0,,,
Linn,35,U.S. Senate,,REP,Over Votes,0,,,
Linn,36,U.S. Senate,,REP,Over Votes,0,,,
Linn,37,U.S. Senate,,REP,Over Votes,0,,,
Linn,38,U.S. Senate,,REP,Over Votes,0,,,
Linn,39,U.S. Senate,,REP,Over Votes,0,,,
Linn,41,U.S. Senate,,REP,Over Votes,0,,,
Linn,42,U.S. Senate,,REP,Over Votes,0,,,
Linn,43,U.S. Senate,,REP,Over Votes,0,,,
Linn,44,U.S. Senate,,REP,Over Votes,0,,,
Linn,45,U.S. Senate,,REP,Over Votes,0,,,
Linn,46,U.S. Senate,,REP,Over Votes,0,,,
Linn,47,U.S. Senate,,REP,Over Votes,0,,,
Linn,48,U.S. Senate,,REP,Over Votes,1,,,
Linn,49,U.S. Senate,,REP,Over Votes,0,,,
Linn,50,U.S. Senate,,REP,Over Votes,0,,,
Linn,51,U.S. Senate,,REP,Over Votes,0,,,
Linn,52,U.S. Senate,,REP,Over Votes,0,,,
Linn,53,U.S. Senate,,REP,Over Votes,0,,,
Linn,54,U.S. Senate,,REP,Over Votes,0,,,
Linn,55,U.S. Senate,,REP,Over Votes,0,,,
Linn,56,U.S. Senate,,REP,Over Votes,0,,,
Linn,57,U.S. Senate,,REP,Over Votes,0,,,
Linn,58,U.S. Senate,,REP,Over Votes,0,,,
Linn,59,U.S. Senate,,REP,Over Votes,0,,,
Linn,60,U.S. Senate,,REP,Over Votes,0,,,
Linn,61,U.S. Senate,,REP,Over Votes,0,,,
Linn,62,U.S. Senate,,REP,Over Votes,0,,,
Linn,63,U.S. Senate,,REP,Over Votes,0,,,
Linn,65,U.S. Senate,,REP,Over Votes,0,,,
Linn,66,U.S. Senate,,REP,Over Votes,0,,,
Linn,67,U.S. Senate,,REP,Over Votes,0,,,
Linn,68,U.S. Senate,,REP,Over Votes,0,,,
Linn,70,U.S. Senate,,REP,Over Votes,0,,,
Linn,71,U.S. Senate,,REP,Over Votes,0,,,
Linn,73,U.S. Senate,,REP,Over Votes,0,,,
Linn,74,U.S. Senate,,REP,Over Votes,0,,,
Linn,75,U.S. Senate,,REP,Over Votes,0,,,
Linn,76,U.S. Senate,,REP,Over Votes,0,,,
Linn,77,U.S. Senate,,REP,Over Votes,0,,,
Linn,78,U.S. Senate,,REP,Over Votes,0,,,
Linn,79,U.S. Senate,,REP,Over Votes,0,,,
Linn,80,U.S. Senate,,REP,Over Votes,1,,,
Linn,82,U.S. Senate,,REP,Over Votes,0,,,
Linn,83,U.S. Senate,,REP,Over Votes,0,,,
Linn,84,U.S. Senate,,REP,Over Votes,0,,,
Linn,86,U.S. Senate,,REP,Over Votes,0,,,
Linn,87,U.S. Senate,,REP,Over Votes,0,,,
Linn,88,U.S. Senate,,REP,Over Votes,0,,,
Linn,89,U.S. Senate,,REP,Over Votes,0,,,
Linn,91,U.S. Senate,,REP,Over Votes,0,,,
Linn,92,U.S. Senate,,REP,Over Votes,0,,,
Linn,93,U.S. Senate,,REP,Over Votes,0,,,
Linn,94,U.S. Senate,,REP,Over Votes,0,,,
Linn,95,U.S. Senate,,REP,Over Votes,0,,,
Linn,96,U.S. Senate,,REP,Over Votes,1,,,
Linn,97,U.S. Senate,,REP,Over Votes,1,,,
Linn,99,U.S. Senate,,REP,Over Votes,0,,,
Linn,100,U.S. Senate,,REP,Over Votes,0,,,
Linn,101,U.S. Senate,,REP,Over Votes,0,,,
Linn,102,U.S. Senate,,REP,Over Votes,1,,,
Linn,103,U.S. Senate,,REP,Over Votes,0,,,
Linn,104,U.S. Senate,,REP,Over Votes,0,,,
Linn,105,U.S. Senate,,REP,Over Votes,0,,,
Linn,106,U.S. Senate,,REP,Over Votes,0,,,
Linn,107,U.S. Senate,,REP,Over Votes,0,,,
Linn,108,U.S. Senate,,REP,Over Votes,0,,,
Linn,1,U.S. Senate,,REP,Under Votes,2,,,
Linn,3,U.S. Senate,,REP,Under Votes,3,,,
Linn,5,U.S. Senate,,REP,Under Votes,7,,,
Linn,8,U.S. Senate,,REP,Under Votes,9,,,
Linn,11,U.S. Senate,,REP,Under Votes,3,,,
Linn,14,U.S. Senate,,REP,Under Votes,0,,,
Linn,15,U.S. Senate,,REP,Under Votes,0,,,
Linn,16,U.S. Senate,,REP,Under Votes,9,,,
Linn,18,U.S. Senate,,REP,Under Votes,12,,,
Linn,19,U.S. Senate,,REP,Under Votes,12,,,
Linn,20,U.S. Senate,,REP,Under Votes,7,,,
Linn,21,U.S. Senate,,REP,Under Votes,4,,,
Linn,22,U.S. Senate,,REP,Under Votes,1,,,
Linn,23,U.S. Senate,,REP,Under Votes,15,,,
Linn,25,U.S. Senate,,REP,Under Votes,5,,,
Linn,26,U.S. Senate,,REP,Under Votes,7,,,
Linn,27,U.S. Senate,,REP,Under Votes,10,,,
Linn,28,U.S. Senate,,REP,Under Votes,4,,,
Linn,29,U.S. Senate,,REP,Under Votes,37,,,
Linn,30,U.S. Senate,,REP,Under Votes,4,,,
Linn,31,U.S. Senate,,REP,Under Votes,4,,,
Linn,32,U.S. Senate,,REP,Under Votes,16,,,
Linn,33,U.S. Senate,,REP,Under Votes,0,,,
Linn,34,U.S. Senate,,REP,Under Votes,2,,,
Linn,35,U.S. Senate,,REP,Under Votes,9,,,
Linn,36,U.S. Senate,,REP,Under Votes,10,,,
Linn,37,U.S. Senate,,REP,Under Votes,7,,,
Linn,38,U.S. Senate,,REP,Under Votes,4,,,
Linn,39,U.S. Senate,,REP,Under Votes,2,,,
Linn,41,U.S. Senate,,REP,Under Votes,3,,,
Linn,42,U.S. Senate,,REP,Under Votes,10,,,
Linn,43,U.S. Senate,,REP,Under Votes,3,,,
Linn,44,U.S. Senate,,REP,Under Votes,12,,,
Linn,45,U.S. Senate,,REP,Under Votes,3,,,
Linn,46,U.S. Senate,,REP,Under Votes,13,,,
Linn,47,U.S. Senate,,REP,Under Votes,1,,,
Linn,48,U.S. Senate,,REP,Under Votes,15,,,
Linn,49,U.S. Senate,,REP,Under Votes,0,,,
Linn,50,U.S. Senate,,REP,Under Votes,10,,,
Linn,51,U.S. Senate,,REP,Under Votes,2,,,
Linn,52,U.S. Senate,,REP,Under Votes,7,,,
Linn,53,U.S. Senate,,REP,Under Votes,12,,,
Linn,54,U.S. Senate,,REP,Under Votes,0,,,
Linn,55,U.S. Senate,,REP,Under Votes,5,,,
Linn,56,U.S. Senate,,REP,Under Votes,5,,,
Linn,57,U.S. Senate,,REP,Under Votes,0,,,
Linn,58,U.S. Senate,,REP,Under Votes,0,,,
Linn,59,U.S. Senate,,REP,Under Votes,8,,,
Linn,60,U.S. Senate,,REP,Under Votes,9,,,
Linn,61,U.S. Senate,,REP,Under Votes,4,,,
Linn,62,U.S. Senate,,REP,Under Votes,5,,,
Linn,63,U.S. Senate,,REP,Under Votes,17,,,
Linn,65,U.S. Senate,,REP,Under Votes,0,,,
Linn,66,U.S. Senate,,REP,Under Votes,4,,,
Linn,67,U.S. Senate,,REP,Under Votes,8,,,
Linn,68,U.S. Senate,,REP,Under Votes,3,,,
Linn,70,U.S. Senate,,REP,Under Votes,10,,,
Linn,71,U.S. Senate,,REP,Under Votes,2,,,
Linn,73,U.S. Senate,,REP,Under Votes,10,,,
Linn,74,U.S. Senate,,REP,Under Votes,3,,,
Linn,75,U.S. Senate,,REP,Under Votes,5,,,
Linn,76,U.S. Senate,,REP,Under Votes,13,,,
Linn,77,U.S. Senate,,REP,Under Votes,8,,,
Linn,78,U.S. Senate,,REP,Under Votes,3,,,
Linn,79,U.S. Senate,,REP,Under Votes,11,,,
Linn,80,U.S. Senate,,REP,Under Votes,11,,,
Linn,82,U.S. Senate,,REP,Under Votes,8,,,
Linn,83,U.S. Senate,,REP,Under Votes,0,,,
Linn,84,U.S. Senate,,REP,Under Votes,3,,,
Linn,86,U.S. Senate,,REP,Under Votes,6,,,
Linn,87,U.S. Senate,,REP,Under Votes,1,,,
Linn,88,U.S. Senate,,REP,Under Votes,5,,,
Linn,89,U.S. Senate,,REP,Under Votes,10,,,
Linn,91,U.S. Senate,,REP,Under Votes,6,,,
Linn,92,U.S. Senate,,REP,Under Votes,9,,,
Linn,93,U.S. Senate,,REP,Under Votes,13,,,
Linn,94,U.S. Senate,,REP,Under Votes,5,,,
Linn,95,U.S. Senate,,REP,Under Votes,9,,,
Linn,96,U.S. Senate,,REP,Under Votes,15,,,
Linn,97,U.S. Senate,,REP,Under Votes,15,,,
Linn,99,U.S. Senate,,REP,Under Votes,3,,,
Linn,100,U.S. Senate,,REP,Under Votes,12,,,
Linn,101,U.S. Senate,,REP,Under Votes,6,,,
Linn,102,U.S. Senate,,REP,Under Votes,13,,,
Linn,103,U.S. Senate,,REP,Under Votes,2,,,
Linn,104,U.S. Senate,,REP,Under Votes,4,,,
Linn,105,U.S. Senate,,REP,Under Votes,5,,,
Linn,106,U.S. Senate,,REP,Under Votes,5,,,
Linn,107,U.S. Senate,,REP,Under Votes,18,,,
Linn,108,U.S. Senate,,REP,Under Votes,10,,,
Linn,1,U.S. House,4,REP,Art Robinson,52,3,0,17
Linn,3,U.S. House,4,REP,Art Robinson,41,0,0,16
Linn,5,U.S. House,4,REP,Art Robinson,54,2,0,18
Linn,8,U.S. House,4,REP,Art Robinson,66,5,0,28
Linn,11,U.S. House,4,REP,Art Robinson,37,2,0,13
Linn,14,U.S. House,4,REP,Art Robinson,45,2,0,11
Linn,15,U.S. House,4,REP,Art Robinson,23,0,0,7
Linn,16,U.S. House,4,REP,Art Robinson,70,0,0,31
Linn,18,U.S. House,4,REP,Art Robinson,259,1,0,72
Linn,19,U.S. House,4,REP,Art Robinson,115,3,0,36
Linn,20,U.S. House,4,REP,Art Robinson,75,2,0,27
Linn,21,U.S. House,4,REP,Art Robinson,61,0,0,15
Linn,22,U.S. House,4,REP,Art Robinson,11,0,0,4
Linn,23,U.S. House,4,REP,Art Robinson,127,1,0,34
Linn,25,U.S. House,4,REP,Art Robinson,77,0,0,24
Linn,26,U.S. House,4,REP,Art Robinson,36,0,0,10
Linn,27,U.S. House,4,REP,Art Robinson,80,3,0,36
Linn,28,U.S. House,4,REP,Art Robinson,34,0,0,11
Linn,29,U.S. House,4,REP,Art Robinson,232,6,0,78
Linn,30,U.S. House,4,REP,Art Robinson,42,1,0,6
Linn,31,U.S. House,4,REP,Art Robinson,85,2,0,19
Linn,32,U.S. House,4,REP,Art Robinson,103,1,0,53
Linn,33,U.S. House,4,REP,Art Robinson,7,0,0,2
Linn,34,U.S. House,4,REP,Art Robinson,57,0,0,12
Linn,35,U.S. House,4,REP,Art Robinson,172,3,0,33
Linn,36,U.S. House,4,REP,Art Robinson,112,2,0,39
Linn,37,U.S. House,4,REP,Art Robinson,80,0,0,22
Linn,38,U.S. House,4,REP,Art Robinson,71,2,0,19
Linn,39,U.S. House,4,REP,Art Robinson,59,1,0,10
Linn,41,U.S. House,4,REP,Art Robinson,46,0,0,16
Linn,42,U.S. House,4,REP,Art Robinson,86,0,0,31
Linn,43,U.S. House,4,REP,Art Robinson,63,1,0,21
Linn,44,U.S. House,4,REP,Art Robinson,99,3,0,33
Linn,45,U.S. House,4,REP,Art Robinson,104,0,0,18
Linn,46,U.S. House,4,REP,Art Robinson,148,1,0,31
Linn,47,U.S. House,4,REP,Art Robinson,34,0,0,5
Linn,48,U.S. House,4,REP,Art Robinson,143,2,0,53
Linn,49,U.S. House,4,REP,Art Robinson,0,0,0,0
Linn,50,U.S. House,4,REP,Art Robinson,68,2,0,23
Linn,51,U.S. House,4,REP,Art Robinson,37,0,0,14
Linn,52,U.S. House,4,REP,Art Robinson,45,0,0,15
Linn,53,U.S. House,4,REP,Art Robinson,135,3,0,38
Linn,54,U.S. House,4,REP,Art Robinson,62,0,0,17
Linn,55,U.S. House,4,REP,Art Robinson,97,3,0,19
Linn,56,U.S. House,4,REP,Art Robinson,101,0,0,29
Linn,57,U.S. House,4,REP,Art Robinson,9,0,0,2
Linn,58,U.S. House,4,REP,Art Robinson,8,0,0,3
Linn,59,U.S. House,4,REP,Art Robinson,,,0,
Linn,60,U.S. House,4,REP,Art Robinson,,,0,
Linn,61,U.S. House,4,REP,Art Robinson,,,0,
Linn,62,U.S. House,4,REP,Art Robinson,,,0,
Linn,63,U.S. House,4,REP,Art Robinson,,,0,
Linn,65,U.S. House,4,REP,Art Robinson,,,0,
Linn,66,U.S. House,4,REP,Art Robinson,,,0,
Linn,67,U.S. House,4,REP,Art Robinson,,,0,
Linn,68,U.S. House,4,REP,Art Robinson,,,0,
Linn,70,U.S. House,4,REP,Art Robinson,,,0,
Linn,71,U.S. House,4,REP,Art Robinson,,,0,
Linn,73,U.S. House,4,REP,Art Robinson,,,0,
Linn,74,U.S. House,4,REP,Art Robinson,,,0,
Linn,75,U.S. House,4,REP,Art Robinson,,,0,
Linn,76,U.S. House,4,REP,Art Robinson,,,0,
Linn,77,U.S. House,4,REP,Art Robinson,,,0,
Linn,78,U.S. House,4,REP,Art Robinson,,,0,
Linn,79,U.S. House,4,REP,Art Robinson,,,0,
Linn,80,U.S. House,4,REP,Art Robinson,,,0,
Linn,82,U.S. House,4,REP,Art Robinson,,,0,
Linn,83,U.S. House,4,REP,Art Robinson,,,0,
Linn,84,U.S. House,4,REP,Art Robinson,,,0,
Linn,86,U.S. House,4,REP,Art Robinson,,,0,
Linn,87,U.S. House,4,REP,Art Robinson,,,0,
Linn,88,U.S. House,4,REP,Art Robinson,,,0,
Linn,89,U.S. House,4,REP,Art Robinson,,,0,
Linn,91,U.S. House,4,REP,Art Robinson,,,0,
Linn,92,U.S. House,4,REP,Art Robinson,,,0,
Linn,93,U.S. House,4,REP,Art Robinson,,,0,
Linn,94,U.S. House,4,REP,Art Robinson,,,0,
Linn,95,U.S. House,4,REP,Art Robinson,,,0,
Linn,96,U.S. House,4,REP,Art Robinson,,,0,
Linn,97,U.S. House,4,REP,Art Robinson,,,0,
Linn,99,U.S. House,4,REP,Art Robinson,,,0,
Linn,100,U.S. House,4,REP,Art Robinson,,,0,
Linn,101,U.S. House,4,REP,Art Robinson,,,0,
Linn,102,U.S. House,4,REP,Art Robinson,,,0,
Linn,103,U.S. House,4,REP,Art Robinson,,,0,
Linn,104,U.S. House,4,REP,Art Robinson,,,0,
Linn,105,U.S. House,4,REP,Art Robinson,,,0,
Linn,106,U.S. House,4,REP,Art Robinson,,,0,
Linn,107,U.S. House,4,REP,Art Robinson,,,0,
Linn,108,U.S. House,4,REP,Art Robinson,,,0,
Linn,1,U.S. House,4,REP,Write-ins,,,,
Linn,3,U.S. House,4,REP,Write-ins,,,,
Linn,5,U.S. House,4,REP,Write-ins,,,,
Linn,8,U.S. House,4,REP,Write-ins,,,,
Linn,11,U.S. House,4,REP,Write-ins,,,,
Linn,14,U.S. House,4,REP,Write-ins,,,,
Linn,15,U.S. House,4,REP,Write-ins,,,,
Linn,16,U.S. House,4,REP,Write-ins,,,,
Linn,18,U.S. House,4,REP,Write-ins,,,,
Linn,19,U.S. House,4,REP,Write-ins,,,,
Linn,20,U.S. House,4,REP,Write-ins,,,,
Linn,21,U.S. House,4,REP,Write-ins,,,,
Linn,22,U.S. House,4,REP,Write-ins,,,,
Linn,23,U.S. House,4,REP,Write-ins,,,,
Linn,25,U.S. House,4,REP,Write-ins,,,,
Linn,26,U.S. House,4,REP,Write-ins,,,,
Linn,27,U.S. House,4,REP,Write-ins,,,,
Linn,28,U.S. House,4,REP,Write-ins,,,,
Linn,29,U.S. House,4,REP,Write-ins,,,,
Linn,30,U.S. House,4,REP,Write-ins,,,,
Linn,31,U.S. House,4,REP,Write-ins,,,,
Linn,32,U.S. House,4,REP,Write-ins,,,,
Linn,33,U.S. House,4,REP,Write-ins,,,,
Linn,34,U.S. House,4,REP,Write-ins,,,,
Linn,35,U.S. House,4,REP,Write-ins,,,,
Linn,36,U.S. House,4,REP,Write-ins,,,,
Linn,37,U.S. House,4,REP,Write-ins,,,,
Linn,38,U.S. House,4,REP,Write-ins,,,,
Linn,39,U.S. House,4,REP,Write-ins,,,,
Linn,41,U.S. House,4,REP,Write-ins,,,,
Linn,42,U.S. House,4,REP,Write-ins,,,,
Linn,43,U.S. House,4,REP,Write-ins,,,,
Linn,44,U.S. House,4,REP,Write-ins,,,,
Linn,45,U.S. House,4,REP,Write-ins,,,,
Linn,46,U.S. House,4,REP,Write-ins,,,,
Linn,47,U.S. House,4,REP,Write-ins,,,,
Linn,48,U.S. House,4,REP,Write-ins,,,,
Linn,49,U.S. House,4,REP,Write-ins,,,,
Linn,50,U.S. House,4,REP,Write-ins,,,,
Linn,51,U.S. House,4,REP,Write-ins,,,,
Linn,52,U.S. House,4,REP,Write-ins,,,,
Linn,53,U.S. House,4,REP,Write-ins,,,,
Linn,54,U.S. House,4,REP,Write-ins,,,,
Linn,55,U.S. House,4,REP,Write-ins,,,,
Linn,56,U.S. House,4,REP,Write-ins,,,,
Linn,57,U.S. House,4,REP,Write-ins,,,,
Linn,58,U.S. House,4,REP,Write-ins,,,,
Linn,59,U.S. House,4,REP,Write-ins,,,,
Linn,60,U.S. House,4,REP,Write-ins,,,,
Linn,61,U.S. House,4,REP,Write-ins,,,,
Linn,62,U.S. House,4,REP,Write-ins,,,,
Linn,63,U.S. House,4,REP,Write-ins,,,,
Linn,65,U.S. House,4,REP,Write-ins,,,,
Linn,66,U.S. House,4,REP,Write-ins,,,,
Linn,67,U.S. House,4,REP,Write-ins,,,,
Linn,68,U.S. House,4,REP,Write-ins,,,,
Linn,70,U.S. House,4,REP,Write-ins,,,,
Linn,71,U.S. House,4,REP,Write-ins,,,,
Linn,73,U.S. House,4,REP,Write-ins,,,,
Linn,74,U.S. House,4,REP,Write-ins,,,,
Linn,75,U.S. House,4,REP,Write-ins,,,,
Linn,76,U.S. House,4,REP,Write-ins,,,,
Linn,77,U.S. House,4,REP,Write-ins,,,,
Linn,78,U.S. House,4,REP,Write-ins,,,,
Linn,79,U.S. House,4,REP,Write-ins,,,,
Linn,80,U.S. House,4,REP,Write-ins,,,,
Linn,82,U.S. House,4,REP,Write-ins,,,,
Linn,83,U.S. House,4,REP,Write-ins,,,,
Linn,84,U.S. House,4,REP,Write-ins,,,,
Linn,86,U.S. House,4,REP,Write-ins,,,,
Linn,87,U.S. House,4,REP,Write-ins,,,,
Linn,88,U.S. House,4,REP,Write-ins,,,,
Linn,89,U.S. House,4,REP,Write-ins,,,,
Linn,91,U.S. House,4,REP,Write-ins,,,,
Linn,92,U.S. House,4,REP,Write-ins,,,,
Linn,93,U.S. House,4,REP,Write-ins,,,,
Linn,94,U.S. House,4,REP,Write-ins,,,,
Linn,95,U.S. House,4,REP,Write-ins,,,,
Linn,96,U.S. House,4,REP,Write-ins,,,,
Linn,97,U.S. House,4,REP,Write-ins,,,,
Linn,99,U.S. House,4,REP,Write-ins,,,,
Linn,100,U.S. House,4,REP,Write-ins,,,,
Linn,101,U.S. House,4,REP,Write-ins,,,,
Linn,102,U.S. House,4,REP,Write-ins,,,,
Linn,103,U.S. House,4,REP,Write-ins,,,,
Linn,104,U.S. House,4,REP,Write-ins,,,,
Linn,105,U.S. House,4,REP,Write-ins,,,,
Linn,106,U.S. House,4,REP,Write-ins,,,,
Linn,107,U.S. House,4,REP,Write-ins,,,,
Linn,108,U.S. House,4,REP,Write-ins,,,,
Linn,1,U.S. House,4,REP,Over Votes,,,,
Linn,3,U.S. House,4,REP,Over Votes,,,,
Linn,5,U.S. House,4,REP,Over Votes,,,,
Linn,8,U.S. House,4,REP,Over Votes,,,,
Linn,11,U.S. House,4,REP,Over Votes,,,,
Linn,14,U.S. House,4,REP,Over Votes,,,,
Linn,15,U.S. House,4,REP,Over Votes,,,,
Linn,16,U.S. House,4,REP,Over Votes,,,,
Linn,18,U.S. House,4,REP,Over Votes,,,,
Linn,19,U.S. House,4,REP,Over Votes,,,,
Linn,20,U.S. House,4,REP,Over Votes,,,,
Linn,21,U.S. House,4,REP,Over Votes,,,,
Linn,22,U.S. House,4,REP,Over Votes,,,,
Linn,23,U.S. House,4,REP,Over Votes,,,,
Linn,25,U.S. House,4,REP,Over Votes,,,,
Linn,26,U.S. House,4,REP,Over Votes,,,,
Linn,27,U.S. House,4,REP,Over Votes,,,,
Linn,28,U.S. House,4,REP,Over Votes,,,,
Linn,29,U.S. House,4,REP,Over Votes,,,,
Linn,30,U.S. House,4,REP,Over Votes,,,,
Linn,31,U.S. House,4,REP,Over Votes,,,,
Linn,32,U.S. House,4,REP,Over Votes,,,,
Linn,33,U.S. House,4,REP,Over Votes,,,,
Linn,34,U.S. House,4,REP,Over Votes,,,,
Linn,35,U.S. House,4,REP,Over Votes,,,,
Linn,36,U.S. House,4,REP,Over Votes,,,,
Linn,37,U.S. House,4,REP,Over Votes,,,,
Linn,38,U.S. House,4,REP,Over Votes,,,,
Linn,39,U.S. House,4,REP,Over Votes,,,,
Linn,41,U.S. House,4,REP,Over Votes,,,,
Linn,42,U.S. House,4,REP,Over Votes,,,,
Linn,43,U.S. House,4,REP,Over Votes,,,,
Linn,44,U.S. House,4,REP,Over Votes,,,,
Linn,45,U.S. House,4,REP,Over Votes,,,,
Linn,46,U.S. House,4,REP,Over Votes,,,,
Linn,47,U.S. House,4,REP,Over Votes,,,,
Linn,48,U.S. House,4,REP,Over Votes,,,,
Linn,49,U.S. House,4,REP,Over Votes,,,,
Linn,50,U.S. House,4,REP,Over Votes,,,,
Linn,51,U.S. House,4,REP,Over Votes,,,,
Linn,52,U.S. House,4,REP,Over Votes,,,,
Linn,53,U.S. House,4,REP,Over Votes,,,,
Linn,54,U.S. House,4,REP,Over Votes,,,,
Linn,55,U.S. House,4,REP,Over Votes,,,,
Linn,56,U.S. House,4,REP,Over Votes,,,,
Linn,57,U.S. House,4,REP,Over Votes,,,,
Linn,58,U.S. House,4,REP,Over Votes,,,,
Linn,59,U.S. House,4,REP,Over Votes,,,,
Linn,60,U.S. House,4,REP,Over Votes,,,,
Linn,61,U.S. House,4,REP,Over Votes,,,,
Linn,62,U.S. House,4,REP,Over Votes,,,,
Linn,63,U.S. House,4,REP,Over Votes,,,,
Linn,65,U.S. House,4,REP,Over Votes,,,,
Linn,66,U.S. House,4,REP,Over Votes,,,,
Linn,67,U.S. House,4,REP,Over Votes,,,,
Linn,68,U.S. House,4,REP,Over Votes,,,,
Linn,70,U.S. House,4,REP,Over Votes,,,,
Linn,71,U.S. House,4,REP,Over Votes,,,,
Linn,73,U.S. House,4,REP,Over Votes,,,,
Linn,74,U.S. House,4,REP,Over Votes,,,,
Linn,75,U.S. House,4,REP,Over Votes,,,,
