county,precinct,office,party,district,candidate,votes
Benton,Precinct 085,U.S. House,D,5,Under Votes,6
Benton,Precinct 085,U.S. House,D,5,Over Votes,0
Benton,Precinct 086,U.S. House,D,5,Darlene Hooley,101
Benton,Precinct 086,U.S. House,D,5,Write-in,0
Benton,Precinct 086,U.S. House,D,5,Under Votes,24
Benton,Precinct 086,U.S. House,D,5,Over Votes,0
Benton,Precinct 087,U.S. House,D,5,Darlene Hooley,160
Benton,Precinct 087,U.S. House,D,5,Write-in,3
Benton,Precinct 087,U.S. House,D,5,Under Votes,34
Benton,Precinct 087,U.S. House,D,5,Over Votes,0
Benton,Precinct 088,U.S. House,D,5,Darlene Hooley,115
Benton,Precinct 088,U.S. House,D,5,Write-in,0
Benton,Precinct 088,U.S. House,D,5,Under Votes,33
Benton,Precinct 088,U.S. House,D,5,Over Votes,0
Benton,Precinct 089,U.S. House,D,5,Darlene Hooley,88
Benton,Precinct 089,U.S. House,D,5,Write-in,1
Benton,Precinct 089,U.S. House,D,5,Under Votes,13
Benton,Precinct 089,U.S. House,D,5,Over Votes,0
Benton,Precinct 091,U.S. House,D,5,Darlene Hooley,3
Benton,Precinct 091,U.S. House,D,5,Write-in,0
Benton,Precinct 091,U.S. House,D,5,Under Votes,4
Benton,Precinct 091,U.S. House,D,5,Over Votes,0
Benton,Precinct 092,U.S. House,D,5,Darlene Hooley,241
Benton,Precinct 092,U.S. House,D,5,Write-in,3
Benton,Precinct 092,U.S. House,D,5,Under Votes,43
Benton,Precinct 092,U.S. House,D,5,Over Votes,0
Benton,Precinct 093,U.S. House,D,5,Darlene Hooley,53
Benton,Precinct 093,U.S. House,D,5,Write-in,2
Benton,Precinct 093,U.S. House,D,5,Under Votes,10
Benton,Precinct 093,U.S. House,D,5,Over Votes,0
Benton,Precinct 094,U.S. House,D,5,Darlene Hooley,243
Benton,Precinct 094,U.S. House,D,5,Write-in,1
Benton,Precinct 094,U.S. House,D,5,Under Votes,58
Benton,Precinct 094,U.S. House,D,5,Over Votes,0
Benton,Precinct 095,U.S. House,D,5,Darlene Hooley,0
Benton,Precinct 095,U.S. House,D,5,Write-in,0
Benton,Precinct 095,U.S. House,D,5,Under Votes,0
Benton,Precinct 095,U.S. House,D,5,Over Votes,0
Benton,Precinct 096,U.S. House,D,5,Darlene Hooley,146
Benton,Precinct 096,U.S. House,D,5,Write-in,0
Benton,Precinct 096,U.S. House,D,5,Under Votes,32
Benton,Precinct 096,U.S. House,D,5,Over Votes,0
Benton,Precinct 097,U.S. House,D,5,Darlene Hooley,156
Benton,Precinct 097,U.S. House,D,5,Write-in,0
Benton,Precinct 097,U.S. House,D,5,Under Votes,35
Benton,Precinct 097,U.S. House,D,5,Over Votes,0
Benton,Precinct 098,U.S. House,D,5,Darlene Hooley,87
Benton,Precinct 098,U.S. House,D,5,Write-in,0
Benton,Precinct 098,U.S. House,D,5,Under Votes,11
Benton,Precinct 098,U.S. House,D,5,Over Votes,0
Benton,Precinct 099,U.S. House,D,5,Darlene Hooley,101
Benton,Precinct 099,U.S. House,D,5,Write-in,2
Benton,Precinct 099,U.S. House,D,5,Under Votes,31
Benton,Precinct 099,U.S. House,D,5,Over Votes,0
Benton,Precinct 100,U.S. House,D,5,Darlene Hooley,113
Benton,Precinct 100,U.S. House,D,5,Write-in,5
Benton,Precinct 100,U.S. House,D,5,Under Votes,22
Benton,Precinct 100,U.S. House,D,5,Over Votes,0
Benton,Precinct 101,U.S. House,D,5,Darlene Hooley,133
Benton,Precinct 101,U.S. House,D,5,Write-in,2
Benton,Precinct 101,U.S. House,D,5,Under Votes,39
Benton,Precinct 101,U.S. House,D,5,Over Votes,0
Benton,Precinct 102,U.S. House,D,5,Darlene Hooley,0
Benton,Precinct 102,U.S. House,D,5,Write-in,0
Benton,Precinct 102,U.S. House,D,5,Under Votes,0
Benton,Precinct 102,U.S. House,D,5,Over Votes,0
Benton,Precinct 103,U.S. House,D,5,Darlene Hooley,12
Benton,Precinct 103,U.S. House,D,5,Write-in,0
Benton,Precinct 103,U.S. House,D,5,Under Votes,2
Benton,Precinct 103,U.S. House,D,5,Over Votes,0
Benton,Precinct 104,U.S. House,D,5,Darlene Hooley,26
Benton,Precinct 104,U.S. House,D,5,Write-in,1
Benton,Precinct 104,U.S. House,D,5,Under Votes,4
Benton,Precinct 104,U.S. House,D,5,Over Votes,0
Benton,Precinct 105,U.S. House,D,5,Darlene Hooley,64
Benton,Precinct 105,U.S. House,D,5,Write-in,0
Benton,Precinct 105,U.S. House,D,5,Under Votes,12
Benton,Precinct 105,U.S. House,D,5,Over Votes,0
Benton,Precinct 106,U.S. House,D,5,Darlene Hooley,31
Benton,Precinct 106,U.S. House,D,5,Write-in,1
Benton,Precinct 106,U.S. House,D,5,Under Votes,6
Benton,Precinct 106,U.S. House,D,5,Over Votes,0
Benton,Precinct 107,U.S. House,D,5,Darlene Hooley,167
Benton,Precinct 107,U.S. House,D,5,Write-in,3
Benton,Precinct 107,U.S. House,D,5,Under Votes,33
Benton,Precinct 107,U.S. House,D,5,Over Votes,0
Benton,Precinct 108,U.S. House,D,5,Darlene Hooley,123
Benton,Precinct 108,U.S. House,D,5,Write-in,1
Benton,Precinct 108,U.S. House,D,5,Under Votes,22
Benton,Precinct 108,U.S. House,D,5,Over Votes,0
Benton,Precinct 109,U.S. House,D,5,Darlene Hooley,143
Benton,Precinct 109,U.S. House,D,5,Write-in,1
Benton,Precinct 109,U.S. House,D,5,Under Votes,33
Benton,Precinct 109,U.S. House,D,5,Over Votes,0
Benton,Precinct 110,U.S. House,D,5,Darlene Hooley,96
Benton,Precinct 110,U.S. House,D,5,Write-in,0
Benton,Precinct 110,U.S. House,D,5,Under Votes,16
Benton,Precinct 110,U.S. House,D,5,Over Votes,0
Benton,Precinct 111,U.S. House,D,5,Darlene Hooley,125
Benton,Precinct 111,U.S. House,D,5,Write-in,0
Benton,Precinct 111,U.S. House,D,5,Under Votes,35
Benton,Precinct 111,U.S. House,D,5,Over Votes,0
Benton,Precinct 112,U.S. House,D,5,Darlene Hooley,41
Benton,Precinct 112,U.S. House,D,5,Write-in,0
Benton,Precinct 112,U.S. House,D,5,Under Votes,7
Benton,Precinct 112,U.S. House,D,5,Over Votes,0
Benton,Precinct 113,U.S. House,D,5,Darlene Hooley,163
Benton,Precinct 113,U.S. House,D,5,Write-in,1
Benton,Precinct 113,U.S. House,D,5,Under Votes,12
Benton,Precinct 113,U.S. House,D,5,Over Votes,1
Benton,Precinct 114,U.S. House,D,5,Darlene Hooley,184
Benton,Precinct 114,U.S. House,D,5,Write-in,1
Benton,Precinct 114,U.S. House,D,5,Under Votes,26
Benton,Precinct 114,U.S. House,D,5,Over Votes,0
Benton,Precinct 115,U.S. House,D,5,Darlene Hooley,159
Benton,Precinct 115,U.S. House,D,5,Write-in,2
Benton,Precinct 115,U.S. House,D,5,Under Votes,39
Benton,Precinct 115,U.S. House,D,5,Over Votes,0
Benton,Precinct 116,U.S. House,D,5,Darlene Hooley,66
Benton,Precinct 116,U.S. House,D,5,Write-in,0
Benton,Precinct 116,U.S. House,D,5,Under Votes,14
Benton,Precinct 116,U.S. House,D,5,Over Votes,0
Benton,Precinct 117,U.S. House,D,5,Darlene Hooley,96
Benton,Precinct 117,U.S. House,D,5,Write-in,0
Benton,Precinct 117,U.S. House,D,5,Under Votes,22
Benton,Precinct 117,U.S. House,D,5,Over Votes,0
Benton,Precinct 118,U.S. House,D,5,Darlene Hooley,141
Benton,Precinct 118,U.S. House,D,5,Write-in,1
Benton,Precinct 118,U.S. House,D,5,Under Votes,33
Benton,Precinct 118,U.S. House,D,5,Over Votes,0
Benton,Precinct 119,U.S. House,D,5,Darlene Hooley,66
Benton,Precinct 119,U.S. House,D,5,Write-in,2
Benton,Precinct 119,U.S. House,D,5,Under Votes,8
Benton,Precinct 119,U.S. House,D,5,Over Votes,0
Benton,Precinct 120,U.S. House,D,5,Darlene Hooley,153
Benton,Precinct 120,U.S. House,D,5,Write-in,1
Benton,Precinct 120,U.S. House,D,5,Under Votes,26
Benton,Precinct 120,U.S. House,D,5,Over Votes,0
Benton,Precinct 121,U.S. House,D,5,Darlene Hooley,95
Benton,Precinct 121,U.S. House,D,5,Write-in,0
Benton,Precinct 121,U.S. House,D,5,Under Votes,19
Benton,Precinct 121,U.S. House,D,5,Over Votes,0
Benton,Precinct 122,U.S. House,D,5,Darlene Hooley,173
Benton,Precinct 122,U.S. House,D,5,Write-in,2
Benton,Precinct 122,U.S. House,D,5,Under Votes,34
Benton,Precinct 122,U.S. House,D,5,Over Votes,0
Benton,Precinct 123,U.S. House,D,5,Darlene Hooley,50
Benton,Precinct 123,U.S. House,D,5,Write-in,1
Benton,Precinct 123,U.S. House,D,5,Under Votes,10
Benton,Precinct 123,U.S. House,D,5,Over Votes,0
Benton,Precinct 124,U.S. House,D,5,Darlene Hooley,234
Benton,Precinct 124,U.S. House,D,5,Write-in,1
Benton,Precinct 124,U.S. House,D,5,Under Votes,45
Benton,Precinct 124,U.S. House,D,5,Over Votes,0
Benton,Precinct 125,U.S. House,D,5,Darlene Hooley,101
Benton,Precinct 125,U.S. House,D,5,Write-in,0
Benton,Precinct 125,U.S. House,D,5,Under Votes,33
Benton,Precinct 125,U.S. House,D,5,Over Votes,0
Benton,Precinct 126,U.S. House,D,5,Darlene Hooley,108
Benton,Precinct 126,U.S. House,D,5,Write-in,2
Benton,Precinct 126,U.S. House,D,5,Under Votes,20
Benton,Precinct 126,U.S. House,D,5,Over Votes,0
Benton,Precinct 127,U.S. House,D,5,Darlene Hooley,59
Benton,Precinct 127,U.S. House,D,5,Write-in,0
Benton,Precinct 127,U.S. House,D,5,Under Votes,8
Benton,Precinct 127,U.S. House,D,5,Over Votes,0
Benton,Precinct 128,U.S. House,D,5,Darlene Hooley,141
Benton,Precinct 128,U.S. House,D,5,Write-in,1
Benton,Precinct 128,U.S. House,D,5,Under Votes,39
Benton,Precinct 128,U.S. House,D,5,Over Votes,0
Benton,Precinct 134,U.S. House,D,5,Darlene Hooley,11
Benton,Precinct 134,U.S. House,D,5,Write-in,0
Benton,Precinct 134,U.S. House,D,5,Under Votes,2
Benton,Precinct 134,U.S. House,D,5,Over Votes,0
Benton,Precinct 135,U.S. House,D,5,Darlene Hooley,36
Benton,Precinct 135,U.S. House,D,5,Write-in,0
Benton,Precinct 135,U.S. House,D,5,Under Votes,8
Benton,Precinct 135,U.S. House,D,5,Over Votes,0
Benton,Precinct 136,U.S. House,D,5,Darlene Hooley,80
Benton,Precinct 136,U.S. House,D,5,Write-in,0
Benton,Precinct 136,U.S. House,D,5,Under Votes,19
Benton,Precinct 136,U.S. House,D,5,Over Votes,0
Benton,Precinct 139,U.S. House,D,5,Darlene Hooley,102
Benton,Precinct 139,U.S. House,D,5,Write-in,2
Benton,Precinct 139,U.S. House,D,5,Under Votes,29
Benton,Precinct 139,U.S. House,D,5,Over Votes,0
Benton,Precinct 142,U.S. House,D,5,Darlene Hooley,159
Benton,Precinct 142,U.S. House,D,5,Write-in,3
Benton,Precinct 142,U.S. House,D,5,Under Votes,45
Benton,Precinct 142,U.S. House,D,5,Over Votes,0
Benton,Precinct 143,U.S. House,D,5,Darlene Hooley,6
Benton,Precinct 143,U.S. House,D,5,Write-in,1
Benton,Precinct 143,U.S. House,D,5,Under Votes,2
Benton,Precinct 143,U.S. House,D,5,Over Votes,0
Benton,Precinct 144,U.S. House,D,5,Darlene Hooley,114
Benton,Precinct 144,U.S. House,D,5,Write-in,2
Benton,Precinct 144,U.S. House,D,5,Under Votes,26
Benton,Precinct 144,U.S. House,D,5,Over Votes,0
Benton,Precinct 145,U.S. House,D,5,Darlene Hooley,41
Benton,Precinct 145,U.S. House,D,5,Write-in,0
Benton,Precinct 145,U.S. House,D,5,Under Votes,11
Benton,Precinct 145,U.S. House,D,5,Over Votes,0
Benton,Precinct 146,U.S. House,D,5,Darlene Hooley,14
Benton,Precinct 146,U.S. House,D,5,Write-in,0
Benton,Precinct 146,U.S. House,D,5,Under Votes,3
Benton,Precinct 146,U.S. House,D,5,Over Votes,0
Benton,Precinct 148,U.S. House,D,5,Darlene Hooley,96
Benton,Precinct 148,U.S. House,D,5,Write-in,3
Benton,Precinct 148,U.S. House,D,5,Under Votes,25
Benton,Precinct 148,U.S. House,D,5,Over Votes,1
Benton,Precinct 153,U.S. House,D,5,Darlene Hooley,18
Benton,Precinct 153,U.S. House,D,5,Write-in,2
Benton,Precinct 153,U.S. House,D,5,Under Votes,5
Benton,Precinct 153,U.S. House,D,5,Over Votes,0
Benton,Precinct 156,U.S. House,D,5,Darlene Hooley,64
Benton,Precinct 156,U.S. House,D,5,Write-in,1
Benton,Precinct 156,U.S. House,D,5,Under Votes,15
Benton,Precinct 156,U.S. House,D,5,Over Votes,0
Benton,Precinct 157,U.S. House,D,5,Darlene Hooley,28
Benton,Precinct 157,U.S. House,D,5,Write-in,0
Benton,Precinct 157,U.S. House,D,5,Under Votes,10
Benton,Precinct 157,U.S. House,D,5,Over Votes,0
Benton,Precinct 158,U.S. House,D,5,Darlene Hooley,108
Benton,Precinct 158,U.S. House,D,5,Write-in,0
Benton,Precinct 158,U.S. House,D,5,Under Votes,25
Benton,Precinct 158,U.S. House,D,5,Over Votes,0
Benton,Precinct 160,U.S. House,D,5,Darlene Hooley,6
Benton,Precinct 160,U.S. House,D,5,Write-in,0
Benton,Precinct 160,U.S. House,D,5,Under Votes,1
Benton,Precinct 160,U.S. House,D,5,Over Votes,0
Benton,Precinct 165,U.S. House,D,5,Darlene Hooley,135
Benton,Precinct 165,U.S. House,D,5,Write-in,1
Benton,Precinct 165,U.S. House,D,5,Under Votes,38
Benton,Precinct 165,U.S. House,D,5,Over Votes,0
Benton,Precinct 166,U.S. House,D,5,Darlene Hooley,189
Benton,Precinct 166,U.S. House,D,5,Write-in,2
Benton,Precinct 166,U.S. House,D,5,Under Votes,66
Benton,Precinct 166,U.S. House,D,5,Over Votes,1
Benton,Precinct 167,U.S. House,D,5,Darlene Hooley,69
Benton,Precinct 167,U.S. House,D,5,Write-in,1
Benton,Precinct 167,U.S. House,D,5,Under Votes,18
Benton,Precinct 167,U.S. House,D,5,Over Votes,0
Benton,Precinct 168,U.S. House,D,5,Darlene Hooley,116
Benton,Precinct 168,U.S. House,D,5,Write-in,2
Benton,Precinct 168,U.S. House,D,5,Under Votes,21
Benton,Precinct 168,U.S. House,D,5,Over Votes,0
Benton,Precinct 169,U.S. House,D,5,Darlene Hooley,20
Benton,Precinct 169,U.S. House,D,5,Write-in,0
Benton,Precinct 169,U.S. House,D,5,Under Votes,6
Benton,Precinct 169,U.S. House,D,5,Over Votes,0
Benton,Precinct 082,Secretary of State,D,,Bill Bradbury,80
Benton,Precinct 082,Secretary of State,D,,Write-in,0
Benton,Precinct 082,Secretary of State,D,,Under Votes,31
Benton,Precinct 082,Secretary of State,D,,Over Votes,0
Benton,Precinct 083,Secretary of State,D,,Bill Bradbury,35
Benton,Precinct 083,Secretary of State,D,,Write-in,0
Benton,Precinct 083,Secretary of State,D,,Under Votes,14
Benton,Precinct 083,Secretary of State,D,,Over Votes,0
Benton,Precinct 084,Secretary of State,D,,Bill Bradbury,109
Benton,Precinct 084,Secretary of State,D,,Write-in,1
Benton,Precinct 084,Secretary of State,D,,Under Votes,23
Benton,Precinct 084,Secretary of State,D,,Over Votes,1
Benton,Precinct 085,Secretary of State,D,,Bill Bradbury,31
Benton,Precinct 085,Secretary of State,D,,Write-in,0
Benton,Precinct 085,Secretary of State,D,,Under Votes,7
Benton,Precinct 085,Secretary of State,D,,Over Votes,0
Benton,Precinct 086,Secretary of State,D,,Bill Bradbury,94
Benton,Precinct 086,Secretary of State,D,,Write-in,0
Benton,Precinct 086,Secretary of State,D,,Under Votes,31
Benton,Precinct 086,Secretary of State,D,,Over Votes,0
Benton,Precinct 087,Secretary of State,D,,Bill Bradbury,157
Benton,Precinct 087,Secretary of State,D,,Write-in,2
Benton,Precinct 087,Secretary of State,D,,Under Votes,38
Benton,Precinct 087,Secretary of State,D,,Over Votes,0
Benton,Precinct 088,Secretary of State,D,,Bill Bradbury,110
Benton,Precinct 088,Secretary of State,D,,Write-in,2
Benton,Precinct 088,Secretary of State,D,,Under Votes,36
Benton,Precinct 088,Secretary of State,D,,Over Votes,0
Benton,Precinct 089,Secretary of State,D,,Bill Bradbury,80
Benton,Precinct 089,Secretary of State,D,,Write-in,1
Benton,Precinct 089,Secretary of State,D,,Under Votes,21
Benton,Precinct 089,Secretary of State,D,,Over Votes,0
Benton,Precinct 091,Secretary of State,D,,Bill Bradbury,3
Benton,Precinct 091,Secretary of State,D,,Write-in,0
Benton,Precinct 091,Secretary of State,D,,Under Votes,4
Benton,Precinct 091,Secretary of State,D,,Over Votes,0
Benton,Precinct 092,Secretary of State,D,,Bill Bradbury,222
Benton,Precinct 092,Secretary of State,D,,Write-in,4
Benton,Precinct 092,Secretary of State,D,,Under Votes,61
Benton,Precinct 092,Secretary of State,D,,Over Votes,0
Benton,Precinct 093,Secretary of State,D,,Bill Bradbury,50
Benton,Precinct 093,Secretary of State,D,,Write-in,0
Benton,Precinct 093,Secretary of State,D,,Under Votes,15
Benton,Precinct 093,Secretary of State,D,,Over Votes,0
Benton,Precinct 094,Secretary of State,D,,Bill Bradbury,234
Benton,Precinct 094,Secretary of State,D,,Write-in,2
Benton,Precinct 094,Secretary of State,D,,Under Votes,66
Benton,Precinct 094,Secretary of State,D,,Over Votes,0
Benton,Precinct 095,Secretary of State,D,,Bill Bradbury,0
Benton,Precinct 095,Secretary of State,D,,Write-in,0
Benton,Precinct 095,Secretary of State,D,,Under Votes,0
Benton,Precinct 095,Secretary of State,D,,Over Votes,0
Benton,Precinct 096,Secretary of State,D,,Bill Bradbury,130
Benton,Precinct 096,Secretary of State,D,,Write-in,1
Benton,Precinct 096,Secretary of State,D,,Under Votes,47
Benton,Precinct 096,Secretary of State,D,,Over Votes,0
Benton,Precinct 097,Secretary of State,D,,Bill Bradbury,146
Benton,Precinct 097,Secretary of State,D,,Write-in,1
Benton,Precinct 097,Secretary of State,D,,Under Votes,44
Benton,Precinct 097,Secretary of State,D,,Over Votes,0
Benton,Precinct 098,Secretary of State,D,,Bill Bradbury,76
Benton,Precinct 098,Secretary of State,D,,Write-in,0
Benton,Precinct 098,Secretary of State,D,,Under Votes,22
Benton,Precinct 098,Secretary of State,D,,Over Votes,0
Benton,Precinct 099,Secretary of State,D,,Bill Bradbury,100
Benton,Precinct 099,Secretary of State,D,,Write-in,0
Benton,Precinct 099,Secretary of State,D,,Under Votes,34
Benton,Precinct 099,Secretary of State,D,,Over Votes,0
Benton,Precinct 100,Secretary of State,D,,Bill Bradbury,115
Benton,Precinct 100,Secretary of State,D,,Write-in,2
Benton,Precinct 100,Secretary of State,D,,Under Votes,23
Benton,Precinct 100,Secretary of State,D,,Over Votes,0
Benton,Precinct 101,Secretary of State,D,,Bill Bradbury,128
Benton,Precinct 101,Secretary of State,D,,Write-in,1
Benton,Precinct 101,Secretary of State,D,,Under Votes,45
Benton,Precinct 101,Secretary of State,D,,Over Votes,0
Benton,Precinct 102,Secretary of State,D,,Bill Bradbury,0
Benton,Precinct 102,Secretary of State,D,,Write-in,0
Benton,Precinct 102,Secretary of State,D,,Under Votes,0
Benton,Precinct 102,Secretary of State,D,,Over Votes,0
Benton,Precinct 103,Secretary of State,D,,Bill Bradbury,12
Benton,Precinct 103,Secretary of State,D,,Write-in,0
Benton,Precinct 103,Secretary of State,D,,Under Votes,2
Benton,Precinct 103,Secretary of State,D,,Over Votes,0
Benton,Precinct 104,Secretary of State,D,,Bill Bradbury,23
Benton,Precinct 104,Secretary of State,D,,Write-in,1
Benton,Precinct 104,Secretary of State,D,,Under Votes,6
Benton,Precinct 104,Secretary of State,D,,Over Votes,1
Benton,Precinct 105,Secretary of State,D,,Bill Bradbury,55
Benton,Precinct 105,Secretary of State,D,,Write-in,0
Benton,Precinct 105,Secretary of State,D,,Under Votes,21
Benton,Precinct 105,Secretary of State,D,,Over Votes,0
Benton,Precinct 106,Secretary of State,D,,Bill Bradbury,29
Benton,Precinct 106,Secretary of State,D,,Write-in,0
Benton,Precinct 106,Secretary of State,D,,Under Votes,9
Benton,Precinct 106,Secretary of State,D,,Over Votes,0
Benton,Precinct 107,Secretary of State,D,,Bill Bradbury,163
Benton,Precinct 107,Secretary of State,D,,Write-in,2
Benton,Precinct 107,Secretary of State,D,,Under Votes,38
Benton,Precinct 107,Secretary of State,D,,Over Votes,0
Benton,Precinct 108,Secretary of State,D,,Bill Bradbury,113
Benton,Precinct 108,Secretary of State,D,,Write-in,1
Benton,Precinct 108,Secretary of State,D,,Under Votes,32
Benton,Precinct 108,Secretary of State,D,,Over Votes,0
Benton,Precinct 109,Secretary of State,D,,Bill Bradbury,137
Benton,Precinct 109,Secretary of State,D,,Write-in,4
Benton,Precinct 109,Secretary of State,D,,Under Votes,36
Benton,Precinct 109,Secretary of State,D,,Over Votes,0
Benton,Precinct 110,Secretary of State,D,,Bill Bradbury,90
Benton,Precinct 110,Secretary of State,D,,Write-in,0
Benton,Precinct 110,Secretary of State,D,,Under Votes,22
Benton,Precinct 110,Secretary of State,D,,Over Votes,0
Benton,Precinct 111,Secretary of State,D,,Bill Bradbury,119
Benton,Precinct 111,Secretary of State,D,,Write-in,1
Benton,Precinct 111,Secretary of State,D,,Under Votes,40
Benton,Precinct 111,Secretary of State,D,,Over Votes,0
Benton,Precinct 112,Secretary of State,D,,Bill Bradbury,38
Benton,Precinct 112,Secretary of State,D,,Write-in,0
Benton,Precinct 112,Secretary of State,D,,Under Votes,10
Benton,Precinct 112,Secretary of State,D,,Over Votes,0
Benton,Precinct 113,Secretary of State,D,,Bill Bradbury,152
Benton,Precinct 113,Secretary of State,D,,Write-in,0
Benton,Precinct 113,Secretary of State,D,,Under Votes,24
Benton,Precinct 113,Secretary of State,D,,Over Votes,1
Benton,Precinct 114,Secretary of State,D,,Bill Bradbury,166
Benton,Precinct 114,Secretary of State,D,,Write-in,1
Benton,Precinct 114,Secretary of State,D,,Under Votes,44
Benton,Precinct 114,Secretary of State,D,,Over Votes,0
Benton,Precinct 115,Secretary of State,D,,Bill Bradbury,155
Benton,Precinct 115,Secretary of State,D,,Write-in,0
