county,precinct,office,party,district,candidate,votes
Washington,323 INDIAN HILLS,U.S. House,R,1,Alice L. Schlenker,79
Washington,324 HAGG LAKE,U.S. House,R,1,Alice L. Schlenker,16
Washington,325 HILLSBORO-ISLANDS,U.S. House,R,1,Alice L. Schlenker,0
Washington,326 RURAL BANKS,U.S. House,R,1,Alice L. Schlenker,33
Washington,327 BROWN MIDDLE SCHOOL,U.S. House,R,1,Alice L. Schlenker,73
Washington,328 FARMINGTON VIEW,U.S. House,R,1,Alice L. Schlenker,67
Washington,329 CENTURY SCHOOL,U.S. House,R,1,Alice L. Schlenker,86
Washington,330 NORTH PLAINS,U.S. House,R,1,Alice L. Schlenker,15
Washington,331 EVERGREEN,U.S. House,R,1,Alice L. Schlenker,0
Washington,332 ORENCO STATION,U.S. House,R,1,Alice L. Schlenker,60
Washington,333 JOHN OLSEN,U.S. House,R,1,Alice L. Schlenker,73
Washington,334 DIXIE MOUNTAIN,U.S. House,R,1,Alice L. Schlenker,2
Washington,335 JACKSON SCHOOL,U.S. House,R,1,Alice L. Schlenker,155
Washington,336 FAIRGROUNDS,U.S. House,R,1,Alice L. Schlenker,116
Washington,337 WALNUT STREET,U.S. House,R,1,Alice L. Schlenker,70
Washington,338 CORNELIUS,U.S. House,R,1,Alice L. Schlenker,102
Washington,339 FOREST GROVE-EAST,U.S. House,R,1,Alice L. Schlenker,164
Washington,340 FOREST GROVE-WEST,U.S. House,R,1,Alice L. Schlenker,178
Washington,341 CORNELIUS-SCHEFFLIN,U.S. House,R,1,Alice L. Schlenker,17
Washington,342 DAVID HILL RD,U.S. House,R,1,Alice L. Schlenker,8
Washington,343 MOOBERRY,U.S. House,R,1,Alice L. Schlenker,149
Washington,344 HILLSBORO CENTRAL,U.S. House,R,1,Alice L. Schlenker,95
Washington,345 W/HILLSBORO-UNINCORP,U.S. House,R,1,Alice L. Schlenker,6
Washington,346 CORNELIUS/TUAL RIVER,U.S. House,R,1,Alice L. Schlenker,7
Washington,347 FG/TUALATIN RIVER,U.S. House,R,1,Alice L. Schlenker,0
Washington,348 BROOKWOOD,U.S. House,R,1,Alice L. Schlenker,0
Washington,349 DIVISION STREET,U.S. House,R,1,Alice L. Schlenker,100
Washington,350 FIR GROVE,U.S. House,R,1,Alice L. Schlenker,230
Washington,351 ALOHA PARK,U.S. House,R,1,Alice L. Schlenker,71
Washington,352 BEAVERTON-CENTER,U.S. House,R,1,Alice L. Schlenker,20
Washington,353 WALKER ROAD-SOUTH,U.S. House,R,1,Alice L. Schlenker,48
Washington,354 CHEHALEM SCHOOL,U.S. House,R,1,Alice L. Schlenker,183
Washington,355 MEADOW PARK,U.S. House,R,1,Alice L. Schlenker,137
Washington,356 ALOHA-WEST,U.S. House,R,1,Alice L. Schlenker,97
Washington,357 HERITAGE PARK,U.S. House,R,1,Alice L. Schlenker,75
Washington,358 SEMINOLE ESTATES,U.S. House,R,1,Alice L. Schlenker,39
Washington,359 WATERHOUSE,U.S. House,R,1,Alice L. Schlenker,181
Washington,360 PHEASANT LANE,U.S. House,R,1,Alice L. Schlenker,85
Washington,361 MILLIKAN,U.S. House,R,1,Alice L. Schlenker,26
Washington,362 CEDAR HILLS,U.S. House,R,1,Alice L. Schlenker,227
Washington,363 BARNES RD,U.S. House,R,1,Alice L. Schlenker,164
Washington,364 MCDANIEL RD,U.S. House,R,1,Alice L. Schlenker,186
Washington,365 LEAHY RD,U.S. House,R,1,Alice L. Schlenker,187
Washington,366 WEST TUALATIN VIEW,U.S. House,R,1,Alice L. Schlenker,138
Washington,367 THOMPSON RD,U.S. House,R,1,Alice L. Schlenker,138
Washington,368 SOMERSET,U.S. House,R,1,Alice L. Schlenker,140
Washington,369 COLUMBIA,U.S. House,R,1,Alice L. Schlenker,106
Washington,370 ROCK CREEK,U.S. House,R,1,Alice L. Schlenker,124
Washington,371 OAK HILLS,U.S. House,R,1,Alice L. Schlenker,131
Washington,372 RIDGEWOOD SCHOOL,U.S. House,R,1,Alice L. Schlenker,146
Washington,373 PCC,U.S. House,R,1,Alice L. Schlenker,27
Washington,374 JACOBSON RD,U.S. House,R,1,Alice L. Schlenker,0
Washington,375 PORTLAND CITY,U.S. House,R,1,Alice L. Schlenker,11
Washington,376 WESTVIEW,U.S. House,R,1,Alice L. Schlenker,145
Washington,377 BETHANY,U.S. House,R,1,Alice L. Schlenker,299
Washington,378 CANYON LN,U.S. House,R,1,Alice L. Schlenker,48
Washington,379 HALL BLVD,U.S. House,R,1,Alice L. Schlenker,182
Washington,380 HIGHLAND PARK,U.S. House,R,1,Alice L. Schlenker,188
Washington,381 BEAVERTON/CENTER ST,U.S. House,R,1,Alice L. Schlenker,86
Washington,382 GREENWAY,U.S. House,R,1,Alice L. Schlenker,138
Washington,383 BEAVERTON-HILLSDALE,U.S. House,R,1,Alice L. Schlenker,97
Washington,384 GARDEN HOME,U.S. House,R,1,Alice L. Schlenker,157
Washington,385 PORTLAND GOLF CLUB,U.S. House,R,1,Alice L. Schlenker,226
Washington,386 RALEIGH PARK,U.S. House,R,1,Alice L. Schlenker,266
Washington,387 CANYON RD,U.S. House,R,1,Alice L. Schlenker,21
Washington,388 WHITFORD,U.S. House,R,1,Alice L. Schlenker,48
Washington,389 SEXTON MOUNTAIN,U.S. House,R,1,Alice L. Schlenker,153
Washington,390 SOUTHRIDGE,U.S. House,R,1,Alice L. Schlenker,169
Washington,391 PORTLAND CITY COM 3,U.S. House,R,1,Alice L. Schlenker,3
Washington,392 PORTLAND CITY COM 2,U.S. House,R,1,Alice L. Schlenker,3
Washington,393 MONTCLAIR,U.S. House,R,1,Alice L. Schlenker,31
Washington,394 CANBY ST,U.S. House,R,1,Alice L. Schlenker,1
Washington,395 MURRAYHILL,U.S. House,R,1,Alice L. Schlenker,105
Washington,396 DURHAM,U.S. House,R,1,Alice L. Schlenker,62
Washington,397 BULL MOUNTAIN,U.S. House,R,1,Alice L. Schlenker,163
Washington,398 COOPER MOUNTAIN,U.S. House,R,1,Alice L. Schlenker,70
Washington,399 METZGER,U.S. House,R,1,Alice L. Schlenker,80
Washington,400 WASHINGTON SQUARE,U.S. House,R,1,Alice L. Schlenker,125
Washington,401 MAYO STREET,U.S. House,R,1,Alice L. Schlenker,56
Washington,402 WALNUT ISLAND,U.S. House,R,1,Alice L. Schlenker,28
Washington,403 TIGARD/GAARDE ST,U.S. House,R,1,Alice L. Schlenker,218
Washington,404 FOWLER SCHOOL,U.S. House,R,1,Alice L. Schlenker,129
Washington,405 TWALITY SCHOOL,U.S. House,R,1,Alice L. Schlenker,210
Washington,406 TIGARD CITY HALL,U.S. House,R,1,Alice L. Schlenker,125
Washington,407 DEERCREEK,U.S. House,R,1,Alice L. Schlenker,27
Washington,408 SUMMERFIELD,U.S. House,R,1,Alice L. Schlenker,381
Washington,409 SUMMERLAKE-WEST,U.S. House,R,1,Alice L. Schlenker,90
Washington,410 BEEF BEND RD,U.S. House,R,1,Alice L. Schlenker,60
Washington,411 SCHOLLS HEIGHTS,U.S. House,R,1,Alice L. Schlenker,38
Washington,412 COOPER MT SCHOOL,U.S. House,R,1,Alice L. Schlenker,93
Washington,413 PORTLAND CITY,U.S. House,R,1,Alice L. Schlenker,10
Washington,414 BARROWS RD,U.S. House,R,1,Alice L. Schlenker,62
Washington,415 TUALATIN CITY/RIVER,U.S. House,R,1,Alice L. Schlenker,22
Washington,416 SUMMERLAKE-EAST,U.S. House,R,1,Alice L. Schlenker,72
Washington,417 ELDORADO,U.S. House,R,1,Alice L. Schlenker,148
Washington,418 HART ROAD,U.S. House,R,1,Alice L. Schlenker,5
Washington,419 KING CITY,U.S. House,R,1,Alice L. Schlenker,197
Washington,420 TUALATIN CITY,U.S. House,R,1,Alice L. Schlenker,208
Washington,421 TRI-CITIES,U.S. House,R,1,Alice L. Schlenker,8
Washington,422 TUALATIN-UNINCORP,U.S. House,R,1,Alice L. Schlenker,3
Washington,423 TUALATIN-NORTH,U.S. House,R,1,Alice L. Schlenker,114
Washington,424 NW SHERWOOD CITY,U.S. House,R,1,Alice L. Schlenker,154
Washington,425 SHERWOOD-UNINCORP,U.S. House,R,1,Alice L. Schlenker,34
Washington,426 GRONER,U.S. House,R,1,Alice L. Schlenker,29
Washington,427 SCHOLLS,U.S. House,R,1,Alice L. Schlenker,47
Washington,428 TUALATIN-WEST,U.S. House,R,1,Alice L. Schlenker,30
Washington,429 MILLER HILL,U.S. House,R,1,Alice L. Schlenker,67
Washington,430 BALD PEAK,U.S. House,R,1,Alice L. Schlenker,25
Washington,431 MOUNTAIN HOME,U.S. House,R,1,Alice L. Schlenker,61
Washington,432 WILSONVILLE,U.S. House,R,1,Alice L. Schlenker,0
Washington,433 ED BYROM SCHOOL,U.S. House,R,1,Alice L. Schlenker,141
Washington,434 ERROL HASSELL,U.S. House,R,1,Alice L. Schlenker,134
Washington,435 SE SHERWOOD CITY,U.S. House,R,1,Alice L. Schlenker,168
Washington,436 TUALATIN CITY,U.S. House,R,1,Alice L. Schlenker,50
Washington,437 HAZELBROOK,U.S. House,R,1,Alice L. Schlenker,8
Washington,438 SE COUNTY,U.S. House,R,1,Alice L. Schlenker,47
Washington,301 RURAL NW COUNTY,Secretary of State,R,,Lynn Lundquist,127
Washington,302 KINNAMAN,Secretary of State,R,,Lynn Lundquist,108
Washington,303 WITCH HAZEL,Secretary of State,R,,Lynn Lundquist,28
Washington,304 BUTTERNUT,Secretary of State,R,,Lynn Lundquist,151
Washington,305 BANKS,Secretary of State,R,,Lynn Lundquist,21
Washington,306 TANASBOURNE,Secretary of State,R,,Lynn Lundquist,44
Washington,307 WILLOW CREEK,Secretary of State,R,,Lynn Lundquist,181
Washington,308 BLOOMING FERN HILL,Secretary of State,R,,Lynn Lundquist,48
Washington,309 HAWTHORNE FARMS,Secretary of State,R,,Lynn Lundquist,60
Washington,310 DILLEY,Secretary of State,R,,Lynn Lundquist,71
Washington,311 LAURELWOOD,Secretary of State,R,,Lynn Lundquist,29
Washington,312 GALES CREEK,Secretary of State,R,,Lynn Lundquist,50
Washington,313 HILLSBORO-UNINCORP,Secretary of State,R,,Lynn Lundquist,30
Washington,314 GLENCOE,Secretary of State,R,,Lynn Lundquist,58
Washington,315 HELVETIA,Secretary of State,R,,Lynn Lundquist,41
Washington,316 PUMPKIN RIDGE,Secretary of State,R,,Lynn Lundquist,93
Washington,317 VERBOORT,Secretary of State,R,,Lynn Lundquist,37
Washington,318 MINTER BRIDGE,Secretary of State,R,,Lynn Lundquist,189
Washington,319 QUATAMA STREET,Secretary of State,R,,Lynn Lundquist,47
Washington,320 HAZELDALE,Secretary of State,R,,Lynn Lundquist,105
Washington,321 GASTON,Secretary of State,R,,Lynn Lundquist,3
Washington,322 JACKTOWN,Secretary of State,R,,Lynn Lundquist,16
Washington,323 INDIAN HILLS,Secretary of State,R,,Lynn Lundquist,139
Washington,324 HAGG LAKE,Secretary of State,R,,Lynn Lundquist,36
Washington,325 HILLSBORO-ISLANDS,Secretary of State,R,,Lynn Lundquist,0
Washington,326 RURAL BANKS,Secretary of State,R,,Lynn Lundquist,79
Washington,327 BROWN MIDDLE SCHOOL,Secretary of State,R,,Lynn Lundquist,146
Washington,328 FARMINGTON VIEW,Secretary of State,R,,Lynn Lundquist,94
Washington,329 CENTURY SCHOOL,Secretary of State,R,,Lynn Lundquist,155
Washington,330 NORTH PLAINS,Secretary of State,R,,Lynn Lundquist,39
Washington,331 EVERGREEN,Secretary of State,R,,Lynn Lundquist,0
Washington,332 ORENCO STATION,Secretary of State,R,,Lynn Lundquist,80
Washington,333 JOHN OLSEN,Secretary of State,R,,Lynn Lundquist,112
Washington,334 DIXIE MOUNTAIN,Secretary of State,R,,Lynn Lundquist,2
Washington,335 JACKSON SCHOOL,Secretary of State,R,,Lynn Lundquist,257
Washington,336 FAIRGROUNDS,Secretary of State,R,,Lynn Lundquist,191
Washington,337 WALNUT STREET,Secretary of State,R,,Lynn Lundquist,131
Washington,338 CORNELIUS,Secretary of State,R,,Lynn Lundquist,191
Washington,339 FOREST GROVE-EAST,Secretary of State,R,,Lynn Lundquist,297
Washington,340 FOREST GROVE-WEST,Secretary of State,R,,Lynn Lundquist,256
Washington,341 CORNELIUS-SCHEFFLIN,Secretary of State,R,,Lynn Lundquist,49
Washington,342 DAVID HILL RD,Secretary of State,R,,Lynn Lundquist,20
Washington,343 MOOBERRY,Secretary of State,R,,Lynn Lundquist,237
Washington,344 HILLSBORO CENTRAL,Secretary of State,R,,Lynn Lundquist,159
Washington,345 W/HILLSBORO-UNINCORP,Secretary of State,R,,Lynn Lundquist,9
Washington,346 CORNELIUS/TUAL RIVER,Secretary of State,R,,Lynn Lundquist,14
Washington,347 FG/TUALATIN RIVER,Secretary of State,R,,Lynn Lundquist,2
Washington,348 BROOKWOOD,Secretary of State,R,,Lynn Lundquist,0
Washington,349 DIVISION STREET,Secretary of State,R,,Lynn Lundquist,133
Washington,350 FIR GROVE,Secretary of State,R,,Lynn Lundquist,325
Washington,351 ALOHA PARK,Secretary of State,R,,Lynn Lundquist,85
Washington,352 BEAVERTON-CENTER,Secretary of State,R,,Lynn Lundquist,24
Washington,353 WALKER ROAD-SOUTH,Secretary of State,R,,Lynn Lundquist,81
Washington,354 CHEHALEM SCHOOL,Secretary of State,R,,Lynn Lundquist,267
Washington,355 MEADOW PARK,Secretary of State,R,,Lynn Lundquist,190
Washington,356 ALOHA-WEST,Secretary of State,R,,Lynn Lundquist,156
Washington,357 HERITAGE PARK,Secretary of State,R,,Lynn Lundquist,121
Washington,358 SEMINOLE ESTATES,Secretary of State,R,,Lynn Lundquist,88
Washington,359 WATERHOUSE,Secretary of State,R,,Lynn Lundquist,253
Washington,360 PHEASANT LANE,Secretary of State,R,,Lynn Lundquist,130
Washington,361 MILLIKAN,Secretary of State,R,,Lynn Lundquist,25
Washington,362 CEDAR HILLS,Secretary of State,R,,Lynn Lundquist,355
Washington,363 BARNES RD,Secretary of State,R,,Lynn Lundquist,299
Washington,364 MCDANIEL RD,Secretary of State,R,,Lynn Lundquist,273
Washington,365 LEAHY RD,Secretary of State,R,,Lynn Lundquist,272
Washington,366 WEST TUALATIN VIEW,Secretary of State,R,,Lynn Lundquist,219
Washington,367 THOMPSON RD,Secretary of State,R,,Lynn Lundquist,203
Washington,368 SOMERSET,Secretary of State,R,,Lynn Lundquist,179
Washington,369 COLUMBIA,Secretary of State,R,,Lynn Lundquist,158
Washington,370 ROCK CREEK,Secretary of State,R,,Lynn Lundquist,186
Washington,371 OAK HILLS,Secretary of State,R,,Lynn Lundquist,202
Washington,372 RIDGEWOOD SCHOOL,Secretary of State,R,,Lynn Lundquist,221
Washington,373 PCC,Secretary of State,R,,Lynn Lundquist,51
Washington,374 JACOBSON RD,Secretary of State,R,,Lynn Lundquist,0
Washington,375 PORTLAND CITY,Secretary of State,R,,Lynn Lundquist,12
Washington,376 WESTVIEW,Secretary of State,R,,Lynn Lundquist,242
Washington,377 BETHANY,Secretary of State,R,,Lynn Lundquist,421
Washington,378 CANYON LN,Secretary of State,R,,Lynn Lundquist,72
Washington,379 HALL BLVD,Secretary of State,R,,Lynn Lundquist,252
Washington,380 HIGHLAND PARK,Secretary of State,R,,Lynn Lundquist,231
Washington,381 BEAVERTON/CENTER ST,Secretary of State,R,,Lynn Lundquist,121
Washington,382 GREENWAY,Secretary of State,R,,Lynn Lundquist,181
Washington,383 BEAVERTON-HILLSDALE,Secretary of State,R,,Lynn Lundquist,127
Washington,384 GARDEN HOME,Secretary of State,R,,Lynn Lundquist,225
Washington,385 PORTLAND GOLF CLUB,Secretary of State,R,,Lynn Lundquist,334
Washington,386 RALEIGH PARK,Secretary of State,R,,Lynn Lundquist,383
Washington,387 CANYON RD,Secretary of State,R,,Lynn Lundquist,30
Washington,388 WHITFORD,Secretary of State,R,,Lynn Lundquist,64
Washington,389 SEXTON MOUNTAIN,Secretary of State,R,,Lynn Lundquist,234
Washington,390 SOUTHRIDGE,Secretary of State,R,,Lynn Lundquist,298
Washington,391 PORTLAND CITY COM 3,Secretary of State,R,,Lynn Lundquist,6
Washington,392 PORTLAND CITY COM 2,Secretary of State,R,,Lynn Lundquist,3
Washington,393 MONTCLAIR,Secretary of State,R,,Lynn Lundquist,48
Washington,394 CANBY ST,Secretary of State,R,,Lynn Lundquist,6
Washington,395 MURRAYHILL,Secretary of State,R,,Lynn Lundquist,157
Washington,396 DURHAM,Secretary of State,R,,Lynn Lundquist,76
Washington,397 BULL MOUNTAIN,Secretary of State,R,,Lynn Lundquist,230
Washington,398 COOPER MOUNTAIN,Secretary of State,R,,Lynn Lundquist,78
Washington,399 METZGER,Secretary of State,R,,Lynn Lundquist,113
Washington,400 WASHINGTON SQUARE,Secretary of State,R,,Lynn Lundquist,150
Washington,401 MAYO STREET,Secretary of State,R,,Lynn Lundquist,75
Washington,402 WALNUT ISLAND,Secretary of State,R,,Lynn Lundquist,41
Washington,403 TIGARD/GAARDE ST,Secretary of State,R,,Lynn Lundquist,280
Washington,404 FOWLER SCHOOL,Secretary of State,R,,Lynn Lundquist,143
Washington,405 TWALITY SCHOOL,Secretary of State,R,,Lynn Lundquist,296
Washington,406 TIGARD CITY HALL,Secretary of State,R,,Lynn Lundquist,172
Washington,407 DEERCREEK,Secretary of State,R,,Lynn Lundquist,46
Washington,408 SUMMERFIELD,Secretary of State,R,,Lynn Lundquist,574
Washington,409 SUMMERLAKE-WEST,Secretary of State,R,,Lynn Lundquist,150
Washington,410 BEEF BEND RD,Secretary of State,R,,Lynn Lundquist,104
Washington,411 SCHOLLS HEIGHTS,Secretary of State,R,,Lynn Lundquist,69
Washington,412 COOPER MT SCHOOL,Secretary of State,R,,Lynn Lundquist,121
Washington,413 PORTLAND CITY,Secretary of State,R,,Lynn Lundquist,14
Washington,414 BARROWS RD,Secretary of State,R,,Lynn Lundquist,83
Washington,415 TUALATIN CITY/RIVER,Secretary of State,R,,Lynn Lundquist,38
Washington,416 SUMMERLAKE-EAST,Secretary of State,R,,Lynn Lundquist,121
Washington,417 ELDORADO,Secretary of State,R,,Lynn Lundquist,191
Washington,418 HART ROAD,Secretary of State,R,,Lynn Lundquist,9
Washington,419 KING CITY,Secretary of State,R,,Lynn Lundquist,295
Washington,420 TUALATIN CITY,Secretary of State,R,,Lynn Lundquist,253
Washington,421 TRI-CITIES,Secretary of State,R,,Lynn Lundquist,6
Washington,422 TUALATIN-UNINCORP,Secretary of State,R,,Lynn Lundquist,4
Washington,423 TUALATIN-NORTH,Secretary of State,R,,Lynn Lundquist,144
Washington,424 NW SHERWOOD CITY,Secretary of State,R,,Lynn Lundquist,230
Washington,425 SHERWOOD-UNINCORP,Secretary of State,R,,Lynn Lundquist,37
Washington,426 GRONER,Secretary of State,R,,Lynn Lundquist,40
Washington,427 SCHOLLS,Secretary of State,R,,Lynn Lundquist,115
Washington,428 TUALATIN-WEST,Secretary of State,R,,Lynn Lundquist,61
Washington,429 MILLER HILL,Secretary of State,R,,Lynn Lundquist,142
Washington,430 BALD PEAK,Secretary of State,R,,Lynn Lundquist,30
Washington,431 MOUNTAIN HOME,Secretary of State,R,,Lynn Lundquist,112
Washington,432 WILSONVILLE,Secretary of State,R,,Lynn Lundquist,0
Washington,433 ED BYROM SCHOOL,Secretary of State,R,,Lynn Lundquist,192
Washington,434 ERROL HASSELL,Secretary of State,R,,Lynn Lundquist,179
Washington,435 SE SHERWOOD CITY,Secretary of State,R,,Lynn Lundquist,203
Washington,436 TUALATIN CITY,Secretary of State,R,,Lynn Lundquist,64
Washington,437 HAZELBROOK,Secretary of State,R,,Lynn Lundquist,5
Washington,438 SE COUNTY,Secretary of State,R,,Lynn Lundquist,46
Washington,301 RURAL NW COUNTY,Secretary of State,R,,Paul Damian Wells,25
Washington,302 KINNAMAN,Secretary of State,R,,Paul Damian Wells,24
Washington,303 WITCH HAZEL,Secretary of State,R,,Paul Damian Wells,6
Washington,304 BUTTERNUT,Secretary of State,R,,Paul Damian Wells,24
Washington,305 BANKS,Secretary of State,R,,Paul Damian Wells,7
Washington,306 TANASBOURNE,Secretary of State,R,,Paul Damian Wells,6
Washington,307 WILLOW CREEK,Secretary of State,R,,Paul Damian Wells,39
Washington,308 BLOOMING FERN HILL,Secretary of State,R,,Paul Damian Wells,10
Washington,309 HAWTHORNE FARMS,Secretary of State,R,,Paul Damian Wells,7
Washington,310 DILLEY,Secretary of State,R,,Paul Damian Wells,11
Washington,311 LAURELWOOD,Secretary of State,R,,Paul Damian Wells,10
Washington,312 GALES CREEK,Secretary of State,R,,Paul Damian Wells,9
Washington,313 HILLSBORO-UNINCORP,Secretary of State,R,,Paul Damian Wells,5
Washington,314 GLENCOE,Secretary of State,R,,Paul Damian Wells,10
Washington,315 HELVETIA,Secretary of State,R,,Paul Damian Wells,11
Washington,316 PUMPKIN RIDGE,Secretary of State,R,,Paul Damian Wells,11
Washington,317 VERBOORT,Secretary of State,R,,Paul Damian Wells,9
Washington,318 MINTER BRIDGE,Secretary of State,R,,Paul Damian Wells,37
Washington,319 QUATAMA STREET,Secretary of State,R,,Paul Damian Wells,5
Washington,320 HAZELDALE,Secretary of State,R,,Paul Damian Wells,27
Washington,321 GASTON,Secretary of State,R,,Paul Damian Wells,6
Washington,322 JACKTOWN,Secretary of State,R,,Paul Damian Wells,3
Washington,323 INDIAN HILLS,Secretary of State,R,,Paul Damian Wells,27
Washington,324 HAGG LAKE,Secretary of State,R,,Paul Damian Wells,6
Washington,325 HILLSBORO-ISLANDS,Secretary of State,R,,Paul Damian Wells,0
Washington,326 RURAL BANKS,Secretary of State,R,,Paul Damian Wells,25
Washington,327 BROWN MIDDLE SCHOOL,Secretary of State,R,,Paul Damian Wells,28
Washington,328 FARMINGTON VIEW,Secretary of State,R,,Paul Damian Wells,17
Washington,329 CENTURY SCHOOL,Secretary of State,R,,Paul Damian Wells,25
Washington,330 NORTH PLAINS,Secretary of State,R,,Paul Damian Wells,20
Washington,331 EVERGREEN,Secretary of State,R,,Paul Damian Wells,0
Washington,332 ORENCO STATION,Secretary of State,R,,Paul Damian Wells,14
Washington,333 JOHN OLSEN,Secretary of State,R,,Paul Damian Wells,26
Washington,334 DIXIE MOUNTAIN,Secretary of State,R,,Paul Damian Wells,1
Washington,335 JACKSON SCHOOL,Secretary of State,R,,Paul Damian Wells,36
Washington,336 FAIRGROUNDS,Secretary of State,R,,Paul Damian Wells,31
Washington,337 WALNUT STREET,Secretary of State,R,,Paul Damian Wells,27
Washington,338 CORNELIUS,Secretary of State,R,,Paul Damian Wells,38
Washington,339 FOREST GROVE-EAST,Secretary of State,R,,Paul Damian Wells,53
Washington,340 FOREST GROVE-WEST,Secretary of State,R,,Paul Damian Wells,47
Washington,341 CORNELIUS-SCHEFFLIN,Secretary of State,R,,Paul Damian Wells,2
Washington,342 DAVID HILL RD,Secretary of State,R,,Paul Damian Wells,4
Washington,343 MOOBERRY,Secretary of State,R,,Paul Damian Wells,33
Washington,344 HILLSBORO CENTRAL,Secretary of State,R,,Paul Damian Wells,30
Washington,345 W/HILLSBORO-UNINCORP,Secretary of State,R,,Paul Damian Wells,4
Washington,346 CORNELIUS/TUAL RIVER,Secretary of State,R,,Paul Damian Wells,1
Washington,347 FG/TUALATIN RIVER,Secretary of State,R,,Paul Damian Wells,0
Washington,348 BROOKWOOD,Secretary of State,R,,Paul Damian Wells,0
Washington,349 DIVISION STREET,Secretary of State,R,,Paul Damian Wells,16
Washington,350 FIR GROVE,Secretary of State,R,,Paul Damian Wells,39
Washington,351 ALOHA PARK,Secretary of State,R,,Paul Damian Wells,28
Washington,352 BEAVERTON-CENTER,Secretary of State,R,,Paul Damian Wells,10
Washington,353 WALKER ROAD-SOUTH,Secretary of State,R,,Paul Damian Wells,16
Washington,354 CHEHALEM SCHOOL,Secretary of State,R,,Paul Damian Wells,37
Washington,355 MEADOW PARK,Secretary of State,R,,Paul Damian Wells,30
Washington,356 ALOHA-WEST,Secretary of State,R,,Paul Damian Wells,36
Washington,357 HERITAGE PARK,Secretary of State,R,,Paul Damian Wells,23
Washington,358 SEMINOLE ESTATES,Secretary of State,R,,Paul Damian Wells,7
Washington,359 WATERHOUSE,Secretary of State,R,,Paul Damian Wells,27
Washington,360 PHEASANT LANE,Secretary of State,R,,Paul Damian Wells,41
Washington,361 MILLIKAN,Secretary of State,R,,Paul Damian Wells,8
Washington,362 CEDAR HILLS,Secretary of State,R,,Paul Damian Wells,28
Washington,363 BARNES RD,Secretary of State,R,,Paul Damian Wells,30
Washington,364 MCDANIEL RD,Secretary of State,R,,Paul Damian Wells,39
Washington,365 LEAHY RD,Secretary of State,R,,Paul Damian Wells,36
Washington,366 WEST TUALATIN VIEW,Secretary of State,R,,Paul Damian Wells,24
Washington,367 THOMPSON RD,Secretary of State,R,,Paul Damian Wells,13
Washington,368 SOMERSET,Secretary of State,R,,Paul Damian Wells,28
Washington,369 COLUMBIA,Secretary of State,R,,Paul Damian Wells,25
Washington,370 ROCK CREEK,Secretary of State,R,,Paul Damian Wells,22
Washington,371 OAK HILLS,Secretary of State,R,,Paul Damian Wells,16
Washington,372 RIDGEWOOD SCHOOL,Secretary of State,R,,Paul Damian Wells,16
Washington,373 PCC,Secretary of State,R,,Paul Damian Wells,9
Washington,374 JACOBSON RD,Secretary of State,R,,Paul Damian Wells,0
Washington,375 PORTLAND CITY,Secretary of State,R,,Paul Damian Wells,0
Washington,376 WESTVIEW,Secretary of State,R,,Paul Damian Wells,47
Washington,377 BETHANY,Secretary of State,R,,Paul Damian Wells,61
Washington,378 CANYON LN,Secretary of State,R,,Paul Damian Wells,6
Washington,379 HALL BLVD,Secretary of State,R,,Paul Damian Wells,27
Washington,380 HIGHLAND PARK,Secretary of State,R,,Paul Damian Wells,33
Washington,381 BEAVERTON/CENTER ST,Secretary of State,R,,Paul Damian Wells,16
Washington,382 GREENWAY,Secretary of State,R,,Paul Damian Wells,31
Washington,383 BEAVERTON-HILLSDALE,Secretary of State,R,,Paul Damian Wells,17
Washington,384 GARDEN HOME,Secretary of State,R,,Paul Damian Wells,31
Washington,385 PORTLAND GOLF CLUB,Secretary of State,R,,Paul Damian Wells,23
Washington,386 RALEIGH PARK,Secretary of State,R,,Paul Damian Wells,33
Washington,387 CANYON RD,Secretary of State,R,,Paul Damian Wells,0
Washington,388 WHITFORD,Secretary of State,R,,Paul Damian Wells,6
Washington,389 SEXTON MOUNTAIN,Secretary of State,R,,Paul Damian Wells,28
Washington,390 SOUTHRIDGE,Secretary of State,R,,Paul Damian Wells,39
Washington,391 PORTLAND CITY COM 3,Secretary of State,R,,Paul Damian Wells,0
Washington,392 PORTLAND CITY COM 2,Secretary of State,R,,Paul Damian Wells,0
Washington,393 MONTCLAIR,Secretary of State,R,,Paul Damian Wells,6
Washington,394 CANBY ST,Secretary of State,R,,Paul Damian Wells,1
Washington,395 MURRAYHILL,Secretary of State,R,,Paul Damian Wells,13
Washington,396 DURHAM,Secretary of State,R,,Paul Damian Wells,6
Washington,397 BULL MOUNTAIN,Secretary of State,R,,Paul Damian Wells,35
Washington,398 COOPER MOUNTAIN,Secretary of State,R,,Paul Damian Wells,14
Washington,399 METZGER,Secretary of State,R,,Paul Damian Wells,27
Washington,400 WASHINGTON SQUARE,Secretary of State,R,,Paul Damian Wells,41
Washington,401 MAYO STREET,Secretary of State,R,,Paul Damian Wells,15
Washington,402 WALNUT ISLAND,Secretary of State,R,,Paul Damian Wells,8
Washington,403 TIGARD/GAARDE ST,Secretary of State,R,,Paul Damian Wells,32
Washington,404 FOWLER SCHOOL,Secretary of State,R,,Paul Damian Wells,28
Washington,405 TWALITY SCHOOL,Secretary of State,R,,Paul Damian Wells,42
Washington,406 TIGARD CITY HALL,Secretary of State,R,,Paul Damian Wells,38
