county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,military,provisional,emergency
Linn,108,Attorney General,,Under Votes,REP,217,,,,,,
Linn,20,State Senate,9,Fred Girod,REP,60,,,,,,
Linn,25,State Senate,9,Fred Girod,REP,103,,,,,,
Linn,32,State Senate,9,Fred Girod,REP,90,,,,,,
Linn,33,State Senate,9,Fred Girod,REP,2,,,,,,
Linn,35,State Senate,9,Fred Girod,REP,139,,,,,,
Linn,36,State Senate,9,Fred Girod,REP,112,,,,,,
Linn,37,State Senate,9,Fred Girod,REP,95,,,,,,
Linn,38,State Senate,9,Fred Girod,REP,70,,,,,,
Linn,39,State Senate,9,Fred Girod,REP,49,,,,,,
Linn,41,State Senate,9,Fred Girod,REP,53,,,,,,
Linn,42,State Senate,9,Fred Girod,REP,89,,,,,,
Linn,43,State Senate,9,Fred Girod,REP,75,,,,,,
Linn,45,State Senate,9,Fred Girod,REP,106,,,,,,
Linn,46,State Senate,9,Fred Girod,REP,143,,,,,,
Linn,49,State Senate,9,Fred Girod,REP,2,,,,,,
Linn,50,State Senate,9,Fred Girod,REP,66,,,,,,
Linn,52,State Senate,9,Fred Girod,REP,34,,,,,,
Linn,53,State Senate,9,Fred Girod,REP,128,,,,,,
Linn,55,State Senate,9,Fred Girod,REP,82,,,,,,
Linn,56,State Senate,9,Fred Girod,REP,107,,,,,,
Linn,59,State Senate,9,Fred Girod,REP,51,,,,,,
Linn,61,State Senate,9,Fred Girod,REP,58,,,,,,
Linn,62,State Senate,9,Fred Girod,REP,102,,,,,,
Linn,66,State Senate,9,Fred Girod,REP,31,,,,,,
Linn,67,State Senate,9,Fred Girod,REP,56,,,,,,
Linn,71,State Senate,9,Fred Girod,REP,7,,,,,,
Linn,74,State Senate,9,Fred Girod,REP,76,,,,,,
Linn,78,State Senate,9,Fred Girod,REP,85,,,,,,
Linn,79,State Senate,9,Fred Girod,REP,118,,,,,,
Linn,80,State Senate,9,Fred Girod,REP,132,,,,,,
Linn,82,State Senate,9,Fred Girod,REP,43,,,,,,
Linn,83,State Senate,9,Fred Girod,REP,5,,,,,,
Linn,86,State Senate,9,Fred Girod,REP,151,,,,,,
Linn,88,State Senate,9,Fred Girod,REP,75,,,,,,
Linn,101,State Senate,9,Fred Girod,REP,71,,,,,,
Linn,103,State Senate,9,Fred Girod,REP,74,,,,,,
Linn,104,State Senate,9,Fred Girod,REP,58,,,,,,
Linn,108,State Senate,9,Fred Girod,REP,168,,,,,,
Linn,20,State Senate,9,Write-ins,REP,1,,,,,,
Linn,25,State Senate,9,Write-ins,REP,0,,,,,,
Linn,32,State Senate,9,Write-ins,REP,0,,,,,,
Linn,33,State Senate,9,Write-ins,REP,0,,,,,,
Linn,35,State Senate,9,Write-ins,REP,1,,,,,,
Linn,36,State Senate,9,Write-ins,REP,0,,,,,,
Linn,37,State Senate,9,Write-ins,REP,1,,,,,,
Linn,38,State Senate,9,Write-ins,REP,0,,,,,,
Linn,39,State Senate,9,Write-ins,REP,0,,,,,,
Linn,41,State Senate,9,Write-ins,REP,0,,,,,,
Linn,42,State Senate,9,Write-ins,REP,1,,,,,,
Linn,43,State Senate,9,Write-ins,REP,0,,,,,,
Linn,45,State Senate,9,Write-ins,REP,0,,,,,,
Linn,46,State Senate,9,Write-ins,REP,0,,,,,,
Linn,49,State Senate,9,Write-ins,REP,0,,,,,,
Linn,50,State Senate,9,Write-ins,REP,0,,,,,,
Linn,52,State Senate,9,Write-ins,REP,0,,,,,,
Linn,53,State Senate,9,Write-ins,REP,1,,,,,,
Linn,55,State Senate,9,Write-ins,REP,0,,,,,,
Linn,56,State Senate,9,Write-ins,REP,2,,,,,,
Linn,59,State Senate,9,Write-ins,REP,0,,,,,,
Linn,61,State Senate,9,Write-ins,REP,0,,,,,,
Linn,62,State Senate,9,Write-ins,REP,0,,,,,,
Linn,66,State Senate,9,Write-ins,REP,0,,,,,,
Linn,67,State Senate,9,Write-ins,REP,0,,,,,,
Linn,71,State Senate,9,Write-ins,REP,0,,,,,,
Linn,74,State Senate,9,Write-ins,REP,0,,,,,,
Linn,78,State Senate,9,Write-ins,REP,0,,,,,,
Linn,79,State Senate,9,Write-ins,REP,0,,,,,,
Linn,80,State Senate,9,Write-ins,REP,0,,,,,,
Linn,82,State Senate,9,Write-ins,REP,1,,,,,,
Linn,83,State Senate,9,Write-ins,REP,0,,,,,,
Linn,86,State Senate,9,Write-ins,REP,2,,,,,,
Linn,88,State Senate,9,Write-ins,REP,0,,,,,,
Linn,101,State Senate,9,Write-ins,REP,1,,,,,,
Linn,103,State Senate,9,Write-ins,REP,0,,,,,,
Linn,104,State Senate,9,Write-ins,REP,0,,,,,,
Linn,108,State Senate,9,Write-ins,REP,1,,,,,,
Linn,20,State Senate,9,Over Votes,REP,0,,,,,,
Linn,25,State Senate,9,Over Votes,REP,0,,,,,,
Linn,32,State Senate,9,Over Votes,REP,0,,,,,,
Linn,33,State Senate,9,Over Votes,REP,0,,,,,,
Linn,35,State Senate,9,Over Votes,REP,0,,,,,,
Linn,36,State Senate,9,Over Votes,REP,0,,,,,,
Linn,37,State Senate,9,Over Votes,REP,0,,,,,,
Linn,38,State Senate,9,Over Votes,REP,0,,,,,,
Linn,39,State Senate,9,Over Votes,REP,0,,,,,,
Linn,41,State Senate,9,Over Votes,REP,0,,,,,,
Linn,42,State Senate,9,Over Votes,REP,0,,,,,,
Linn,43,State Senate,9,Over Votes,REP,0,,,,,,
Linn,45,State Senate,9,Over Votes,REP,0,,,,,,
Linn,46,State Senate,9,Over Votes,REP,0,,,,,,
Linn,49,State Senate,9,Over Votes,REP,0,,,,,,
Linn,50,State Senate,9,Over Votes,REP,0,,,,,,
Linn,52,State Senate,9,Over Votes,REP,0,,,,,,
Linn,53,State Senate,9,Over Votes,REP,0,,,,,,
Linn,55,State Senate,9,Over Votes,REP,0,,,,,,
Linn,56,State Senate,9,Over Votes,REP,0,,,,,,
Linn,59,State Senate,9,Over Votes,REP,0,,,,,,
Linn,61,State Senate,9,Over Votes,REP,0,,,,,,
Linn,62,State Senate,9,Over Votes,REP,0,,,,,,
Linn,66,State Senate,9,Over Votes,REP,0,,,,,,
Linn,67,State Senate,9,Over Votes,REP,0,,,,,,
Linn,71,State Senate,9,Over Votes,REP,0,,,,,,
Linn,74,State Senate,9,Over Votes,REP,0,,,,,,
Linn,78,State Senate,9,Over Votes,REP,0,,,,,,
Linn,79,State Senate,9,Over Votes,REP,0,,,,,,
Linn,80,State Senate,9,Over Votes,REP,0,,,,,,
Linn,82,State Senate,9,Over Votes,REP,0,,,,,,
Linn,83,State Senate,9,Over Votes,REP,0,,,,,,
Linn,86,State Senate,9,Over Votes,REP,0,,,,,,
Linn,88,State Senate,9,Over Votes,REP,0,,,,,,
Linn,101,State Senate,9,Over Votes,REP,0,,,,,,
Linn,103,State Senate,9,Over Votes,REP,0,,,,,,
Linn,104,State Senate,9,Over Votes,REP,0,,,,,,
Linn,108,State Senate,9,Over Votes,REP,0,,,,,,
Linn,20,State Senate,9,Under Votes,REP,33,,,,,,
Linn,25,State Senate,9,Under Votes,REP,35,,,,,,
Linn,32,State Senate,9,Under Votes,REP,45,,,,,,
Linn,33,State Senate,9,Under Votes,REP,4,,,,,,
Linn,35,State Senate,9,Under Votes,REP,58,,,,,,
Linn,36,State Senate,9,Under Votes,REP,34,,,,,,
Linn,37,State Senate,9,Under Votes,REP,24,,,,,,
Linn,38,State Senate,9,Under Votes,REP,31,,,,,,
Linn,39,State Senate,9,Under Votes,REP,18,,,,,,
Linn,41,State Senate,9,Under Votes,REP,20,,,,,,
Linn,42,State Senate,9,Under Votes,REP,33,,,,,,
Linn,43,State Senate,9,Under Votes,REP,18,,,,,,
Linn,45,State Senate,9,Under Votes,REP,27,,,,,,
Linn,46,State Senate,9,Under Votes,REP,53,,,,,,
Linn,49,State Senate,9,Under Votes,REP,0,,,,,,
Linn,50,State Senate,9,Under Votes,REP,26,,,,,,
Linn,52,State Senate,9,Under Votes,REP,6,,,,,,
Linn,53,State Senate,9,Under Votes,REP,31,,,,,,
Linn,55,State Senate,9,Under Votes,REP,23,,,,,,
Linn,56,State Senate,9,Under Votes,REP,28,,,,,,
Linn,59,State Senate,9,Under Votes,REP,15,,,,,,
Linn,61,State Senate,9,Under Votes,REP,23,,,,,,
Linn,62,State Senate,9,Under Votes,REP,36,,,,,,
Linn,66,State Senate,9,Under Votes,REP,8,,,,,,
Linn,67,State Senate,9,Under Votes,REP,35,,,,,,
Linn,71,State Senate,9,Under Votes,REP,8,,,,,,
Linn,74,State Senate,9,Under Votes,REP,36,,,,,,
Linn,78,State Senate,9,Under Votes,REP,31,,,,,,
Linn,79,State Senate,9,Under Votes,REP,36,,,,,,
Linn,80,State Senate,9,Under Votes,REP,39,,,,,,
Linn,82,State Senate,9,Under Votes,REP,18,,,,,,
Linn,83,State Senate,9,Under Votes,REP,3,,,,,,
Linn,86,State Senate,9,Under Votes,REP,63,,,,,,
Linn,88,State Senate,9,Under Votes,REP,24,,,,,,
Linn,101,State Senate,9,Under Votes,REP,19,,,,,,
Linn,103,State Senate,9,Under Votes,REP,17,,,,,,
Linn,104,State Senate,9,Under Votes,REP,28,,,,,,
Linn,108,State Senate,9,Under Votes,REP,55,,,,,,
Linn,21,State Senate,11,Kelly Lovelace,REP,32,,,,,,
Linn,23,State Senate,11,Kelly Lovelace,REP,81,,,,,,
Linn,27,State Senate,11,Kelly Lovelace,REP,83,,,,,,
Linn,28,State Senate,11,Kelly Lovelace,REP,49,,,,,,
Linn,29,State Senate,11,Kelly Lovelace,REP,119,,,,,,
Linn,30,State Senate,11,Kelly Lovelace,REP,30,,,,,,
Linn,31,State Senate,11,Kelly Lovelace,REP,45,,,,,,
Linn,54,State Senate,11,Kelly Lovelace,REP,44,,,,,,
Linn,57,State Senate,11,Kelly Lovelace,REP,6,,,,,,
Linn,68,State Senate,11,Kelly Lovelace,REP,8,,,,,,
Linn,70,State Senate,11,Kelly Lovelace,REP,64,,,,,,
Linn,73,State Senate,11,Kelly Lovelace,REP,71,,,,,,
Linn,75,State Senate,11,Kelly Lovelace,REP,110,,,,,,
Linn,77,State Senate,11,Kelly Lovelace,REP,40,,,,,,
Linn,87,State Senate,11,Kelly Lovelace,REP,26,,,,,,
Linn,99,State Senate,11,Kelly Lovelace,REP,17,,,,,,
Linn,21,State Senate,11,Jacob Daniels,REP,32,,,,,,
Linn,23,State Senate,11,Jacob Daniels,REP,41,,,,,,
Linn,27,State Senate,11,Jacob Daniels,REP,26,,,,,,
Linn,28,State Senate,11,Jacob Daniels,REP,6,,,,,,
Linn,29,State Senate,11,Jacob Daniels,REP,110,,,,,,
Linn,30,State Senate,11,Jacob Daniels,REP,10,,,,,,
Linn,31,State Senate,11,Jacob Daniels,REP,24,,,,,,
Linn,54,State Senate,11,Jacob Daniels,REP,23,,,,,,
Linn,57,State Senate,11,Jacob Daniels,REP,6,,,,,,
Linn,68,State Senate,11,Jacob Daniels,REP,4,,,,,,
Linn,70,State Senate,11,Jacob Daniels,REP,46,,,,,,
Linn,73,State Senate,11,Jacob Daniels,REP,63,,,,,,
Linn,75,State Senate,11,Jacob Daniels,REP,48,,,,,,
Linn,77,State Senate,11,Jacob Daniels,REP,24,,,,,,
Linn,87,State Senate,11,Jacob Daniels,REP,30,,,,,,
Linn,99,State Senate,11,Jacob Daniels,REP,16,,,,,,
Linn,21,State Senate,11,Write-ins,REP,0,,,,,,
Linn,23,State Senate,11,Write-ins,REP,0,,,,,,
Linn,27,State Senate,11,Write-ins,REP,0,,,,,,
Linn,28,State Senate,11,Write-ins,REP,0,,,,,,
Linn,29,State Senate,11,Write-ins,REP,0,,,,,,
Linn,30,State Senate,11,Write-ins,REP,0,,,,,,
Linn,31,State Senate,11,Write-ins,REP,3,,,,,,
Linn,54,State Senate,11,Write-ins,REP,0,,,,,,
Linn,57,State Senate,11,Write-ins,REP,0,,,,,,
Linn,68,State Senate,11,Write-ins,REP,0,,,,,,
Linn,70,State Senate,11,Write-ins,REP,0,,,,,,
Linn,73,State Senate,11,Write-ins,REP,2,,,,,,
Linn,75,State Senate,11,Write-ins,REP,0,,,,,,
Linn,77,State Senate,11,Write-ins,REP,0,,,,,,
Linn,87,State Senate,11,Write-ins,REP,0,,,,,,
Linn,99,State Senate,11,Write-ins,REP,0,,,,,,
Linn,21,State Senate,11,Over Votes,REP,0,,,,,,
Linn,23,State Senate,11,Over Votes,REP,1,,,,,,
Linn,27,State Senate,11,Over Votes,REP,0,,,,,,
Linn,28,State Senate,11,Over Votes,REP,0,,,,,,
Linn,29,State Senate,11,Over Votes,REP,0,,,,,,
Linn,30,State Senate,11,Over Votes,REP,0,,,,,,
Linn,31,State Senate,11,Over Votes,REP,0,,,,,,
Linn,54,State Senate,11,Over Votes,REP,0,,,,,,
Linn,57,State Senate,11,Over Votes,REP,0,,,,,,
Linn,68,State Senate,11,Over Votes,REP,0,,,,,,
Linn,70,State Senate,11,Over Votes,REP,0,,,,,,
Linn,73,State Senate,11,Over Votes,REP,0,,,,,,
Linn,75,State Senate,11,Over Votes,REP,1,,,,,,
Linn,77,State Senate,11,Over Votes,REP,0,,,,,,
Linn,87,State Senate,11,Over Votes,REP,0,,,,,,
Linn,99,State Senate,11,Over Votes,REP,0,,,,,,
Linn,21,State Senate,11,Under Votes,REP,13,,,,,,
Linn,23,State Senate,11,Under Votes,REP,32,,,,,,
Linn,27,State Senate,11,Under Votes,REP,10,,,,,,
Linn,28,State Senate,11,Under Votes,REP,4,,,,,,
Linn,29,State Senate,11,Under Votes,REP,19,,,,,,
Linn,30,State Senate,11,Under Votes,REP,4,,,,,,
Linn,31,State Senate,11,Under Votes,REP,25,,,,,,
Linn,54,State Senate,11,Under Votes,REP,14,,,,,,
Linn,57,State Senate,11,Under Votes,REP,0,,,,,,
Linn,68,State Senate,11,Under Votes,REP,1,,,,,,
Linn,70,State Senate,11,Under Votes,REP,22,,,,,,
Linn,73,State Senate,11,Under Votes,REP,20,,,,,,
Linn,75,State Senate,11,Under Votes,REP,30,,,,,,
Linn,77,State Senate,11,Under Votes,REP,9,,,,,,
Linn,87,State Senate,11,Under Votes,REP,8,,,,,,
Linn,99,State Senate,11,Under Votes,REP,13,,,,,,
Linn,1,State House,15,Andy Olson,REP,80,,,,,,
Linn,3,State House,15,Andy Olson,REP,53,,,,,,
Linn,5,State House,15,Andy Olson,REP,58,,,,,,
Linn,8,State House,15,Andy Olson,REP,93,,,,,,
Linn,11,State House,15,Andy Olson,REP,49,,,,,,
Linn,14,State House,15,Andy Olson,REP,59,,,,,,
Linn,15,State House,15,Andy Olson,REP,26,,,,,,
Linn,16,State House,15,Andy Olson,REP,95,,,,,,
Linn,18,State House,15,Andy Olson,REP,292,,,,,,
Linn,19,State House,15,Andy Olson,REP,124,,,,,,
Linn,22,State House,15,Andy Olson,REP,14,,,,,,
Linn,26,State House,15,Andy Olson,REP,43,,,,,,
Linn,34,State House,15,Andy Olson,REP,49,,,,,,
Linn,44,State House,15,Andy Olson,REP,123,,,,,,
Linn,47,State House,15,Andy Olson,REP,26,,,,,,
Linn,48,State House,15,Andy Olson,REP,166,,,,,,
Linn,51,State House,15,Andy Olson,REP,39,,,,,,
Linn,58,State House,15,Andy Olson,REP,6,,,,,,
Linn,60,State House,15,Andy Olson,REP,92,,,,,,
Linn,63,State House,15,Andy Olson,REP,221,,,,,,
Linn,65,State House,15,Andy Olson,REP,12,,,,,,
Linn,76,State House,15,Andy Olson,REP,131,,,,,,
Linn,84,State House,15,Andy Olson,REP,49,,,,,,
Linn,89,State House,15,Andy Olson,REP,106,,,,,,
Linn,91,State House,15,Andy Olson,REP,87,,,,,,
Linn,92,State House,15,Andy Olson,REP,178,,,,,,
Linn,93,State House,15,Andy Olson,REP,154,,,,,,
Linn,94,State House,15,Andy Olson,REP,82,,,,,,
Linn,95,State House,15,Andy Olson,REP,130,,,,,,
Linn,96,State House,15,Andy Olson,REP,171,,,,,,
Linn,97,State House,15,Andy Olson,REP,144,,,,,,
Linn,100,State House,15,Andy Olson,REP,200,,,,,,
Linn,102,State House,15,Andy Olson,REP,139,,,,,,
Linn,105,State House,15,Andy Olson,REP,46,,,,,,
Linn,106,State House,15,Andy Olson,REP,91,,,,,,
Linn,107,State House,15,Andy Olson,REP,132,,,,,,
Linn,1,State House,15,Write-ins,REP,1,,,,,,
Linn,3,State House,15,Write-ins,REP,0,,,,,,
Linn,5,State House,15,Write-ins,REP,1,,,,,,
Linn,8,State House,15,Write-ins,REP,2,,,,,,
Linn,11,State House,15,Write-ins,REP,1,,,,,,
Linn,14,State House,15,Write-ins,REP,0,,,,,,
Linn,15,State House,15,Write-ins,REP,0,,,,,,
Linn,16,State House,15,Write-ins,REP,0,,,,,,
Linn,18,State House,15,Write-ins,REP,1,,,,,,
Linn,19,State House,15,Write-ins,REP,0,,,,,,
Linn,22,State House,15,Write-ins,REP,0,,,,,,
Linn,26,State House,15,Write-ins,REP,0,,,,,,
Linn,34,State House,15,Write-ins,REP,2,,,,,,
Linn,44,State House,15,Write-ins,REP,0,,,,,,
Linn,47,State House,15,Write-ins,REP,0,,,,,,
Linn,48,State House,15,Write-ins,REP,2,,,,,,
Linn,51,State House,15,Write-ins,REP,0,,,,,,
Linn,58,State House,15,Write-ins,REP,0,,,,,,
Linn,60,State House,15,Write-ins,REP,0,,,,,,
Linn,63,State House,15,Write-ins,REP,0,,,,,,
Linn,65,State House,15,Write-ins,REP,0,,,,,,
Linn,76,State House,15,Write-ins,REP,0,,,,,,
Linn,84,State House,15,Write-ins,REP,0,,,,,,
Linn,89,State House,15,Write-ins,REP,0,,,,,,
Linn,91,State House,15,Write-ins,REP,1,,,,,,
Linn,92,State House,15,Write-ins,REP,2,,,,,,
Linn,93,State House,15,Write-ins,REP,0,,,,,,
Linn,94,State House,15,Write-ins,REP,0,,,,,,
Linn,95,State House,15,Write-ins,REP,1,,,,,,
Linn,96,State House,15,Write-ins,REP,1,,,,,,
Linn,97,State House,15,Write-ins,REP,0,,,,,,
Linn,100,State House,15,Write-ins,REP,2,,,,,,
Linn,102,State House,15,Write-ins,REP,0,,,,,,
Linn,105,State House,15,Write-ins,REP,2,,,,,,
Linn,106,State House,15,Write-ins,REP,1,,,,,,
Linn,107,State House,15,Write-ins,REP,0,,,,,,
Linn,1,State House,15,Over Votes,REP,0,,,,,,
Linn,3,State House,15,Over Votes,REP,0,,,,,,
Linn,5,State House,15,Over Votes,REP,0,,,,,,
Linn,8,State House,15,Over Votes,REP,0,,,,,,
Linn,11,State House,15,Over Votes,REP,0,,,,,,
Linn,14,State House,15,Over Votes,REP,0,,,,,,
Linn,15,State House,15,Over Votes,REP,0,,,,,,
Linn,16,State House,15,Over Votes,REP,0,,,,,,
Linn,18,State House,15,Over Votes,REP,0,,,,,,
Linn,19,State House,15,Over Votes,REP,0,,,,,,
Linn,22,State House,15,Over Votes,REP,0,,,,,,
Linn,26,State House,15,Over Votes,REP,0,,,,,,
Linn,34,State House,15,Over Votes,REP,0,,,,,,
Linn,44,State House,15,Over Votes,REP,0,,,,,,
Linn,47,State House,15,Over Votes,REP,0,,,,,,
Linn,48,State House,15,Over Votes,REP,0,,,,,,
Linn,51,State House,15,Over Votes,REP,0,,,,,,
Linn,58,State House,15,Over Votes,REP,0,,,,,,
Linn,60,State House,15,Over Votes,REP,0,,,,,,
Linn,63,State House,15,Over Votes,REP,0,,,,,,
Linn,65,State House,15,Over Votes,REP,0,,,,,,
Linn,76,State House,15,Over Votes,REP,0,,,,,,
Linn,84,State House,15,Over Votes,REP,0,,,,,,
Linn,89,State House,15,Over Votes,REP,0,,,,,,
Linn,91,State House,15,Over Votes,REP,0,,,,,,
Linn,92,State House,15,Over Votes,REP,0,,,,,,
Linn,93,State House,15,Over Votes,REP,0,,,,,,
Linn,94,State House,15,Over Votes,REP,0,,,,,,
Linn,95,State House,15,Over Votes,REP,0,,,,,,
Linn,96,State House,15,Over Votes,REP,0,,,,,,
Linn,97,State House,15,Over Votes,REP,0,,,,,,
Linn,100,State House,15,Over Votes,REP,0,,,,,,
Linn,102,State House,15,Over Votes,REP,0,,,,,,
Linn,105,State House,15,Over Votes,REP,0,,,,,,
Linn,106,State House,15,Over Votes,REP,0,,,,,,
Linn,107,State House,15,Over Votes,REP,0,,,,,,
Linn,1,State House,15,Under Votes,REP,16,,,,,,
Linn,3,State House,15,Under Votes,REP,10,,,,,,
Linn,5,State House,15,Under Votes,REP,13,,,,,,
Linn,8,State House,15,Under Votes,REP,25,,,,,,
Linn,11,State House,15,Under Votes,REP,11,,,,,,
Linn,14,State House,15,Under Votes,REP,12,,,,,,
Linn,15,State House,15,Under Votes,REP,4,,,,,,
Linn,16,State House,15,Under Votes,REP,25,,,,,,
Linn,18,State House,15,Under Votes,REP,62,,,,,,
Linn,19,State House,15,Under Votes,REP,17,,,,,,
Linn,22,State House,15,Under Votes,REP,1,,,,,,
Linn,26,State House,15,Under Votes,REP,2,,,,,,
Linn,34,State House,15,Under Votes,REP,13,,,,,,
Linn,44,State House,15,Under Votes,REP,18,,,,,,
Linn,47,State House,15,Under Votes,REP,10,,,,,,
Linn,48,State House,15,Under Votes,REP,29,,,,,,
Linn,51,State House,15,Under Votes,REP,5,,,,,,
Linn,58,State House,15,Under Votes,REP,3,,,,,,
Linn,60,State House,15,Under Votes,REP,14,,,,,,
Linn,63,State House,15,Under Votes,REP,41,,,,,,
Linn,65,State House,15,Under Votes,REP,1,,,,,,
Linn,76,State House,15,Under Votes,REP,15,,,,,,
Linn,84,State House,15,Under Votes,REP,4,,,,,,
Linn,89,State House,15,Under Votes,REP,16,,,,,,
Linn,91,State House,15,Under Votes,REP,20,,,,,,
Linn,92,State House,15,Under Votes,REP,32,,,,,,
Linn,93,State House,15,Under Votes,REP,37,,,,,,
Linn,94,State House,15,Under Votes,REP,21,,,,,,
Linn,95,State House,15,Under Votes,REP,29,,,,,,
Linn,96,State House,15,Under Votes,REP,34,,,,,,
Linn,97,State House,15,Under Votes,REP,25,,,,,,
Linn,100,State House,15,Under Votes,REP,28,,,,,,
Linn,102,State House,15,Under Votes,REP,30,,,,,,
Linn,105,State House,15,Under Votes,REP,15,,,,,,
Linn,106,State House,15,Under Votes,REP,15,,,,,,
Linn,107,State House,15,Under Votes,REP,38,,,,,,
Linn,20,State House,17,Sherrie Sprenger,REP,72,,,,,,
Linn,25,State House,17,Sherrie Sprenger,REP,111,,,,,,
Linn,32,State House,17,Sherrie Sprenger,REP,101,,,,,,
Linn,33,State House,17,Sherrie Sprenger,REP,6,,,,,,
Linn,35,State House,17,Sherrie Sprenger,REP,164,,,,,,
Linn,36,State House,17,Sherrie Sprenger,REP,117,,,,,,
Linn,37,State House,17,Sherrie Sprenger,REP,97,,,,,,
Linn,38,State House,17,Sherrie Sprenger,REP,79,,,,,,
Linn,39,State House,17,Sherrie Sprenger,REP,53,,,,,,
Linn,41,State House,17,Sherrie Sprenger,REP,54,,,,,,
Linn,42,State House,17,Sherrie Sprenger,REP,85,,,,,,
Linn,43,State House,17,Sherrie Sprenger,REP,74,,,,,,
Linn,45,State House,17,Sherrie Sprenger,REP,115,,,,,,
Linn,46,State House,17,Sherrie Sprenger,REP,161,,,,,,
Linn,49,State House,17,Sherrie Sprenger,REP,0,,,,,,
Linn,50,State House,17,Sherrie Sprenger,REP,69,,,,,,
Linn,52,State House,17,Sherrie Sprenger,REP,35,,,,,,
Linn,53,State House,17,Sherrie Sprenger,REP,138,,,,,,
Linn,55,State House,17,Sherrie Sprenger,REP,85,,,,,,
Linn,56,State House,17,Sherrie Sprenger,REP,103,,,,,,
Linn,59,State House,17,Sherrie Sprenger,REP,55,,,,,,
Linn,61,State House,17,Sherrie Sprenger,REP,63,,,,,,
Linn,62,State House,17,Sherrie Sprenger,REP,109,,,,,,
Linn,66,State House,17,Sherrie Sprenger,REP,33,,,,,,
Linn,67,State House,17,Sherrie Sprenger,REP,62,,,,,,
Linn,71,State House,17,Sherrie Sprenger,REP,8,,,,,,
Linn,74,State House,17,Sherrie Sprenger,REP,76,,,,,,
Linn,78,State House,17,Sherrie Sprenger,REP,94,,,,,,
Linn,79,State House,17,Sherrie Sprenger,REP,122,,,,,,
Linn,80,State House,17,Sherrie Sprenger,REP,139,,,,,,
Linn,82,State House,17,Sherrie Sprenger,REP,49,,,,,,
Linn,83,State House,17,Sherrie Sprenger,REP,8,,,,,,
Linn,86,State House,17,Sherrie Sprenger,REP,159,,,,,,
Linn,88,State House,17,Sherrie Sprenger,REP,80,,,,,,
Linn,101,State House,17,Sherrie Sprenger,REP,79,,,,,,
Linn,103,State House,17,Sherrie Sprenger,REP,76,,,,,,
Linn,104,State House,17,Sherrie Sprenger,REP,69,,,,,,
Linn,108,State House,17,Sherrie Sprenger,REP,181,,,,,,
Linn,20,State House,17,Write-ins,REP,2,,,,,,
Linn,25,State House,17,Write-ins,REP,0,,,,,,
Linn,32,State House,17,Write-ins,REP,2,,,,,,
Linn,33,State House,17,Write-ins,REP,0,,,,,,
Linn,35,State House,17,Write-ins,REP,0,,,,,,
Linn,36,State House,17,Write-ins,REP,0,,,,,,
Linn,37,State House,17,Write-ins,REP,2,,,,,,
Linn,38,State House,17,Write-ins,REP,0,,,,,,
Linn,39,State House,17,Write-ins,REP,0,,,,,,
Linn,41,State House,17,Write-ins,REP,0,,,,,,
Linn,42,State House,17,Write-ins,REP,1,,,,,,
Linn,43,State House,17,Write-ins,REP,0,,,,,,
Linn,45,State House,17,Write-ins,REP,0,,,,,,
Linn,46,State House,17,Write-ins,REP,0,,,,,,
Linn,49,State House,17,Write-ins,REP,0,,,,,,
Linn,50,State House,17,Write-ins,REP,0,,,,,,
Linn,52,State House,17,Write-ins,REP,0,,,,,,
Linn,53,State House,17,Write-ins,REP,2,,,,,,
Linn,55,State House,17,Write-ins,REP,0,,,,,,
Linn,56,State House,17,Write-ins,REP,2,,,,,,
Linn,59,State House,17,Write-ins,REP,0,,,,,,
Linn,61,State House,17,Write-ins,REP,0,,,,,,
Linn,62,State House,17,Write-ins,REP,0,,,,,,
Linn,66,State House,17,Write-ins,REP,0,,,,,,
Linn,67,State House,17,Write-ins,REP,0,,,,,,
Linn,71,State House,17,Write-ins,REP,0,,,,,,
Linn,74,State House,17,Write-ins,REP,0,,,,,,
Linn,78,State House,17,Write-ins,REP,0,,,,,,
Linn,79,State House,17,Write-ins,REP,1,,,,,,
Linn,80,State House,17,Write-ins,REP,0,,,,,,
Linn,82,State House,17,Write-ins,REP,1,,,,,,
Linn,83,State House,17,Write-ins,REP,0,,,,,,
Linn,86,State House,17,Write-ins,REP,1,,,,,,
Linn,88,State House,17,Write-ins,REP,0,,,,,,
Linn,101,State House,17,Write-ins,REP,0,,,,,,
Linn,103,State House,17,Write-ins,REP,1,,,,,,
Linn,104,State House,17,Write-ins,REP,0,,,,,,
Linn,108,State House,17,Write-ins,REP,1,,,,,,
Linn,20,State House,17,Over Votes,REP,0,,,,,,
Linn,25,State House,17,Over Votes,REP,0,,,,,,
Linn,32,State House,17,Over Votes,REP,0,,,,,,
Linn,33,State House,17,Over Votes,REP,0,,,,,,
Linn,35,State House,17,Over Votes,REP,0,,,,,,
Linn,36,State House,17,Over Votes,REP,0,,,,,,
Linn,37,State House,17,Over Votes,REP,0,,,,,,
Linn,38,State House,17,Over Votes,REP,0,,,,,,
Linn,39,State House,17,Over Votes,REP,0,,,,,,
Linn,41,State House,17,Over Votes,REP,0,,,,,,
Linn,42,State House,17,Over Votes,REP,0,,,,,,
Linn,43,State House,17,Over Votes,REP,0,,,,,,
Linn,45,State House,17,Over Votes,REP,0,,,,,,
Linn,46,State House,17,Over Votes,REP,0,,,,,,
Linn,49,State House,17,Over Votes,REP,0,,,,,,
