county,precinct,office,district,candidate,party,votes,
clackamas,0132 132,U.S. House,5,Steve Marks,DEM,85,
clackamas,0132 132,U.S. House,5,Nancy Moran,DEM,90,
clackamas,0132 132,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0132 132,U.S. House,5,Write-ins,,5,
clackamas,0132 132,U.S. House,5,Over Votes,,1,
clackamas,0132 132,U.S. House,5,Under Votes,,174,
clackamas,0134 134,U.S. House,5,Kurt Schrader,DEM,304,
clackamas,0134 134,U.S. House,5,Andrew Foster,DEM,22,
clackamas,0134 134,U.S. House,5,Steve Marks,DEM,92,
clackamas,0134 134,U.S. House,5,Nancy Moran,DEM,70,
clackamas,0134 134,U.S. House,5,Richard Nathe,DEM,7,
clackamas,0134 134,U.S. House,5,Write-ins,,4,
clackamas,0134 134,U.S. House,5,Over Votes,,1,
clackamas,0134 134,U.S. House,5,Under Votes,,182,
clackamas,0135 135,U.S. House,5,Kurt Schrader,DEM,212,
clackamas,0135 135,U.S. House,5,Andrew Foster,DEM,12,
clackamas,0135 135,U.S. House,5,Steve Marks,DEM,54,
clackamas,0135 135,U.S. House,5,Nancy Moran,DEM,40,
clackamas,0135 135,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0135 135,U.S. House,5,Write-ins,,0,
clackamas,0135 135,U.S. House,5,Over Votes,,0,
clackamas,0135 135,U.S. House,5,Under Votes,,118,
clackamas,0136 136,U.S. House,5,Kurt Schrader,DEM,223,
clackamas,0136 136,U.S. House,5,Andrew Foster,DEM,22,
clackamas,0136 136,U.S. House,5,Steve Marks,DEM,52,
clackamas,0136 136,U.S. House,5,Nancy Moran,DEM,47,
clackamas,0136 136,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0136 136,U.S. House,5,Write-ins,,0,
clackamas,0136 136,U.S. House,5,Over Votes,,0,
clackamas,0136 136,U.S. House,5,Under Votes,,124,
clackamas,0138 138,U.S. House,5,Kurt Schrader,DEM,276,
clackamas,0138 138,U.S. House,5,Andrew Foster,DEM,12,
clackamas,0138 138,U.S. House,5,Steve Marks,DEM,67,
clackamas,0138 138,U.S. House,5,Nancy Moran,DEM,44,
clackamas,0138 138,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0138 138,U.S. House,5,Write-ins,,2,
clackamas,0138 138,U.S. House,5,Over Votes,,0,
clackamas,0138 138,U.S. House,5,Under Votes,,156,
clackamas,0139 139,U.S. House,5,Kurt Schrader,DEM,230,
clackamas,0139 139,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0139 139,U.S. House,5,Steve Marks,DEM,70,
clackamas,0139 139,U.S. House,5,Nancy Moran,DEM,62,
clackamas,0139 139,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0139 139,U.S. House,5,Write-ins,,2,
clackamas,0139 139,U.S. House,5,Over Votes,,0,
clackamas,0139 139,U.S. House,5,Under Votes,,132,
clackamas,0140 140,U.S. House,5,Kurt Schrader,DEM,149,
clackamas,0140 140,U.S. House,5,Andrew Foster,DEM,7,
clackamas,0140 140,U.S. House,5,Steve Marks,DEM,44,
clackamas,0140 140,U.S. House,5,Nancy Moran,DEM,39,
clackamas,0140 140,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0140 140,U.S. House,5,Write-ins,,0,
clackamas,0140 140,U.S. House,5,Over Votes,,0,
clackamas,0140 140,U.S. House,5,Under Votes,,73,
clackamas,0151 151,U.S. House,5,Kurt Schrader,DEM,314,
clackamas,0151 151,U.S. House,5,Andrew Foster,DEM,10,
clackamas,0151 151,U.S. House,5,Steve Marks,DEM,84,
clackamas,0151 151,U.S. House,5,Nancy Moran,DEM,38,
clackamas,0151 151,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0151 151,U.S. House,5,Write-ins,,2,
clackamas,0151 151,U.S. House,5,Over Votes,,2,
clackamas,0151 151,U.S. House,5,Under Votes,,119,
clackamas,0152 152,U.S. House,5,Kurt Schrader,DEM,175,
clackamas,0152 152,U.S. House,5,Andrew Foster,DEM,9,
clackamas,0152 152,U.S. House,5,Steve Marks,DEM,61,
clackamas,0152 152,U.S. House,5,Nancy Moran,DEM,31,
clackamas,0152 152,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0152 152,U.S. House,5,Write-ins,,2,
clackamas,0152 152,U.S. House,5,Over Votes,,1,
clackamas,0152 152,U.S. House,5,Under Votes,,92,
clackamas,0153 153,U.S. House,5,Kurt Schrader,DEM,316,
clackamas,0153 153,U.S. House,5,Andrew Foster,DEM,17,
clackamas,0153 153,U.S. House,5,Steve Marks,DEM,73,
clackamas,0153 153,U.S. House,5,Nancy Moran,DEM,69,
clackamas,0153 153,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0153 153,U.S. House,5,Write-ins,,0,
clackamas,0153 153,U.S. House,5,Over Votes,,1,
clackamas,0153 153,U.S. House,5,Under Votes,,144,
clackamas,0154 154,U.S. House,5,Kurt Schrader,DEM,278,
clackamas,0154 154,U.S. House,5,Andrew Foster,DEM,11,
clackamas,0154 154,U.S. House,5,Steve Marks,DEM,79,
clackamas,0154 154,U.S. House,5,Nancy Moran,DEM,65,
clackamas,0154 154,U.S. House,5,Richard Nathe,DEM,8,
clackamas,0154 154,U.S. House,5,Write-ins,,1,
clackamas,0154 154,U.S. House,5,Over Votes,,0,
clackamas,0154 154,U.S. House,5,Under Votes,,174,
clackamas,0155 155,U.S. House,5,Kurt Schrader,DEM,333,
clackamas,0155 155,U.S. House,5,Andrew Foster,DEM,26,
clackamas,0155 155,U.S. House,5,Steve Marks,DEM,92,
clackamas,0155 155,U.S. House,5,Nancy Moran,DEM,68,
clackamas,0155 155,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0155 155,U.S. House,5,Write-ins,,3,
clackamas,0155 155,U.S. House,5,Over Votes,,0,
clackamas,0155 155,U.S. House,5,Under Votes,,169,
clackamas,0157 157,U.S. House,5,Kurt Schrader,DEM,132,
clackamas,0157 157,U.S. House,5,Andrew Foster,DEM,9,
clackamas,0157 157,U.S. House,5,Steve Marks,DEM,35,
clackamas,0157 157,U.S. House,5,Nancy Moran,DEM,19,
clackamas,0157 157,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0157 157,U.S. House,5,Write-ins,,0,
clackamas,0157 157,U.S. House,5,Over Votes,,0,
clackamas,0157 157,U.S. House,5,Under Votes,,91,
clackamas,0158 158,U.S. House,5,Kurt Schrader,DEM,233,
clackamas,0158 158,U.S. House,5,Andrew Foster,DEM,15,
clackamas,0158 158,U.S. House,5,Steve Marks,DEM,78,
clackamas,0158 158,U.S. House,5,Nancy Moran,DEM,25,
clackamas,0158 158,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0158 158,U.S. House,5,Write-ins,,1,
clackamas,0158 158,U.S. House,5,Over Votes,,0,
clackamas,0158 158,U.S. House,5,Under Votes,,116,
clackamas,0159 159,U.S. House,5,Kurt Schrader,DEM,210,
clackamas,0159 159,U.S. House,5,Andrew Foster,DEM,11,
clackamas,0159 159,U.S. House,5,Steve Marks,DEM,57,
clackamas,0159 159,U.S. House,5,Nancy Moran,DEM,39,
clackamas,0159 159,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0159 159,U.S. House,5,Write-ins,,0,
clackamas,0159 159,U.S. House,5,Over Votes,,1,
clackamas,0159 159,U.S. House,5,Under Votes,,120,
clackamas,0160 160,U.S. House,5,Kurt Schrader,DEM,198,
clackamas,0160 160,U.S. House,5,Andrew Foster,DEM,5,
clackamas,0160 160,U.S. House,5,Steve Marks,DEM,64,
clackamas,0160 160,U.S. House,5,Nancy Moran,DEM,38,
clackamas,0160 160,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0160 160,U.S. House,5,Write-ins,,0,
clackamas,0160 160,U.S. House,5,Over Votes,,1,
clackamas,0160 160,U.S. House,5,Under Votes,,115,
clackamas,0162 162,U.S. House,5,Kurt Schrader,DEM,246,
clackamas,0162 162,U.S. House,5,Andrew Foster,DEM,19,
clackamas,0162 162,U.S. House,5,Steve Marks,DEM,67,
clackamas,0162 162,U.S. House,5,Nancy Moran,DEM,68,
clackamas,0162 162,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0162 162,U.S. House,5,Write-ins,,1,
clackamas,0162 162,U.S. House,5,Over Votes,,2,
clackamas,0162 162,U.S. House,5,Under Votes,,181,
clackamas,0163 163,U.S. House,5,Kurt Schrader,DEM,268,
clackamas,0163 163,U.S. House,5,Andrew Foster,DEM,16,
clackamas,0163 163,U.S. House,5,Steve Marks,DEM,64,
clackamas,0163 163,U.S. House,5,Nancy Moran,DEM,66,
clackamas,0163 163,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0163 163,U.S. House,5,Write-ins,,1,
clackamas,0163 163,U.S. House,5,Over Votes,,0,
clackamas,0163 163,U.S. House,5,Under Votes,,151,
clackamas,0164 164,U.S. House,5,Kurt Schrader,DEM,190,
clackamas,0164 164,U.S. House,5,Andrew Foster,DEM,17,
clackamas,0164 164,U.S. House,5,Steve Marks,DEM,68,
clackamas,0164 164,U.S. House,5,Nancy Moran,DEM,49,
clackamas,0164 164,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0164 164,U.S. House,5,Write-ins,,0,
clackamas,0164 164,U.S. House,5,Over Votes,,0,
clackamas,0164 164,U.S. House,5,Under Votes,,89,
clackamas,0165 165,U.S. House,5,Kurt Schrader,DEM,213,
clackamas,0165 165,U.S. House,5,Andrew Foster,DEM,15,
clackamas,0165 165,U.S. House,5,Steve Marks,DEM,70,
clackamas,0165 165,U.S. House,5,Nancy Moran,DEM,45,
clackamas,0165 165,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0165 165,U.S. House,5,Write-ins,,1,
clackamas,0165 165,U.S. House,5,Over Votes,,0,
clackamas,0165 165,U.S. House,5,Under Votes,,131,
clackamas,0166 166,U.S. House,5,Kurt Schrader,DEM,227,
clackamas,0166 166,U.S. House,5,Andrew Foster,DEM,8,
clackamas,0166 166,U.S. House,5,Steve Marks,DEM,59,
clackamas,0166 166,U.S. House,5,Nancy Moran,DEM,63,
clackamas,0166 166,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0166 166,U.S. House,5,Write-ins,,0,
clackamas,0166 166,U.S. House,5,Over Votes,,1,
clackamas,0166 166,U.S. House,5,Under Votes,,139,
clackamas,0167 167,U.S. House,5,Kurt Schrader,DEM,220,
clackamas,0167 167,U.S. House,5,Andrew Foster,DEM,21,
clackamas,0167 167,U.S. House,5,Steve Marks,DEM,85,
clackamas,0167 167,U.S. House,5,Nancy Moran,DEM,53,
clackamas,0167 167,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0167 167,U.S. House,5,Write-ins,,2,
clackamas,0167 167,U.S. House,5,Over Votes,,0,
clackamas,0167 167,U.S. House,5,Under Votes,,125,
clackamas,0169 169,U.S. House,5,Kurt Schrader,DEM,108,
clackamas,0169 169,U.S. House,5,Andrew Foster,DEM,5,
clackamas,0169 169,U.S. House,5,Steve Marks,DEM,42,
clackamas,0169 169,U.S. House,5,Nancy Moran,DEM,26,
clackamas,0169 169,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0169 169,U.S. House,5,Write-ins,,0,
clackamas,0169 169,U.S. House,5,Over Votes,,0,
clackamas,0169 169,U.S. House,5,Under Votes,,72,
clackamas,0170 170,U.S. House,5,Kurt Schrader,DEM,0,
clackamas,0170 170,U.S. House,5,Andrew Foster,DEM,0,
clackamas,0170 170,U.S. House,5,Steve Marks,DEM,1,
clackamas,0170 170,U.S. House,5,Nancy Moran,DEM,2,
clackamas,0170 170,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0170 170,U.S. House,5,Write-ins,,0,
clackamas,0170 170,U.S. House,5,Over Votes,,0,
clackamas,0170 170,U.S. House,5,Under Votes,,3,
clackamas,0171 171,U.S. House,5,Kurt Schrader,DEM,3,
clackamas,0171 171,U.S. House,5,Andrew Foster,DEM,1,
clackamas,0171 171,U.S. House,5,Steve Marks,DEM,0,
clackamas,0171 171,U.S. House,5,Nancy Moran,DEM,0,
clackamas,0171 171,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0171 171,U.S. House,5,Write-ins,,0,
clackamas,0171 171,U.S. House,5,Over Votes,,0,
clackamas,0171 171,U.S. House,5,Under Votes,,5,
clackamas,0201 201,U.S. House,5,Kurt Schrader,DEM,175,
clackamas,0201 201,U.S. House,5,Andrew Foster,DEM,20,
clackamas,0201 201,U.S. House,5,Steve Marks,DEM,52,
clackamas,0201 201,U.S. House,5,Nancy Moran,DEM,43,
clackamas,0201 201,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0201 201,U.S. House,5,Write-ins,,3,
clackamas,0201 201,U.S. House,5,Over Votes,,0,
clackamas,0201 201,U.S. House,5,Under Votes,,84,
clackamas,0202 202,U.S. House,5,Kurt Schrader,DEM,164,
clackamas,0202 202,U.S. House,5,Andrew Foster,DEM,24,
clackamas,0202 202,U.S. House,5,Steve Marks,DEM,58,
clackamas,0202 202,U.S. House,5,Nancy Moran,DEM,69,
clackamas,0202 202,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0202 202,U.S. House,5,Write-ins,,1,
clackamas,0202 202,U.S. House,5,Over Votes,,0,
clackamas,0202 202,U.S. House,5,Under Votes,,131,
clackamas,0203 203,U.S. House,5,Kurt Schrader,DEM,176,
clackamas,0203 203,U.S. House,5,Andrew Foster,DEM,5,
clackamas,0203 203,U.S. House,5,Steve Marks,DEM,31,
clackamas,0203 203,U.S. House,5,Nancy Moran,DEM,48,
clackamas,0203 203,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0203 203,U.S. House,5,Write-ins,,1,
clackamas,0203 203,U.S. House,5,Over Votes,,0,
clackamas,0203 203,U.S. House,5,Under Votes,,71,
clackamas,0204 204,U.S. House,5,Kurt Schrader,DEM,134,
clackamas,0204 204,U.S. House,5,Andrew Foster,DEM,7,
clackamas,0204 204,U.S. House,5,Steve Marks,DEM,23,
clackamas,0204 204,U.S. House,5,Nancy Moran,DEM,26,
clackamas,0204 204,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0204 204,U.S. House,5,Write-ins,,0,
clackamas,0204 204,U.S. House,5,Over Votes,,2,
clackamas,0204 204,U.S. House,5,Under Votes,,44,
clackamas,0205 205,U.S. House,5,Kurt Schrader,DEM,111,
clackamas,0205 205,U.S. House,5,Andrew Foster,DEM,10,
clackamas,0205 205,U.S. House,5,Steve Marks,DEM,38,
clackamas,0205 205,U.S. House,5,Nancy Moran,DEM,45,
clackamas,0205 205,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0205 205,U.S. House,5,Write-ins,,0,
clackamas,0205 205,U.S. House,5,Over Votes,,0,
clackamas,0205 205,U.S. House,5,Under Votes,,70,
clackamas,0206 206,U.S. House,5,Kurt Schrader,DEM,223,
clackamas,0206 206,U.S. House,5,Andrew Foster,DEM,36,
clackamas,0206 206,U.S. House,5,Steve Marks,DEM,63,
clackamas,0206 206,U.S. House,5,Nancy Moran,DEM,69,
clackamas,0206 206,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0206 206,U.S. House,5,Write-ins,,4,
clackamas,0206 206,U.S. House,5,Over Votes,,0,
clackamas,0206 206,U.S. House,5,Under Votes,,92,
clackamas,0251 251,U.S. House,5,Kurt Schrader,DEM,0,
clackamas,0251 251,U.S. House,5,Andrew Foster,DEM,0,
clackamas,0251 251,U.S. House,5,Steve Marks,DEM,0,
clackamas,0251 251,U.S. House,5,Nancy Moran,DEM,0,
clackamas,0251 251,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0251 251,U.S. House,5,Write-ins,,0,
clackamas,0251 251,U.S. House,5,Over Votes,,0,
clackamas,0251 251,U.S. House,5,Under Votes,,0,
clackamas,0252 252,U.S. House,5,Kurt Schrader,DEM,176,
clackamas,0252 252,U.S. House,5,Andrew Foster,DEM,14,
clackamas,0252 252,U.S. House,5,Steve Marks,DEM,48,
clackamas,0252 252,U.S. House,5,Nancy Moran,DEM,48,
clackamas,0252 252,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0252 252,U.S. House,5,Write-ins,,1,
clackamas,0252 252,U.S. House,5,Over Votes,,0,
clackamas,0252 252,U.S. House,5,Under Votes,,110,
clackamas,0300 300,U.S. House,5,Kurt Schrader,DEM,130,
clackamas,0300 300,U.S. House,5,Andrew Foster,DEM,14,
clackamas,0300 300,U.S. House,5,Steve Marks,DEM,46,
clackamas,0300 300,U.S. House,5,Nancy Moran,DEM,29,
clackamas,0300 300,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0300 300,U.S. House,5,Write-ins,,2,
clackamas,0300 300,U.S. House,5,Over Votes,,1,
clackamas,0300 300,U.S. House,5,Under Votes,,71,
clackamas,0301 301,U.S. House,5,Kurt Schrader,DEM,132,
clackamas,0301 301,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0301 301,U.S. House,5,Steve Marks,DEM,39,
clackamas,0301 301,U.S. House,5,Nancy Moran,DEM,41,
clackamas,0301 301,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0301 301,U.S. House,5,Write-ins,,1,
clackamas,0301 301,U.S. House,5,Over Votes,,0,
clackamas,0301 301,U.S. House,5,Under Votes,,67,
clackamas,0302 302,U.S. House,5,Kurt Schrader,DEM,103,
clackamas,0302 302,U.S. House,5,Andrew Foster,DEM,8,
clackamas,0302 302,U.S. House,5,Steve Marks,DEM,29,
clackamas,0302 302,U.S. House,5,Nancy Moran,DEM,25,
clackamas,0302 302,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0302 302,U.S. House,5,Write-ins,,1,
clackamas,0302 302,U.S. House,5,Over Votes,,0,
clackamas,0302 302,U.S. House,5,Under Votes,,45,
clackamas,0303 303,U.S. House,5,Kurt Schrader,DEM,115,
clackamas,0303 303,U.S. House,5,Andrew Foster,DEM,16,
clackamas,0303 303,U.S. House,5,Steve Marks,DEM,33,
clackamas,0303 303,U.S. House,5,Nancy Moran,DEM,48,
clackamas,0303 303,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0303 303,U.S. House,5,Write-ins,,0,
clackamas,0303 303,U.S. House,5,Over Votes,,0,
clackamas,0303 303,U.S. House,5,Under Votes,,67,
clackamas,0305 305,U.S. House,5,Kurt Schrader,DEM,11,
clackamas,0305 305,U.S. House,5,Andrew Foster,DEM,0,
clackamas,0305 305,U.S. House,5,Steve Marks,DEM,3,
clackamas,0305 305,U.S. House,5,Nancy Moran,DEM,1,
clackamas,0305 305,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0305 305,U.S. House,5,Write-ins,,0,
clackamas,0305 305,U.S. House,5,Over Votes,,0,
clackamas,0305 305,U.S. House,5,Under Votes,,11,
clackamas,0306 306,U.S. House,5,Kurt Schrader,DEM,17,
clackamas,0306 306,U.S. House,5,Andrew Foster,DEM,1,
clackamas,0306 306,U.S. House,5,Steve Marks,DEM,8,
clackamas,0306 306,U.S. House,5,Nancy Moran,DEM,4,
clackamas,0306 306,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0306 306,U.S. House,5,Write-ins,,0,
clackamas,0306 306,U.S. House,5,Over Votes,,0,
clackamas,0306 306,U.S. House,5,Under Votes,,6,
clackamas,0313 313,U.S. House,5,Kurt Schrader,DEM,102,
clackamas,0313 313,U.S. House,5,Andrew Foster,DEM,2,
clackamas,0313 313,U.S. House,5,Steve Marks,DEM,22,
clackamas,0313 313,U.S. House,5,Nancy Moran,DEM,15,
clackamas,0313 313,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0313 313,U.S. House,5,Write-ins,,0,
clackamas,0313 313,U.S. House,5,Over Votes,,0,
clackamas,0313 313,U.S. House,5,Under Votes,,50,
clackamas,0326 326,U.S. House,5,Kurt Schrader,DEM,130,
clackamas,0326 326,U.S. House,5,Andrew Foster,DEM,12,
clackamas,0326 326,U.S. House,5,Steve Marks,DEM,37,
clackamas,0326 326,U.S. House,5,Nancy Moran,DEM,23,
clackamas,0326 326,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0326 326,U.S. House,5,Write-ins,,1,
clackamas,0326 326,U.S. House,5,Over Votes,,1,
clackamas,0326 326,U.S. House,5,Under Votes,,76,
clackamas,0327 327,U.S. House,5,Kurt Schrader,DEM,165,
clackamas,0327 327,U.S. House,5,Andrew Foster,DEM,19,
clackamas,0327 327,U.S. House,5,Steve Marks,DEM,41,
clackamas,0327 327,U.S. House,5,Nancy Moran,DEM,35,
clackamas,0327 327,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0327 327,U.S. House,5,Write-ins,,2,
clackamas,0327 327,U.S. House,5,Over Votes,,1,
clackamas,0327 327,U.S. House,5,Under Votes,,96,
clackamas,0328 328,U.S. House,5,Kurt Schrader,DEM,9,
clackamas,0328 328,U.S. House,5,Andrew Foster,DEM,0,
clackamas,0328 328,U.S. House,5,Steve Marks,DEM,1,
clackamas,0328 328,U.S. House,5,Nancy Moran,DEM,7,
clackamas,0328 328,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0328 328,U.S. House,5,Write-ins,,0,
clackamas,0328 328,U.S. House,5,Over Votes,,0,
clackamas,0328 328,U.S. House,5,Under Votes,,9,
clackamas,0336 336,U.S. House,5,Kurt Schrader,DEM,161,
clackamas,0336 336,U.S. House,5,Andrew Foster,DEM,22,
clackamas,0336 336,U.S. House,5,Steve Marks,DEM,40,
clackamas,0336 336,U.S. House,5,Nancy Moran,DEM,28,
clackamas,0336 336,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0336 336,U.S. House,5,Write-ins,,2,
clackamas,0336 336,U.S. House,5,Over Votes,,0,
clackamas,0336 336,U.S. House,5,Under Votes,,70,
clackamas,0337 337,U.S. House,5,Kurt Schrader,DEM,187,
clackamas,0337 337,U.S. House,5,Andrew Foster,DEM,8,
clackamas,0337 337,U.S. House,5,Steve Marks,DEM,41,
clackamas,0337 337,U.S. House,5,Nancy Moran,DEM,43,
clackamas,0337 337,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0337 337,U.S. House,5,Write-ins,,2,
clackamas,0337 337,U.S. House,5,Over Votes,,0,
clackamas,0337 337,U.S. House,5,Under Votes,,118,
clackamas,0343 343,U.S. House,5,Kurt Schrader,DEM,70,
clackamas,0343 343,U.S. House,5,Andrew Foster,DEM,9,
clackamas,0343 343,U.S. House,5,Steve Marks,DEM,14,
clackamas,0343 343,U.S. House,5,Nancy Moran,DEM,20,
clackamas,0343 343,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0343 343,U.S. House,5,Write-ins,,1,
clackamas,0343 343,U.S. House,5,Over Votes,,0,
clackamas,0343 343,U.S. House,5,Under Votes,,27,
clackamas,0344 344,U.S. House,5,Kurt Schrader,DEM,188,
clackamas,0344 344,U.S. House,5,Andrew Foster,DEM,4,
clackamas,0344 344,U.S. House,5,Steve Marks,DEM,20,
clackamas,0344 344,U.S. House,5,Nancy Moran,DEM,38,
clackamas,0344 344,U.S. House,5,Richard Nathe,DEM,7,
clackamas,0344 344,U.S. House,5,Write-ins,,2,
clackamas,0344 344,U.S. House,5,Over Votes,,0,
clackamas,0344 344,U.S. House,5,Under Votes,,51,
clackamas,0345 345,U.S. House,5,Kurt Schrader,DEM,54,
clackamas,0345 345,U.S. House,5,Andrew Foster,DEM,3,
clackamas,0345 345,U.S. House,5,Steve Marks,DEM,2,
clackamas,0345 345,U.S. House,5,Nancy Moran,DEM,6,
clackamas,0345 345,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0345 345,U.S. House,5,Write-ins,,0,
clackamas,0345 345,U.S. House,5,Over Votes,,0,
clackamas,0345 345,U.S. House,5,Under Votes,,7,
clackamas,0346 346,U.S. House,5,Kurt Schrader,DEM,207,
clackamas,0346 346,U.S. House,5,Andrew Foster,DEM,16,
clackamas,0346 346,U.S. House,5,Steve Marks,DEM,28,
clackamas,0346 346,U.S. House,5,Nancy Moran,DEM,37,
clackamas,0346 346,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0346 346,U.S. House,5,Write-ins,,0,
clackamas,0346 346,U.S. House,5,Over Votes,,0,
clackamas,0346 346,U.S. House,5,Under Votes,,44,
clackamas,0349 349,U.S. House,5,Kurt Schrader,DEM,108,
clackamas,0349 349,U.S. House,5,Andrew Foster,DEM,5,
clackamas,0349 349,U.S. House,5,Steve Marks,DEM,11,
clackamas,0349 349,U.S. House,5,Nancy Moran,DEM,18,
clackamas,0349 349,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0349 349,U.S. House,5,Write-ins,,1,
clackamas,0349 349,U.S. House,5,Over Votes,,0,
clackamas,0349 349,U.S. House,5,Under Votes,,25,
clackamas,0350 350,U.S. House,5,Kurt Schrader,DEM,140,
clackamas,0350 350,U.S. House,5,Andrew Foster,DEM,10,
clackamas,0350 350,U.S. House,5,Steve Marks,DEM,26,
clackamas,0350 350,U.S. House,5,Nancy Moran,DEM,38,
clackamas,0350 350,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0350 350,U.S. House,5,Write-ins,,1,
clackamas,0350 350,U.S. House,5,Over Votes,,1,
clackamas,0350 350,U.S. House,5,Under Votes,,39,
clackamas,0351 351,U.S. House,5,Kurt Schrader,DEM,150,
clackamas,0351 351,U.S. House,5,Andrew Foster,DEM,14,
clackamas,0351 351,U.S. House,5,Steve Marks,DEM,19,
clackamas,0351 351,U.S. House,5,Nancy Moran,DEM,36,
clackamas,0351 351,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0351 351,U.S. House,5,Write-ins,,0,
clackamas,0351 351,U.S. House,5,Over Votes,,0,
clackamas,0351 351,U.S. House,5,Under Votes,,47,
clackamas,0353 353,U.S. House,5,Kurt Schrader,DEM,111,
clackamas,0353 353,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0353 353,U.S. House,5,Steve Marks,DEM,26,
clackamas,0353 353,U.S. House,5,Nancy Moran,DEM,21,
clackamas,0353 353,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0353 353,U.S. House,5,Write-ins,,0,
clackamas,0353 353,U.S. House,5,Over Votes,,0,
clackamas,0353 353,U.S. House,5,Under Votes,,46,
clackamas,0354 354,U.S. House,5,Kurt Schrader,DEM,99,
clackamas,0354 354,U.S. House,5,Andrew Foster,DEM,11,
clackamas,0354 354,U.S. House,5,Steve Marks,DEM,20,
clackamas,0354 354,U.S. House,5,Nancy Moran,DEM,35,
clackamas,0354 354,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0354 354,U.S. House,5,Write-ins,,1,
clackamas,0354 354,U.S. House,5,Over Votes,,0,
clackamas,0354 354,U.S. House,5,Under Votes,,48,
clackamas,0355 355,U.S. House,5,Kurt Schrader,DEM,94,
clackamas,0355 355,U.S. House,5,Andrew Foster,DEM,6,
clackamas,0355 355,U.S. House,5,Steve Marks,DEM,17,
clackamas,0355 355,U.S. House,5,Nancy Moran,DEM,36,
clackamas,0355 355,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0355 355,U.S. House,5,Write-ins,,0,
clackamas,0355 355,U.S. House,5,Over Votes,,0,
clackamas,0355 355,U.S. House,5,Under Votes,,54,
clackamas,0356 356,U.S. House,5,Kurt Schrader,DEM,70,
