county,precinct,office,district,party,candidate,votes,overs,unders
Multnomah,4607,Governor,,REP,Bud Pierce,870,0,170
Multnomah,4608,Governor,,REP,Bud Pierce,194,0,59
Multnomah,4701,Governor,,REP,Bud Pierce,715,0,104
Multnomah,4702,Governor,,REP,Bud Pierce,193,0,39
Multnomah,4703,Governor,,REP,Bud Pierce,696,0,85
Multnomah,4704,Governor,,REP,Bud Pierce,1138,0,158
Multnomah,4705,Governor,,REP,Bud Pierce,1138,0,241
Multnomah,4706,Governor,,REP,Bud Pierce,920,1,153
Multnomah,4707,Governor,,REP,Bud Pierce,395,0,82
Multnomah,4708,Governor,,REP,Bud Pierce,892,0,166
Multnomah,4709,Governor,,REP,Bud Pierce,483,0,82
Multnomah,4710,Governor,,REP,Bud Pierce,937,0,183
Multnomah,4801,Governor,,REP,Bud Pierce,491,0,65
Multnomah,4802,Governor,,REP,Bud Pierce,0,0,3
Multnomah,4803,Governor,,REP,Bud Pierce,1177,0,343
Multnomah,4804,Governor,,REP,Bud Pierce,280,0,66
Multnomah,4805,Governor,,REP,Bud Pierce,185,0,39
Multnomah,4806,Governor,,REP,Bud Pierce,507,0,62
Multnomah,4807,Governor,,REP,Bud Pierce,681,0,137
Multnomah,4901,Governor,,REP,Bud Pierce,34,0,1
Multnomah,4902,Governor,,REP,Bud Pierce,16,0,1
Multnomah,4903,Governor,,REP,Bud Pierce,1497,0,208
Multnomah,4904,Governor,,REP,Bud Pierce,3381,0,365
Multnomah,4905,Governor,,REP,Bud Pierce,148,0,11
Multnomah,4906,Governor,,REP,Bud Pierce,413,0,79
Multnomah,4907,Governor,,REP,Bud Pierce,110,0,8
Multnomah,4908,Governor,,REP,Bud Pierce,807,0,87
Multnomah,4909,Governor,,REP,Bud Pierce,1438,1,209
Multnomah,4910,Governor,,REP,Bud Pierce,995,1,208
Multnomah,4911,Governor,,REP,Bud Pierce,1362,0,179
Multnomah,5001,Governor,,REP,Bud Pierce,1018,0,180
Multnomah,5002,Governor,,REP,Bud Pierce,2612,0,368
Multnomah,5003,Governor,,REP,Bud Pierce,395,0,67
Multnomah,5004,Governor,,REP,Bud Pierce,2402,0,296
Multnomah,5006,Governor,,REP,Bud Pierce,1523,1,164
Multnomah,5007,Governor,,REP,Bud Pierce,1295,0,167
Multnomah,5008,Governor,,REP,Bud Pierce,1377,1,155
Multnomah,5009,Governor,,REP,Bud Pierce,287,0,60
Multnomah,5101,Governor,,REP,Bud Pierce,187,0,35
Multnomah,5102,Governor,,REP,Bud Pierce,1282,0,224
Multnomah,5103,Governor,,REP,Bud Pierce,749,0,113
Multnomah,5104,Governor,,REP,Bud Pierce,1244,0,194
Multnomah,5105,Governor,,REP,Bud Pierce,188,0,13
Multnomah,5106,Governor,,REP,Bud Pierce,551,0,85
Multnomah,5107,Governor,,REP,Bud Pierce,391,0,31
Multnomah,5202,Governor,,REP,Bud Pierce,1193,1,105
Multnomah,5203,Governor,,REP,Bud Pierce,1054,0,86
Multnomah,5204,Governor,,REP,Bud Pierce,1398,3,145
Multnomah,2701,Governor,,,Write-ins,1,0,19
Multnomah,2702,Governor,,,Write-ins,0,0,34
Multnomah,3101,Governor,,,Write-ins,3,0,53
Multnomah,3102,Governor,,,Write-ins,3,0,82
Multnomah,3103,Governor,,,Write-ins,1,0,30
Multnomah,3301,Governor,,,Write-ins,19,0,525
Multnomah,3303,Governor,,,Write-ins,3,0,146
Multnomah,3304,Governor,,,Write-ins,1,0,24
Multnomah,3501,Governor,,,Write-ins,2,0,45
Multnomah,3502,Governor,,,Write-ins,8,0,225
Multnomah,3602,Governor,,,Write-ins,9,0,311
Multnomah,3603,Governor,,,Write-ins,28,0,502
Multnomah,3604,Governor,,,Write-ins,0,0,3
Multnomah,3605,Governor,,,Write-ins,10,0,105
Multnomah,3606,Governor,,,Write-ins,2,0,66
Multnomah,3607,Governor,,,Write-ins,16,0,302
Multnomah,3608,Governor,,,Write-ins,10,0,192
Multnomah,3609,Governor,,,Write-ins,0,0,26
Multnomah,3610,Governor,,,Write-ins,6,0,155
Multnomah,3611,Governor,,,Write-ins,7,0,231
Multnomah,3612,Governor,,,Write-ins,10,0,350
Multnomah,3801,Governor,,,Write-ins,0,0,2
Multnomah,3802,Governor,,,Write-ins,25,0,369
Multnomah,3803,Governor,,,Write-ins,13,0,239
Multnomah,3804,Governor,,,Write-ins,3,0,44
Multnomah,3805,Governor,,,Write-ins,0,0,38
Multnomah,3806,Governor,,,Write-ins,1,0,86
Multnomah,3807,Governor,,,Write-ins,1,0,49
Multnomah,3808,Governor,,,Write-ins,0,0,23
Multnomah,4101,Governor,,,Write-ins,12,0,324
Multnomah,4102,Governor,,,Write-ins,11,0,164
Multnomah,4103,Governor,,,Write-ins,12,0,131
Multnomah,4203,Governor,,,Write-ins,23,0,465
Multnomah,4204,Governor,,,Write-ins,25,0,375
Multnomah,4205,Governor,,,Write-ins,7,0,188
Multnomah,4207,Governor,,,Write-ins,7,0,231
Multnomah,4208,Governor,,,Write-ins,6,0,107
Multnomah,4209,Governor,,,Write-ins,18,0,329
Multnomah,4210,Governor,,,Write-ins,27,1,432
Multnomah,4301,Governor,,,Write-ins,23,0,396
Multnomah,4302,Governor,,,Write-ins,28,0,474
Multnomah,4304,Governor,,,Write-ins,17,0,311
Multnomah,4305,Governor,,,Write-ins,21,0,384
Multnomah,4306,Governor,,,Write-ins,6,0,75
Multnomah,4310,Governor,,,Write-ins,20,0,337
Multnomah,4401,Governor,,,Write-ins,31,0,400
Multnomah,4402,Governor,,,Write-ins,23,0,372
Multnomah,4403,Governor,,,Write-ins,18,0,302
Multnomah,4404,Governor,,,Write-ins,26,0,385
Multnomah,4409,Governor,,,Write-ins,4,0,97
Multnomah,4501,Governor,,,Write-ins,12,0,361
Multnomah,4502,Governor,,,Write-ins,5,0,198
Multnomah,4503,Governor,,,Write-ins,10,0,168
Multnomah,4505,Governor,,,Write-ins,14,0,340
Multnomah,4506,Governor,,,Write-ins,4,0,148
Multnomah,4508,Governor,,,Write-ins,8,0,233
Multnomah,4509,Governor,,,Write-ins,9,0,146
Multnomah,4510,Governor,,,Write-ins,1,0,95
Multnomah,4511,Governor,,,Write-ins,3,0,120
Multnomah,4512,Governor,,,Write-ins,3,0,20
Multnomah,4601,Governor,,,Write-ins,14,0,405
Multnomah,4602,Governor,,,Write-ins,8,0,130
Multnomah,4604,Governor,,,Write-ins,18,0,298
Multnomah,4605,Governor,,,Write-ins,13,0,215
Multnomah,4606,Governor,,,Write-ins,24,0,489
Multnomah,4607,Governor,,,Write-ins,6,0,170
Multnomah,4608,Governor,,,Write-ins,5,0,59
Multnomah,4701,Governor,,,Write-ins,5,0,104
Multnomah,4702,Governor,,,Write-ins,1,0,39
Multnomah,4703,Governor,,,Write-ins,3,0,85
Multnomah,4704,Governor,,,Write-ins,2,0,158
Multnomah,4705,Governor,,,Write-ins,9,0,241
Multnomah,4706,Governor,,,Write-ins,4,1,153
Multnomah,4707,Governor,,,Write-ins,2,0,82
Multnomah,4708,Governor,,,Write-ins,2,0,166
Multnomah,4709,Governor,,,Write-ins,1,0,82
Multnomah,4710,Governor,,,Write-ins,11,0,183
Multnomah,4801,Governor,,,Write-ins,2,0,65
Multnomah,4802,Governor,,,Write-ins,0,0,3
Multnomah,4803,Governor,,,Write-ins,22,0,343
Multnomah,4804,Governor,,,Write-ins,3,0,66
Multnomah,4805,Governor,,,Write-ins,4,0,39
Multnomah,4806,Governor,,,Write-ins,3,0,62
Multnomah,4807,Governor,,,Write-ins,6,0,137
Multnomah,4901,Governor,,,Write-ins,0,0,1
Multnomah,4902,Governor,,,Write-ins,0,0,1
Multnomah,4903,Governor,,,Write-ins,8,0,208
Multnomah,4904,Governor,,,Write-ins,9,0,365
Multnomah,4905,Governor,,,Write-ins,0,0,11
Multnomah,4906,Governor,,,Write-ins,6,0,79
Multnomah,4907,Governor,,,Write-ins,0,0,8
Multnomah,4908,Governor,,,Write-ins,2,0,87
Multnomah,4909,Governor,,,Write-ins,1,0,209
Multnomah,4910,Governor,,,Write-ins,9,0,208
Multnomah,4911,Governor,,,Write-ins,5,0,179
Multnomah,5001,Governor,,,Write-ins,9,0,180
Multnomah,5002,Governor,,,Write-ins,12,0,368
Multnomah,5003,Governor,,,Write-ins,2,0,67
Multnomah,5004,Governor,,,Write-ins,6,0,296
Multnomah,5006,Governor,,,Write-ins,5,0,164
Multnomah,5007,Governor,,,Write-ins,3,0,167
Multnomah,5008,Governor,,,Write-ins,5,0,155
Multnomah,5009,Governor,,,Write-ins,5,0,60
Multnomah,5101,Governor,,,Write-ins,3,0,35
Multnomah,5102,Governor,,,Write-ins,8,0,224
Multnomah,5103,Governor,,,Write-ins,3,0,113
Multnomah,5104,Governor,,,Write-ins,4,0,194
Multnomah,5105,Governor,,,Write-ins,0,0,13
Multnomah,5106,Governor,,,Write-ins,7,0,85
Multnomah,5107,Governor,,,Write-ins,0,0,31
Multnomah,5202,Governor,,,Write-ins,3,0,105
Multnomah,5203,Governor,,,Write-ins,1,0,86
Multnomah,5204,Governor,,,Write-ins,3,0,145
Multnomah,2701,Secretary of State,,LBT,Sharon L Durbin,4,0,35
Multnomah,2702,Secretary of State,,LBT,Sharon L Durbin,6,0,52
Multnomah,3101,Secretary of State,,LBT,Sharon L Durbin,34,0,92
Multnomah,3102,Secretary of State,,LBT,Sharon L Durbin,32,0,117
Multnomah,3103,Secretary of State,,LBT,Sharon L Durbin,10,0,38
Multnomah,3301,Secretary of State,,LBT,Sharon L Durbin,226,0,883
Multnomah,3303,Secretary of State,,LBT,Sharon L Durbin,51,0,292
Multnomah,3304,Secretary of State,,LBT,Sharon L Durbin,8,0,43
Multnomah,3501,Secretary of State,,LBT,Sharon L Durbin,16,0,72
Multnomah,3502,Secretary of State,,LBT,Sharon L Durbin,64,1,393
Multnomah,3602,Secretary of State,,LBT,Sharon L Durbin,149,1,541
Multnomah,3603,Secretary of State,,LBT,Sharon L Durbin,203,0,723
Multnomah,3604,Secretary of State,,LBT,Sharon L Durbin,0,0,9
Multnomah,3605,Secretary of State,,LBT,Sharon L Durbin,38,1,195
Multnomah,3606,Secretary of State,,LBT,Sharon L Durbin,23,0,110
Multnomah,3607,Secretary of State,,LBT,Sharon L Durbin,90,0,478
Multnomah,3608,Secretary of State,,LBT,Sharon L Durbin,71,0,337
Multnomah,3609,Secretary of State,,LBT,Sharon L Durbin,5,0,31
Multnomah,3610,Secretary of State,,LBT,Sharon L Durbin,59,0,242
Multnomah,3611,Secretary of State,,LBT,Sharon L Durbin,87,1,413
Multnomah,3612,Secretary of State,,LBT,Sharon L Durbin,145,0,524
Multnomah,3801,Secretary of State,,LBT,Sharon L Durbin,0,0,5
Multnomah,3802,Secretary of State,,LBT,Sharon L Durbin,158,0,647
Multnomah,3803,Secretary of State,,LBT,Sharon L Durbin,121,0,447
Multnomah,3804,Secretary of State,,LBT,Sharon L Durbin,22,0,91
Multnomah,3805,Secretary of State,,LBT,Sharon L Durbin,12,0,66
Multnomah,3806,Secretary of State,,LBT,Sharon L Durbin,33,0,156
Multnomah,3807,Secretary of State,,LBT,Sharon L Durbin,20,0,72
Multnomah,3808,Secretary of State,,LBT,Sharon L Durbin,5,0,32
Multnomah,4101,Secretary of State,,LBT,Sharon L Durbin,143,0,630
Multnomah,4102,Secretary of State,,LBT,Sharon L Durbin,98,0,305
Multnomah,4103,Secretary of State,,LBT,Sharon L Durbin,42,0,268
Multnomah,4203,Secretary of State,,LBT,Sharon L Durbin,164,0,740
Multnomah,4204,Secretary of State,,LBT,Sharon L Durbin,128,0,640
Multnomah,4205,Secretary of State,,LBT,Sharon L Durbin,76,0,313
Multnomah,4207,Secretary of State,,LBT,Sharon L Durbin,95,0,388
Multnomah,4208,Secretary of State,,LBT,Sharon L Durbin,54,0,189
Multnomah,4209,Secretary of State,,LBT,Sharon L Durbin,160,0,542
Multnomah,4210,Secretary of State,,LBT,Sharon L Durbin,190,0,739
Multnomah,4301,Secretary of State,,LBT,Sharon L Durbin,144,1,692
Multnomah,4302,Secretary of State,,LBT,Sharon L Durbin,204,0,788
Multnomah,4304,Secretary of State,,LBT,Sharon L Durbin,130,0,570
Multnomah,4305,Secretary of State,,LBT,Sharon L Durbin,158,2,680
Multnomah,4306,Secretary of State,,LBT,Sharon L Durbin,34,0,136
Multnomah,4310,Secretary of State,,LBT,Sharon L Durbin,136,0,582
Multnomah,4401,Secretary of State,,LBT,Sharon L Durbin,232,0,622
Multnomah,4402,Secretary of State,,LBT,Sharon L Durbin,226,3,627
Multnomah,4403,Secretary of State,,LBT,Sharon L Durbin,141,0,538
Multnomah,4404,Secretary of State,,LBT,Sharon L Durbin,181,1,642
Multnomah,4409,Secretary of State,,LBT,Sharon L Durbin,57,0,143
Multnomah,4501,Secretary of State,,LBT,Sharon L Durbin,103,0,719
Multnomah,4502,Secretary of State,,LBT,Sharon L Durbin,74,0,329
Multnomah,4503,Secretary of State,,LBT,Sharon L Durbin,55,0,304
Multnomah,4505,Secretary of State,,LBT,Sharon L Durbin,114,1,578
Multnomah,4506,Secretary of State,,LBT,Sharon L Durbin,64,0,248
Multnomah,4508,Secretary of State,,LBT,Sharon L Durbin,103,0,352
Multnomah,4509,Secretary of State,,LBT,Sharon L Durbin,56,0,212
Multnomah,4510,Secretary of State,,LBT,Sharon L Durbin,51,0,154
Multnomah,4511,Secretary of State,,LBT,Sharon L Durbin,56,0,199
Multnomah,4512,Secretary of State,,LBT,Sharon L Durbin,17,0,29
Multnomah,4601,Secretary of State,,LBT,Sharon L Durbin,165,0,714
Multnomah,4602,Secretary of State,,LBT,Sharon L Durbin,51,0,235
Multnomah,4604,Secretary of State,,LBT,Sharon L Durbin,138,0,517
Multnomah,4605,Secretary of State,,LBT,Sharon L Durbin,93,0,375
Multnomah,4606,Secretary of State,,LBT,Sharon L Durbin,219,1,768
Multnomah,4607,Secretary of State,,LBT,Sharon L Durbin,96,0,330
Multnomah,4608,Secretary of State,,LBT,Sharon L Durbin,35,1,91
Multnomah,4701,Secretary of State,,LBT,Sharon L Durbin,60,0,209
Multnomah,4702,Secretary of State,,LBT,Sharon L Durbin,19,0,71
Multnomah,4703,Secretary of State,,LBT,Sharon L Durbin,52,0,155
Multnomah,4704,Secretary of State,,LBT,Sharon L Durbin,83,0,271
Multnomah,4705,Secretary of State,,LBT,Sharon L Durbin,129,0,395
Multnomah,4706,Secretary of State,,LBT,Sharon L Durbin,97,0,224
Multnomah,4707,Secretary of State,,LBT,Sharon L Durbin,48,0,148
Multnomah,4708,Secretary of State,,LBT,Sharon L Durbin,107,1,253
Multnomah,4709,Secretary of State,,LBT,Sharon L Durbin,58,0,143
Multnomah,4710,Secretary of State,,LBT,Sharon L Durbin,97,0,282
Multnomah,4801,Secretary of State,,LBT,Sharon L Durbin,31,0,103
Multnomah,4802,Secretary of State,,LBT,Sharon L Durbin,1,0,4
Multnomah,4803,Secretary of State,,LBT,Sharon L Durbin,198,0,526
Multnomah,4804,Secretary of State,,LBT,Sharon L Durbin,52,0,108
Multnomah,4805,Secretary of State,,LBT,Sharon L Durbin,23,0,56
Multnomah,4806,Secretary of State,,LBT,Sharon L Durbin,31,0,109
Multnomah,4807,Secretary of State,,LBT,Sharon L Durbin,78,0,221
Multnomah,4901,Secretary of State,,LBT,Sharon L Durbin,0,0,4
Multnomah,4902,Secretary of State,,LBT,Sharon L Durbin,0,0,3
Multnomah,4903,Secretary of State,,LBT,Sharon L Durbin,109,0,337
Multnomah,4904,Secretary of State,,LBT,Sharon L Durbin,167,0,576
Multnomah,4905,Secretary of State,,LBT,Sharon L Durbin,3,0,16
Multnomah,4906,Secretary of State,,LBT,Sharon L Durbin,28,0,127
Multnomah,4907,Secretary of State,,LBT,Sharon L Durbin,3,0,16
Multnomah,4908,Secretary of State,,LBT,Sharon L Durbin,64,0,155
Multnomah,4909,Secretary of State,,LBT,Sharon L Durbin,109,1,344
Multnomah,4910,Secretary of State,,LBT,Sharon L Durbin,66,0,324
Multnomah,4911,Secretary of State,,LBT,Sharon L Durbin,116,0,321
Multnomah,5001,Secretary of State,,LBT,Sharon L Durbin,117,0,292
Multnomah,5002,Secretary of State,,LBT,Sharon L Durbin,142,0,531
Multnomah,5003,Secretary of State,,LBT,Sharon L Durbin,25,0,103
Multnomah,5004,Secretary of State,,LBT,Sharon L Durbin,116,1,429
Multnomah,5006,Secretary of State,,LBT,Sharon L Durbin,79,0,266
Multnomah,5007,Secretary of State,,LBT,Sharon L Durbin,81,0,284
Multnomah,5008,Secretary of State,,LBT,Sharon L Durbin,50,1,268
Multnomah,5009,Secretary of State,,LBT,Sharon L Durbin,22,0,71
Multnomah,5101,Secretary of State,,LBT,Sharon L Durbin,41,0,49
Multnomah,5102,Secretary of State,,LBT,Sharon L Durbin,132,0,335
Multnomah,5103,Secretary of State,,LBT,Sharon L Durbin,57,0,177
Multnomah,5104,Secretary of State,,LBT,Sharon L Durbin,117,0,275
Multnomah,5105,Secretary of State,,LBT,Sharon L Durbin,8,0,24
Multnomah,5106,Secretary of State,,LBT,Sharon L Durbin,39,0,130
Multnomah,5107,Secretary of State,,LBT,Sharon L Durbin,12,0,57
Multnomah,5202,Secretary of State,,LBT,Sharon L Durbin,34,0,173
Multnomah,5203,Secretary of State,,LBT,Sharon L Durbin,38,0,132
Multnomah,5204,Secretary of State,,LBT,Sharon L Durbin,51,0,255
Multnomah,2701,Secretary of State,,REP,Dennis Richardson,247,0,35
Multnomah,2702,Secretary of State,,REP,Dennis Richardson,384,1,52
Multnomah,3101,Secretary of State,,REP,Dennis Richardson,426,0,92
Multnomah,3102,Secretary of State,,REP,Dennis Richardson,663,0,117
Multnomah,3103,Secretary of State,,REP,Dennis Richardson,254,0,38
Multnomah,3301,Secretary of State,,REP,Dennis Richardson,2085,2,883
Multnomah,3303,Secretary of State,,REP,Dennis Richardson,1297,0,292
Multnomah,3304,Secretary of State,,REP,Dennis Richardson,209,0,43
Multnomah,3501,Secretary of State,,REP,Dennis Richardson,313,0,72
Multnomah,3502,Secretary of State,,REP,Dennis Richardson,1324,2,393
Multnomah,3602,Secretary of State,,REP,Dennis Richardson,1065,2,541
Multnomah,3603,Secretary of State,,REP,Dennis Richardson,1538,4,723
Multnomah,3604,Secretary of State,,REP,Dennis Richardson,74,0,9
Multnomah,3605,Secretary of State,,REP,Dennis Richardson,806,1,195
Multnomah,3606,Secretary of State,,REP,Dennis Richardson,349,0,110
Multnomah,3607,Secretary of State,,REP,Dennis Richardson,1509,2,478
Multnomah,3608,Secretary of State,,REP,Dennis Richardson,1156,0,337
Multnomah,3609,Secretary of State,,REP,Dennis Richardson,197,0,31
Multnomah,3610,Secretary of State,,REP,Dennis Richardson,979,0,242
Multnomah,3611,Secretary of State,,REP,Dennis Richardson,1318,3,413
Multnomah,3612,Secretary of State,,REP,Dennis Richardson,969,1,524
Multnomah,3801,Secretary of State,,REP,Dennis Richardson,28,0,5
Multnomah,3802,Secretary of State,,REP,Dennis Richardson,2436,2,647
Multnomah,3803,Secretary of State,,REP,Dennis Richardson,1312,0,447
Multnomah,3804,Secretary of State,,REP,Dennis Richardson,328,0,91
Multnomah,3805,Secretary of State,,REP,Dennis Richardson,187,0,66
Multnomah,3806,Secretary of State,,REP,Dennis Richardson,664,0,156
Multnomah,3807,Secretary of State,,REP,Dennis Richardson,468,0,72
Multnomah,3808,Secretary of State,,REP,Dennis Richardson,28,0,32
Multnomah,4101,Secretary of State,,REP,Dennis Richardson,1693,1,630
Multnomah,4102,Secretary of State,,REP,Dennis Richardson,979,0,305
Multnomah,4103,Secretary of State,,REP,Dennis Richardson,1111,2,268
Multnomah,4203,Secretary of State,,REP,Dennis Richardson,963,1,740
Multnomah,4204,Secretary of State,,REP,Dennis Richardson,1183,2,640
Multnomah,4205,Secretary of State,,REP,Dennis Richardson,592,0,313
Multnomah,4207,Secretary of State,,REP,Dennis Richardson,583,0,388
Multnomah,4208,Secretary of State,,REP,Dennis Richardson,415,1,189
Multnomah,4209,Secretary of State,,REP,Dennis Richardson,951,1,542
Multnomah,4210,Secretary of State,,REP,Dennis Richardson,1510,3,739
Multnomah,4301,Secretary of State,,REP,Dennis Richardson,989,1,692
Multnomah,4302,Secretary of State,,REP,Dennis Richardson,1183,3,788
Multnomah,4304,Secretary of State,,REP,Dennis Richardson,1003,0,570
Multnomah,4305,Secretary of State,,REP,Dennis Richardson,1450,2,680
Multnomah,4306,Secretary of State,,REP,Dennis Richardson,290,0,136
Multnomah,4310,Secretary of State,,REP,Dennis Richardson,924,4,582
Multnomah,4401,Secretary of State,,REP,Dennis Richardson,1415,3,622
Multnomah,4402,Secretary of State,,REP,Dennis Richardson,1676,3,627
Multnomah,4403,Secretary of State,,REP,Dennis Richardson,1105,2,538
Multnomah,4404,Secretary of State,,REP,Dennis Richardson,1494,1,642
Multnomah,4409,Secretary of State,,REP,Dennis Richardson,343,0,143
Multnomah,4501,Secretary of State,,REP,Dennis Richardson,2172,1,719
Multnomah,4502,Secretary of State,,REP,Dennis Richardson,800,1,329
Multnomah,4503,Secretary of State,,REP,Dennis Richardson,698,2,304
Multnomah,4505,Secretary of State,,REP,Dennis Richardson,1445,1,578
Multnomah,4506,Secretary of State,,REP,Dennis Richardson,766,0,248
Multnomah,4508,Secretary of State,,REP,Dennis Richardson,761,1,352
Multnomah,4509,Secretary of State,,REP,Dennis Richardson,732,0,212
Multnomah,4510,Secretary of State,,REP,Dennis Richardson,735,0,154
Multnomah,4511,Secretary of State,,REP,Dennis Richardson,610,0,199
Multnomah,4512,Secretary of State,,REP,Dennis Richardson,163,0,29
Multnomah,4601,Secretary of State,,REP,Dennis Richardson,1750,1,714
Multnomah,4602,Secretary of State,,REP,Dennis Richardson,897,1,235
Multnomah,4604,Secretary of State,,REP,Dennis Richardson,1133,1,517
Multnomah,4605,Secretary of State,,REP,Dennis Richardson,888,0,375
Multnomah,4606,Secretary of State,,REP,Dennis Richardson,1588,6,768
Multnomah,4607,Secretary of State,,REP,Dennis Richardson,975,0,330
Multnomah,4608,Secretary of State,,REP,Dennis Richardson,221,0,91
Multnomah,4701,Secretary of State,,REP,Dennis Richardson,809,0,209
Multnomah,4702,Secretary of State,,REP,Dennis Richardson,223,0,71
Multnomah,4703,Secretary of State,,REP,Dennis Richardson,722,0,155
Multnomah,4704,Secretary of State,,REP,Dennis Richardson,1262,1,271
Multnomah,4705,Secretary of State,,REP,Dennis Richardson,1232,0,395
Multnomah,4706,Secretary of State,,REP,Dennis Richardson,987,0,224
Multnomah,4707,Secretary of State,,REP,Dennis Richardson,426,0,148
Multnomah,4708,Secretary of State,,REP,Dennis Richardson,965,2,253
Multnomah,4709,Secretary of State,,REP,Dennis Richardson,494,0,143
Multnomah,4710,Secretary of State,,REP,Dennis Richardson,990,1,282
Multnomah,4801,Secretary of State,,REP,Dennis Richardson,499,0,103
Multnomah,4802,Secretary of State,,REP,Dennis Richardson,4,0,4
Multnomah,4803,Secretary of State,,REP,Dennis Richardson,1319,0,526
Multnomah,4804,Secretary of State,,REP,Dennis Richardson,298,0,108
Multnomah,4805,Secretary of State,,REP,Dennis Richardson,203,0,56
Multnomah,4806,Secretary of State,,REP,Dennis Richardson,546,0,109
Multnomah,4807,Secretary of State,,REP,Dennis Richardson,695,0,221
Multnomah,4901,Secretary of State,,REP,Dennis Richardson,33,0,4
Multnomah,4902,Secretary of State,,REP,Dennis Richardson,14,0,3
Multnomah,4903,Secretary of State,,REP,Dennis Richardson,1578,0,337
Multnomah,4904,Secretary of State,,REP,Dennis Richardson,3450,0,576
Multnomah,4905,Secretary of State,,REP,Dennis Richardson,158,0,16
Multnomah,4906,Secretary of State,,REP,Dennis Richardson,407,0,127
Multnomah,4907,Secretary of State,,REP,Dennis Richardson,125,0,16
Multnomah,4908,Secretary of State,,REP,Dennis Richardson,831,0,155
Multnomah,4909,Secretary of State,,REP,Dennis Richardson,1519,2,344
Multnomah,4910,Secretary of State,,REP,Dennis Richardson,1091,0,324
Multnomah,4911,Secretary of State,,REP,Dennis Richardson,1371,0,321
Multnomah,5001,Secretary of State,,REP,Dennis Richardson,1054,0,292
Multnomah,5002,Secretary of State,,REP,Dennis Richardson,2681,0,531
Multnomah,5003,Secretary of State,,REP,Dennis Richardson,408,0,103
Multnomah,5004,Secretary of State,,REP,Dennis Richardson,2543,2,429
Multnomah,5006,Secretary of State,,REP,Dennis Richardson,1548,0,266
Multnomah,5007,Secretary of State,,REP,Dennis Richardson,1382,0,284
Multnomah,5008,Secretary of State,,REP,Dennis Richardson,1464,0,268
Multnomah,5009,Secretary of State,,REP,Dennis Richardson,329,0,71
Multnomah,5101,Secretary of State,,REP,Dennis Richardson,200,0,49
Multnomah,5102,Secretary of State,,REP,Dennis Richardson,1346,0,335
Multnomah,5103,Secretary of State,,REP,Dennis Richardson,788,0,177
Multnomah,5104,Secretary of State,,REP,Dennis Richardson,1289,0,275
Multnomah,5105,Secretary of State,,REP,Dennis Richardson,194,0,24
Multnomah,5106,Secretary of State,,REP,Dennis Richardson,606,0,130
Multnomah,5107,Secretary of State,,REP,Dennis Richardson,420,1,57
Multnomah,5202,Secretary of State,,REP,Dennis Richardson,1242,0,173
Multnomah,5203,Secretary of State,,REP,Dennis Richardson,1069,0,132
Multnomah,5204,Secretary of State,,REP,Dennis Richardson,1475,0,255
Multnomah,2701,Secretary of State,,IND,Paul Damian Wells,4,0,35
Multnomah,2702,Secretary of State,,IND,Paul Damian Wells,15,0,52
Multnomah,3101,Secretary of State,,IND,Paul Damian Wells,25,0,92
Multnomah,3102,Secretary of State,,IND,Paul Damian Wells,56,0,117
Multnomah,3103,Secretary of State,,IND,Paul Damian Wells,9,0,38
Multnomah,3301,Secretary of State,,IND,Paul Damian Wells,210,0,883
Multnomah,3303,Secretary of State,,IND,Paul Damian Wells,73,0,292
Multnomah,3304,Secretary of State,,IND,Paul Damian Wells,13,0,43
Multnomah,3501,Secretary of State,,IND,Paul Damian Wells,21,0,72
Multnomah,3502,Secretary of State,,IND,Paul Damian Wells,103,1,393
Multnomah,3602,Secretary of State,,IND,Paul Damian Wells,116,1,541
Multnomah,3603,Secretary of State,,IND,Paul Damian Wells,213,0,723
Multnomah,3604,Secretary of State,,IND,Paul Damian Wells,1,0,9
Multnomah,3605,Secretary of State,,IND,Paul Damian Wells,41,0,195
Multnomah,3606,Secretary of State,,IND,Paul Damian Wells,35,0,110
Multnomah,3607,Secretary of State,,IND,Paul Damian Wells,113,1,478
Multnomah,3608,Secretary of State,,IND,Paul Damian Wells,104,0,337
Multnomah,3609,Secretary of State,,IND,Paul Damian Wells,6,0,31
Multnomah,3610,Secretary of State,,IND,Paul Damian Wells,74,0,242
Multnomah,3611,Secretary of State,,IND,Paul Damian Wells,110,2,413
Multnomah,3612,Secretary of State,,IND,Paul Damian Wells,135,1,524
Multnomah,3801,Secretary of State,,IND,Paul Damian Wells,2,0,5
Multnomah,3802,Secretary of State,,IND,Paul Damian Wells,175,0,647
Multnomah,3803,Secretary of State,,IND,Paul Damian Wells,145,0,447
Multnomah,3804,Secretary of State,,IND,Paul Damian Wells,36,0,91
Multnomah,3805,Secretary of State,,IND,Paul Damian Wells,22,0,66
Multnomah,3806,Secretary of State,,IND,Paul Damian Wells,49,0,156
Multnomah,3807,Secretary of State,,IND,Paul Damian Wells,12,0,72
Multnomah,3808,Secretary of State,,IND,Paul Damian Wells,2,0,32
Multnomah,4101,Secretary of State,,IND,Paul Damian Wells,189,0,630
Multnomah,4102,Secretary of State,,IND,Paul Damian Wells,95,0,305
Multnomah,4103,Secretary of State,,IND,Paul Damian Wells,68,0,268
Multnomah,4203,Secretary of State,,IND,Paul Damian Wells,187,0,740
Multnomah,4204,Secretary of State,,IND,Paul Damian Wells,144,0,640
