county,precinct,office,district,party,candidate,votes,
Josephine,25 Jones Creek,President,,REP,Donald Trump,242,
Josephine,25 Jones Creek,President,,REP,Write-in,10,
Josephine,25 Jones Creek,U.S. Senate,,DEM,Ron Wyden,120,
Josephine,25 Jones Creek,U.S. Senate,,DEM,Paul Weaver,9,
Josephine,25 Jones Creek,U.S. Senate,,DEM,Kevin Stine,30,
Josephine,25 Jones Creek,U.S. Senate,,DEM,Write-in,1,
Josephine,25 Jones Creek,U.S. Senate,,IND,Steven Reynolds,3,
Josephine,25 Jones Creek,U.S. Senate,,IND,Marvin Sandnes,3,
Josephine,25 Jones Creek,U.S. Senate,,IND,Write-in,16,
Josephine,25 Jones Creek,U.S. Senate,,REP,Sam Carpenter,70,
Josephine,25 Jones Creek,U.S. Senate,,REP,Mark Callahan,122,
Josephine,25 Jones Creek,U.S. Senate,,REP,Faye Stewart,40,
Josephine,25 Jones Creek,U.S. Senate,,REP,Dan Laschober,38,
Josephine,25 Jones Creek,U.S. Senate,,REP,Write-in,1,
Josephine,25 Jones Creek,U.S. House,2,DEM,James Crary,86,
Josephine,25 Jones Creek,U.S. House,2,DEM,Write-in,7,
Josephine,25 Jones Creek,U.S. House,2,IND,Write-in,14,
Josephine,25 Jones Creek,U.S. House,2,REP,Paul Romero,61,
Josephine,25 Jones Creek,U.S. House,2,REP,Greg Walden,256,
Josephine,25 Jones Creek,U.S. House,2,REP,Write-in,2,
Josephine,25 Jones Creek,Governor,,DEM,Kate Brown,111,
Josephine,25 Jones Creek,Governor,,DEM,Julian Bell,8,
Josephine,25 Jones Creek,Governor,,DEM,Chet Chance,2,
Josephine,25 Jones Creek,Governor,,DEM,Kevin Forsythe,4,
Josephine,25 Jones Creek,Governor,,DEM,Dave Stauffer,12,
Josephine,25 Jones Creek,Governor,,DEM,Steve Johnson,13,
Josephine,25 Jones Creek,Governor,,DEM,Write-in,5,
Josephine,25 Jones Creek,Governor,,IND,Patrick Barney,5,
Josephine,25 Jones Creek,Governor,,IND,Cliff Thomason,9,
Josephine,25 Jones Creek,Governor,,IND,Write-in,13,
Josephine,25 Jones Creek,Governor,,REP,Bruce Cuff,26,
Josephine,25 Jones Creek,Governor,,REP,Bob Niemeyer,36,
Josephine,25 Jones Creek,Governor,,REP,Bob Fortran,5,
Josephine,25 Jones Creek,Governor,,REP,Bud Pierce,155,
Josephine,25 Jones Creek,Governor,,REP,Allen Alley,64,
Josephine,25 Jones Creek,Governor,,REP,Write-in,1,
Josephine,25 Jones Creek,Secretary,,DEM,Richard Devlin,283,
Josephine,25 Jones Creek,Secretary,,DEM,Brad Avakian,51,
Josephine,25 Jones Creek,Secretary,,DEM,Val Hoyle,47,
Josephine,25 Jones Creek,Secretary,,DEM,Write-in,7,
Josephine,25 Jones Creek,Secretary,,IND,Paul Wells,13,
Josephine,25 Jones Creek,Secretary,,IND,Write-in,12,
Josephine,25 Jones Creek,Secretary,,REP,Dennis Richardson,263,
Josephine,25 Jones Creek,Secretary,,REP,Sid Leiken,39,
Josephine,25 Jones Creek,Secretary,,REP,Write-in,1,
Josephine,25 Jones Creek,Treasurer,,DEM,Tobias Read,101,
Josephine,25 Jones Creek,Treasurer,,DEM,Write-in,7,
Josephine,25 Jones Creek,Treasurer,,IND,Chris Telfer,15,
Josephine,25 Jones Creek,Treasurer,,IND,Write-in,9,
Josephine,25 Jones Creek,Treasurer,,REP,Jeff Gudman,196,
Josephine,25 Jones Creek,Treasurer,,REP,Write-in,1,
Josephine,25 Jones Creek,Attorney,,DEM,Ellen Rosenblum,103,
Josephine,25 Jones Creek,Attorney,,DEM,Write-in,5,
Josephine,25 Jones Creek,Attorney,,IND,Write-in,12,
Josephine,25 Jones Creek,Attorney,,REP,Daniel Crowe,177,
Josephine,25 Jones Creek,Attorney,,REP,Write-in,1,
Josephine,25 Jones Creek,State Senate,2,DEM,Write-in,9,
Josephine,25 Jones Creek,State Senate,2,IND,Write-in,8,
Josephine,25 Jones Creek,State Senate,2,REP,Herman Baertshiger,211,
Josephine,25 Jones Creek,State Senate,2,REP,Write-in,1,
Josephine,25 Jones Creek,State House,4,DEM,Write-in,8,
Josephine,25 Jones Creek,State House,4,IND,Write-in,7,
Josephine,25 Jones Creek,State House,4,REP,Duane Stark,217,
Josephine,25 Jones Creek,State House,4,REP,Write-in,3,
Josephine,26 Board Shanty,Voters,,DEM,Registered,238,
Josephine,26 Board Shanty,Voters,,DEM,Ballots,159,
Josephine,26 Board Shanty,Voters,,IND,Registered,54,
Josephine,26 Board Shanty,Voters,,IND,Ballots,26,
Josephine,26 Board Shanty,Voters,,REP,Registered,397,
Josephine,26 Board Shanty,Voters,,REP,Ballots,297,
Josephine,26 Board Shanty,President,,DEM,Hillary Clinton,59,
Josephine,26 Board Shanty,President,,DEM,Bernie Sanders,86,
Josephine,26 Board Shanty,President,,DEM,Write-in,9,
Josephine,26 Board Shanty,President,,IND,Write-in,18,
Josephine,26 Board Shanty,President,,REP,Ted Cruz,37,
Josephine,26 Board Shanty,President,,REP,John Kasich,28,
Josephine,26 Board Shanty,President,,REP,Donald Trump,204,
Josephine,26 Board Shanty,President,,REP,Write-in,8,
Josephine,26 Board Shanty,U.S. Senate,,DEM,Ron Wyden,97,
Josephine,26 Board Shanty,U.S. Senate,,DEM,Paul Weaver,9,
Josephine,26 Board Shanty,U.S. Senate,,DEM,Kevin Stine,36,
Josephine,26 Board Shanty,U.S. Senate,,DEM,Write-in,0,
Josephine,26 Board Shanty,U.S. Senate,,IND,Steven Reynolds,3,
Josephine,26 Board Shanty,U.S. Senate,,IND,Marvin Sandnes,1,
Josephine,26 Board Shanty,U.S. Senate,,IND,Write-in,9,
Josephine,26 Board Shanty,U.S. Senate,,REP,Sam Carpenter,72,
Josephine,26 Board Shanty,U.S. Senate,,REP,Mark Callahan,108,
Josephine,26 Board Shanty,U.S. Senate,,REP,Faye Stewart,26,
Josephine,26 Board Shanty,U.S. Senate,,REP,Dan Laschober,22,
Josephine,26 Board Shanty,U.S. Senate,,REP,Write-in,1,
Josephine,26 Board Shanty,U.S. House,4,DEM,Peter De Fazio,104,
Josephine,26 Board Shanty,U.S. House,4,DEM,Joseph McKinney,24,
Josephine,26 Board Shanty,U.S. House,4,DEM,Write-in,1,
Josephine,26 Board Shanty,U.S. House,4,IND,Write-in,9,
Josephine,26 Board Shanty,U.S. House,4,REP,Art Robinson,187,
Josephine,26 Board Shanty,U.S. House,4,REP,Jo Rae Perkins,63,
Josephine,26 Board Shanty,U.S. House,4,REP,Write-in,2,
Josephine,26 Board Shanty,Governor,,DEM,Kate Brown,100,
Josephine,26 Board Shanty,Governor,,DEM,Julian Bell,12,
Josephine,26 Board Shanty,Governor,,DEM,Chet Chance,2,
Josephine,26 Board Shanty,Governor,,DEM,Kevin Forsythe,2,
Josephine,26 Board Shanty,Governor,,DEM,Dave Stauffer,5,
Josephine,26 Board Shanty,Governor,,DEM,Steve Johnson,6,
Josephine,26 Board Shanty,Governor,,DEM,Write-in,6,
Josephine,26 Board Shanty,Governor,,IND,Patrick Barney,1,
Josephine,26 Board Shanty,Governor,,IND,Cliff Thomason,5,
Josephine,26 Board Shanty,Governor,,IND,Write-in,9,
Josephine,26 Board Shanty,Governor,,REP,Bruce Cuff,37,
Josephine,26 Board Shanty,Governor,,REP,Bob Niemeyer,37,
Josephine,26 Board Shanty,Governor,,REP,Bob Fortran,4,
Josephine,26 Board Shanty,Governor,,REP,Bud Pierce,131,
Josephine,26 Board Shanty,Governor,,REP,Allen Alley,39,
Josephine,26 Board Shanty,Governor,,REP,Write-in,3,
Josephine,26 Board Shanty,Secretary,,DEM,Richard Devlin,17,
Josephine,26 Board Shanty,Secretary,,DEM,Brad Avakian,42,
Josephine,26 Board Shanty,Secretary,,DEM,Val Hoyle,52,
Josephine,26 Board Shanty,Secretary,,DEM,Write-in,4,
Josephine,26 Board Shanty,Secretary,,IND,Paul Wells,7,
Josephine,26 Board Shanty,Secretary,,IND,Write-in,6,
Josephine,26 Board Shanty,Secretary,,REP,Dennis Richardson,215,
Josephine,26 Board Shanty,Secretary,,REP,Sid Leiken,43,
Josephine,26 Board Shanty,Secretary,,REP,Write-in,0,
Josephine,26 Board Shanty,Treasurer,,DEM,Tobias Read,89,
Josephine,26 Board Shanty,Treasurer,,DEM,Write-in,5,
Josephine,26 Board Shanty,Treasurer,,IND,Chris Telfer,9,
Josephine,26 Board Shanty,Treasurer,,IND,Write-in,3,
Josephine,26 Board Shanty,Treasurer,,REP,Jeff Gudman,167,
Josephine,26 Board Shanty,Treasurer,,REP,Write-in,4,
Josephine,26 Board Shanty,Attorney,,DEM,Ellen Rosenblum,92,
Josephine,26 Board Shanty,Attorney,,DEM,Write-in,1,
Josephine,26 Board Shanty,Attorney,,IND,Write-in,5,
Josephine,26 Board Shanty,Attorney,,REP,Daniel Crowe,149,
Josephine,26 Board Shanty,Attorney,,REP,Write-in,1,
Josephine,26 Board Shanty,State Senate,2,DEM,Write-in,13,
Josephine,26 Board Shanty,State Senate,2,IND,Write-in,4,
Josephine,26 Board Shanty,State Senate,2,REP,Herman Baertshiger,173,
Josephine,26 Board Shanty,State Senate,2,REP,Write-in,2,
Josephine,26 Board Shanty,State House,3,DEM,Tom Johnson,74,
Josephine,26 Board Shanty,State House,3,DEM,Write-in,2,
Josephine,26 Board Shanty,State House,3,IND,Write-in,5,
Josephine,26 Board Shanty,State House,3,REP,Carl Wilson,214,
Josephine,26 Board Shanty,State House,3,REP,Write-in,0,
Josephine,27 Wolf Creek,Voters,,DEM,Registered,171,p142
Josephine,27 Wolf Creek,Voters,,DEM,Ballots,120,
Josephine,27 Wolf Creek,Voters,,IND,Registered,54,
Josephine,27 Wolf Creek,Voters,,IND,Ballots,18,
Josephine,27 Wolf Creek,Voters,,REP,Registered,174,
Josephine,27 Wolf Creek,Voters,,REP,Ballots,111,
Josephine,27 Wolf Creek,President,,DEM,Hillary Clinton,36,
Josephine,27 Wolf Creek,President,,DEM,Bernie Sanders,75,
Josephine,27 Wolf Creek,President,,DEM,Write-in,5,
Josephine,27 Wolf Creek,President,,IND,Write-in,8,
Josephine,27 Wolf Creek,President,,REP,Ted Cruz,11,
Josephine,27 Wolf Creek,President,,REP,John Kasich,11,
Josephine,27 Wolf Creek,President,,REP,Donald Trump,83,
Josephine,27 Wolf Creek,President,,REP,Write-in,2,
Josephine,27 Wolf Creek,U.S. Senate,,DEM,Ron Wyden,80,
Josephine,27 Wolf Creek,U.S. Senate,,DEM,Paul Weaver,5,
Josephine,27 Wolf Creek,U.S. Senate,,DEM,Kevin Stine,20,
Josephine,27 Wolf Creek,U.S. Senate,,DEM,Write-in,3,
Josephine,27 Wolf Creek,U.S. Senate,,IND,Steven Reynolds,4,
Josephine,27 Wolf Creek,U.S. Senate,,IND,Marvin Sandnes,1,
Josephine,27 Wolf Creek,U.S. Senate,,IND,Write-in,4,
Josephine,27 Wolf Creek,U.S. Senate,,REP,Sam Carpenter,19,
Josephine,27 Wolf Creek,U.S. Senate,,REP,Mark Callahan,40,
Josephine,27 Wolf Creek,U.S. Senate,,REP,Faye Stewart,12,
Josephine,27 Wolf Creek,U.S. Senate,,REP,Dan Laschober,11,
Josephine,27 Wolf Creek,U.S. Senate,,REP,Write-in,0,
Josephine,27 Wolf Creek,U.S. House,4,DEM,Peter De Fazio,90,
Josephine,27 Wolf Creek,U.S. House,4,DEM,Joseph McKinney,13,
Josephine,27 Wolf Creek,U.S. House,4,DEM,Write-in,3,
Josephine,27 Wolf Creek,U.S. House,4,IND,Write-in,5,
Josephine,27 Wolf Creek,U.S. House,4,REP,Art Robinson,72,
Josephine,27 Wolf Creek,U.S. House,4,REP,Jo Rae Perkins,26,
Josephine,27 Wolf Creek,U.S. House,4,REP,Write-in,0,
Josephine,27 Wolf Creek,Governor,,DEM,Kate Brown,82,
Josephine,27 Wolf Creek,Governor,,DEM,Julian Bell,7,
Josephine,27 Wolf Creek,Governor,,DEM,Chet Chance,1,
Josephine,27 Wolf Creek,Governor,,DEM,Kevin Forsythe,5,
Josephine,27 Wolf Creek,Governor,,DEM,Dave Stauffer,9,
Josephine,27 Wolf Creek,Governor,,DEM,Steve Johnson,3,
Josephine,27 Wolf Creek,Governor,,DEM,Write-in,5,
Josephine,27 Wolf Creek,Governor,,IND,Patrick Barney,1,
Josephine,27 Wolf Creek,Governor,,IND,Cliff Thomason,4,
Josephine,27 Wolf Creek,Governor,,IND,Write-in,6,
Josephine,27 Wolf Creek,Governor,,REP,Bruce Cuff,15,
Josephine,27 Wolf Creek,Governor,,REP,Bob Niemeyer,10,
Josephine,27 Wolf Creek,Governor,,REP,Bob Fortran,1,
Josephine,27 Wolf Creek,Governor,,REP,Bud Pierce,46,
Josephine,27 Wolf Creek,Governor,,REP,Allen Alley,19,
Josephine,27 Wolf Creek,Governor,,REP,Write-in,1,
Josephine,27 Wolf Creek,Secretary,,DEM,Richard Devlin,21,
Josephine,27 Wolf Creek,Secretary,,DEM,Brad Avakian,43,
Josephine,27 Wolf Creek,Secretary,,DEM,Val Hoyle,25,
Josephine,27 Wolf Creek,Secretary,,DEM,Write-in,4,
Josephine,27 Wolf Creek,Secretary,,IND,Paul Wells,4,
Josephine,27 Wolf Creek,Secretary,,IND,Write-in,6,
Josephine,27 Wolf Creek,Secretary,,REP,Dennis Richardson,80,
Josephine,27 Wolf Creek,Secretary,,REP,Sid Leiken,14,
Josephine,27 Wolf Creek,Secretary,,REP,Write-in,1,
Josephine,27 Wolf Creek,Treasurer,,DEM,Tobias Read,73,
Josephine,27 Wolf Creek,Treasurer,,DEM,Write-in,5,
Josephine,27 Wolf Creek,Treasurer,,IND,Chris Telfer,8,
Josephine,27 Wolf Creek,Treasurer,,IND,Write-in,3,
Josephine,27 Wolf Creek,Treasurer,,REP,Jeff Gudman,58,
Josephine,27 Wolf Creek,Treasurer,,REP,Write-in,1,
Josephine,27 Wolf Creek,Attorney,,DEM,Ellen Rosenblum,73,
Josephine,27 Wolf Creek,Attorney,,DEM,Write-in,2,
Josephine,27 Wolf Creek,Attorney,,IND,Write-in,4,
Josephine,27 Wolf Creek,Attorney,,REP,Daniel Crowe,54,
Josephine,27 Wolf Creek,Attorney,,REP,Write-in,2,
Josephine,27 Wolf Creek,State Senate,1,DEM,Tim Rolek,73,
Josephine,27 Wolf Creek,State Senate,1,DEM,Write-in,3,
Josephine,27 Wolf Creek,State Senate,1,IND,Write-in,4,
Josephine,27 Wolf Creek,State Senate,1,REP,Jeff Kruse,69,
Josephine,27 Wolf Creek,State Senate,1,REP,Jessica Kensinger,17,
Josephine,27 Wolf Creek,State Senate,1,REP,Write-in,0,
Josephine,27 Wolf Creek,State House,2,DEM,Write-in,9,
Josephine,27 Wolf Creek,State House,2,IND,Write-in,1,
Josephine,27 Wolf Creek,State House,2,REP,Dallas Heard,57,
Josephine,27 Wolf Creek,State House,2,REP,Write-in,0,
Josephine,28 Kerby,Voters,,DEM,Registered,186,
Josephine,28 Kerby,Voters,,DEM,Ballots,113,
Josephine,28 Kerby,Voters,,IND,Registered,42,
Josephine,28 Kerby,Voters,,IND,Ballots,12,
Josephine,28 Kerby,Voters,,REP,Registered,221,
Josephine,28 Kerby,Voters,,REP,Ballots,128,
Josephine,28 Kerby,President,,DEM,Hillary Clinton,37,
Josephine,28 Kerby,President,,DEM,Bernie Sanders,65,
Josephine,28 Kerby,President,,DEM,Write-in,9,
Josephine,28 Kerby,President,,IND,Write-in,4,
Josephine,28 Kerby,President,,REP,Ted Cruz,12,
Josephine,28 Kerby,President,,REP,John Kasich,10,
Josephine,28 Kerby,President,,REP,Donald Trump,91,
Josephine,28 Kerby,President,,REP,Write-in,6,
Josephine,28 Kerby,U.S. Senate,,DEM,Ron Wyden,77,
Josephine,28 Kerby,U.S. Senate,,DEM,Paul Weaver,5,
Josephine,28 Kerby,U.S. Senate,,DEM,Kevin Stine,22,
Josephine,28 Kerby,U.S. Senate,,DEM,Write-in,1,
Josephine,28 Kerby,U.S. Senate,,IND,Steven Reynolds,3,
Josephine,28 Kerby,U.S. Senate,,IND,Marvin Sandnes,1,
Josephine,28 Kerby,U.S. Senate,,IND,Write-in,2,
Josephine,28 Kerby,U.S. Senate,,REP,Sam Carpenter,40,
Josephine,28 Kerby,U.S. Senate,,REP,Mark Callahan,37,
Josephine,28 Kerby,U.S. Senate,,REP,Faye Stewart,15,
Josephine,28 Kerby,U.S. Senate,,REP,Dan Laschober,3,
Josephine,28 Kerby,U.S. Senate,,REP,Write-in,3,
Josephine,28 Kerby,U.S. House,4,DEM,Peter De Fazio,84,
Josephine,28 Kerby,U.S. House,4,DEM,Joseph McKinney,15,
Josephine,28 Kerby,U.S. House,4,DEM,Write-in,2,
Josephine,28 Kerby,U.S. House,4,IND,Write-in,1,
Josephine,28 Kerby,U.S. House,4,REP,Art Robinson,89,
Josephine,28 Kerby,U.S. House,4,REP,Jo Rae Perkins,25,
Josephine,28 Kerby,U.S. House,4,REP,Write-in,0,
Josephine,28 Kerby,Governor,,DEM,Kate Brown,81,
Josephine,28 Kerby,Governor,,DEM,Julian Bell,5,
Josephine,28 Kerby,Governor,,DEM,Chet Chance,1,
Josephine,28 Kerby,Governor,,DEM,Kevin Forsythe,3,
Josephine,28 Kerby,Governor,,DEM,Dave Stauffer,6,
Josephine,28 Kerby,Governor,,DEM,Steve Johnson,3,
Josephine,28 Kerby,Governor,,DEM,Write-in,2,
Josephine,28 Kerby,Governor,,IND,Patrick Barney,0,
Josephine,28 Kerby,Governor,,IND,Cliff Thomason,4,
Josephine,28 Kerby,Governor,,IND,Write-in,3,
Josephine,28 Kerby,Governor,,REP,Bruce Cuff,19,
Josephine,28 Kerby,Governor,,REP,Bob Niemeyer,14,
Josephine,28 Kerby,Governor,,REP,Bob Fortran,1,
Josephine,28 Kerby,Governor,,REP,Bud Pierce,43,
Josephine,28 Kerby,Governor,,REP,Allen Alley,23,
Josephine,28 Kerby,Governor,,REP,Write-in,5,
Josephine,28 Kerby,Secretary,,DEM,Richard Devlin,19,
Josephine,28 Kerby,Secretary,,DEM,Brad Avakian,28,
Josephine,28 Kerby,Secretary,,DEM,Val Hoyle,39,
Josephine,28 Kerby,Secretary,,DEM,Write-in,2,
Josephine,28 Kerby,Secretary,,IND,Paul Wells,6,
Josephine,28 Kerby,Secretary,,IND,Write-in,1,
Josephine,28 Kerby,Secretary,,REP,Dennis Richardson,92,
Josephine,28 Kerby,Secretary,,REP,Sid Leiken,15,
Josephine,28 Kerby,Secretary,,REP,Write-in,1,
Josephine,28 Kerby,Treasurer,,DEM,Tobias Read,74,
Josephine,28 Kerby,Treasurer,,DEM,Write-in,3,
Josephine,28 Kerby,Treasurer,,IND,Chris Telfer,4,
Josephine,28 Kerby,Treasurer,,IND,Write-in,2,
Josephine,28 Kerby,Treasurer,,REP,Jeff Gudman,77,
Josephine,28 Kerby,Treasurer,,REP,Write-in,4,
Josephine,28 Kerby,Attorney,,DEM,Ellen Rosenblum,74,
Josephine,28 Kerby,Attorney,,DEM,Write-in,0,
Josephine,28 Kerby,Attorney,,IND,Write-in,2,
Josephine,28 Kerby,Attorney,,REP,Daniel Crowe,72,
Josephine,28 Kerby,Attorney,,REP,Write-in,4,
Josephine,28 Kerby,State Senate,2,DEM,Write-in,3,
Josephine,28 Kerby,State Senate,2,IND,Write-in,2,
Josephine,28 Kerby,State Senate,2,REP,Herman Baertshiger,81,
Josephine,28 Kerby,State Senate,2,REP,Write-in,1,
Josephine,28 Kerby,State House,3,DEM,Tom Johnson,67,
Josephine,28 Kerby,State House,3,DEM,Write-in,0,
Josephine,28 Kerby,State House,3,IND,Write-in,2,
Josephine,28 Kerby,State House,3,REP,Carl Wilson,88,
Josephine,28 Kerby,State House,3,REP,Write-in,2,
Josephine,29 West Colonial,Voters,,DEM,Registered,28,
Josephine,29 West Colonial,Voters,,DEM,Ballots,21,
Josephine,29 West Colonial,Voters,,IND,Registered,7,
Josephine,29 West Colonial,Voters,,IND,Ballots,0,
Josephine,29 West Colonial,Voters,,REP,Registered,39,
Josephine,29 West Colonial,Voters,,REP,Ballots,30,
Josephine,29 West Colonial,President,,DEM,Hillary Clinton,7,
Josephine,29 West Colonial,President,,DEM,Bernie Sanders,11,
Josephine,29 West Colonial,President,,DEM,Write-in,1,
Josephine,29 West Colonial,President,,IND,Write-in,0,
Josephine,29 West Colonial,President,,REP,Ted Cruz,0,
Josephine,29 West Colonial,President,,REP,John Kasich,1,
Josephine,29 West Colonial,President,,REP,Donald Trump,28,
Josephine,29 West Colonial,President,,REP,Write-in,0,
Josephine,29 West Colonial,U.S. Senate,,DEM,Ron Wyden,14,
Josephine,29 West Colonial,U.S. Senate,,DEM,Paul Weaver,4,
Josephine,29 West Colonial,U.S. Senate,,DEM,Kevin Stine,2,
Josephine,29 West Colonial,U.S. Senate,,DEM,Write-in,0,
Josephine,29 West Colonial,U.S. Senate,,IND,Steven Reynolds,0,
Josephine,29 West Colonial,U.S. Senate,,IND,Marvin Sandnes,0,
Josephine,29 West Colonial,U.S. Senate,,IND,Write-in,0,
Josephine,29 West Colonial,U.S. Senate,,REP,Sam Carpenter,5,
Josephine,29 West Colonial,U.S. Senate,,REP,Mark Callahan,17,
Josephine,29 West Colonial,U.S. Senate,,REP,Faye Stewart,4,
Josephine,29 West Colonial,U.S. Senate,,REP,Dan Laschober,2,
Josephine,29 West Colonial,U.S. Senate,,REP,Write-in,0,
Josephine,29 West Colonial,U.S. House,4,DEM,Peter De Fazio,14,
Josephine,29 West Colonial,U.S. House,4,DEM,Joseph McKinney,6,
Josephine,29 West Colonial,U.S. House,4,DEM,Write-in,0,
Josephine,29 West Colonial,U.S. House,4,IND,Write-in,0,
Josephine,29 West Colonial,U.S. House,4,REP,Art Robinson,19,
Josephine,29 West Colonial,U.S. House,4,REP,Jo Rae Perkins,10,
Josephine,29 West Colonial,U.S. House,4,REP,Write-in,0,
Josephine,29 West Colonial,Governor,,DEM,Kate Brown,13,
Josephine,29 West Colonial,Governor,,DEM,Julian Bell,1,
Josephine,29 West Colonial,Governor,,DEM,Chet Chance,0,
Josephine,29 West Colonial,Governor,,DEM,Kevin Forsythe,3,
Josephine,29 West Colonial,Governor,,DEM,Dave Stauffer,1,
Josephine,29 West Colonial,Governor,,DEM,Steve Johnson,2,
Josephine,29 West Colonial,Governor,,DEM,Write-in,1,
Josephine,29 West Colonial,Governor,,IND,Patrick Barney,0,
Josephine,29 West Colonial,Governor,,IND,Cliff Thomason,0,
Josephine,29 West Colonial,Governor,,IND,Write-in,0,
Josephine,29 West Colonial,Governor,,REP,Bruce Cuff,4,
Josephine,29 West Colonial,Governor,,REP,Bob Niemeyer,3,
Josephine,29 West Colonial,Governor,,REP,Bob Fortran,0,
Josephine,29 West Colonial,Governor,,REP,Bud Pierce,10,
Josephine,29 West Colonial,Governor,,REP,Allen Alley,10,
Josephine,29 West Colonial,Governor,,REP,Write-in,0,
Josephine,29 West Colonial,Secretary,,DEM,Richard Devlin,8,
Josephine,29 West Colonial,Secretary,,DEM,Brad Avakian,5,
Josephine,29 West Colonial,Secretary,,DEM,Val Hoyle,7,
Josephine,29 West Colonial,Secretary,,DEM,Write-in,0,
Josephine,29 West Colonial,Secretary,,IND,Paul Wells,0,
Josephine,29 West Colonial,Secretary,,IND,Write-in,0,
Josephine,29 West Colonial,Secretary,,REP,Dennis Richardson,25,
Josephine,29 West Colonial,Secretary,,REP,Sid Leiken,2,
Josephine,29 West Colonial,Secretary,,REP,Write-in,0,
Josephine,29 West Colonial,Treasurer,,DEM,Tobias Read,21,
Josephine,29 West Colonial,Treasurer,,DEM,Write-in,0,
Josephine,29 West Colonial,Treasurer,,IND,Chris Telfer,0,
Josephine,29 West Colonial,Treasurer,,IND,Write-in,0,
Josephine,29 West Colonial,Treasurer,,REP,Jeff Gudman,19,
Josephine,29 West Colonial,Treasurer,,REP,Write-in,0,
Josephine,29 West Colonial,Attorney,,DEM,Ellen Rosenblum,20,
Josephine,29 West Colonial,Attorney,,DEM,Write-in,0,
Josephine,29 West Colonial,Attorney,,IND,Write-in,0,
Josephine,29 West Colonial,Attorney,,REP,Daniel Crowe,17,
Josephine,29 West Colonial,Attorney,,REP,Write-in,0,
Josephine,29 West Colonial,State Senate,2,DEM,Write-in,0,
Josephine,29 West Colonial,State Senate,2,IND,Write-in,0,
Josephine,29 West Colonial,State Senate,2,REP,Herman Baertshiger,18,
Josephine,29 West Colonial,State Senate,2,REP,Write-in,0,
Josephine,29 West Colonial,State House,3,DEM,Tom Johnson,19,
Josephine,29 West Colonial,State House,3,DEM,Write-in,0,
Josephine,29 West Colonial,State House,3,IND,Write-in,0,
Josephine,29 West Colonial,State House,3,REP,Carl Wilson,21,
Josephine,29 West Colonial,State House,3,REP,Write-in,0,
Josephine,30 Cave Junction,Voters,,DEM,Registered,315,
Josephine,30 Cave Junction,Voters,,DEM,Ballots,206,
Josephine,30 Cave Junction,Voters,,IND,Registered,91,
Josephine,30 Cave Junction,Voters,,IND,Ballots,44,
Josephine,30 Cave Junction,Voters,,REP,Registered,320,
Josephine,30 Cave Junction,Voters,,REP,Ballots,193,
Josephine,30 Cave Junction,President,,DEM,Hillary Clinton,77,
Josephine,30 Cave Junction,President,,DEM,Bernie Sanders,114,
Josephine,30 Cave Junction,President,,DEM,Write-in,9,
Josephine,30 Cave Junction,President,,IND,Write-in,32,
Josephine,30 Cave Junction,President,,REP,Ted Cruz,26,
Josephine,30 Cave Junction,President,,REP,John Kasich,14,
Josephine,30 Cave Junction,President,,REP,Donald Trump,129,
Josephine,30 Cave Junction,President,,REP,Write-in,4,
Josephine,30 Cave Junction,U.S. Senate,,DEM,Ron Wyden,138,
Josephine,30 Cave Junction,U.S. Senate,,DEM,Paul Weaver,6,
Josephine,30 Cave Junction,U.S. Senate,,DEM,Kevin Stine,36,
Josephine,30 Cave Junction,U.S. Senate,,DEM,Write-in,4,
Josephine,30 Cave Junction,U.S. Senate,,IND,Steven Reynolds,7,
Josephine,30 Cave Junction,U.S. Senate,,IND,Marvin Sandnes,6,
Josephine,30 Cave Junction,U.S. Senate,,IND,Write-in,12,
Josephine,30 Cave Junction,U.S. Senate,,REP,Sam Carpenter,65,
Josephine,30 Cave Junction,U.S. Senate,,REP,Mark Callahan,58,
Josephine,30 Cave Junction,U.S. Senate,,REP,Faye Stewart,21,
Josephine,30 Cave Junction,U.S. Senate,,REP,Dan Laschober,13,
Josephine,30 Cave Junction,U.S. Senate,,REP,Write-in,3,
Josephine,30 Cave Junction,U.S. House,4,DEM,Peter De Fazio,153,
Josephine,30 Cave Junction,U.S. House,4,DEM,Joseph McKinney,26,
Josephine,30 Cave Junction,U.S. House,4,DEM,Write-in,1,
Josephine,30 Cave Junction,U.S. House,4,IND,Write-in,15,
Josephine,30 Cave Junction,U.S. House,4,REP,Art Robinson,129,
Josephine,30 Cave Junction,U.S. House,4,REP,Jo Rae Perkins,47,
Josephine,30 Cave Junction,U.S. House,4,REP,Write-in,1,
Josephine,30 Cave Junction,Governor,,DEM,Kate Brown,148,
Josephine,30 Cave Junction,Governor,,DEM,Julian Bell,14,
Josephine,30 Cave Junction,Governor,,DEM,Chet Chance,4,
Josephine,30 Cave Junction,Governor,,DEM,Kevin Forsythe,7,
Josephine,30 Cave Junction,Governor,,DEM,Dave Stauffer,4,
Josephine,30 Cave Junction,Governor,,DEM,Steve Johnson,4,
Josephine,30 Cave Junction,Governor,,DEM,Write-in,3,
Josephine,30 Cave Junction,Governor,,IND,Patrick Barney,4,
Josephine,30 Cave Junction,Governor,,IND,Cliff Thomason,10,
Josephine,30 Cave Junction,Governor,,IND,Write-in,11,
Josephine,30 Cave Junction,Governor,,REP,Bruce Cuff,19,
